publication_vintage_date,reference_date,characteristic_category_id,sex_id,principal_offence_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_principal_offence,raw_court_level
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_09,MAGISTRATES_COURTS,defendant-count,person,1589,observed,1589,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C10,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,09 Fraud/ deception,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_10,ALL_COURTS,defendant-count,person,6587,observed,6587,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C11,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,10 Illicit drug offences,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_10,HIGHER_COURTS,defendant-count,person,645,observed,645,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C11,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,10 Illicit drug offences,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_10,MAGISTRATES_COURTS,defendant-count,person,5945,observed,5945,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C11,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,10 Illicit drug offences,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_11,ALL_COURTS,defendant-count,person,2036,observed,2036,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C12,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,11 Weapons/ explosives,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_11,HIGHER_COURTS,defendant-count,person,51,observed,51,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C12,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,11 Weapons/ explosives,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_11,MAGISTRATES_COURTS,defendant-count,person,1984,observed,1984,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C12,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,11 Weapons/ explosives,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_12,ALL_COURTS,defendant-count,person,2468,observed,2468,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C13,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,12 Property damage and environmental pollution,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_12,HIGHER_COURTS,defendant-count,person,51,observed,51,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C13,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,12 Property damage and environmental pollution,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_12,MAGISTRATES_COURTS,defendant-count,person,2411,observed,2411,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C13,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,12 Property damage and environmental pollution,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_13,ALL_COURTS,defendant-count,person,2585,observed,2585,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C14,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,13 Public order offences,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_13,HIGHER_COURTS,defendant-count,person,17,observed,17,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C14,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,13 Public order offences,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_13,MAGISTRATES_COURTS,defendant-count,person,2565,observed,2565,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C14,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,13 Public order offences,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_14,ALL_COURTS,defendant-count,person,25151,observed,25151,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C15,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,14 Traffic and vehicle regulatory offences,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_14,HIGHER_COURTS,defendant-count,person,12,observed,12,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C15,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,14 Traffic and vehicle regulatory offences,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_14,MAGISTRATES_COURTS,defendant-count,person,25131,observed,25131,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C15,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,14 Traffic and vehicle regulatory offences,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_15,ALL_COURTS,defendant-count,person,7751,observed,7751,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C16,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,15 Offences against justice,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_15,HIGHER_COURTS,defendant-count,person,60,observed,60,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C16,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,15 Offences against justice,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_15,MAGISTRATES_COURTS,defendant-count,person,7689,observed,7689,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C16,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,15 Offences against justice,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_16,ALL_COURTS,defendant-count,person,902,observed,902,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C17,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,16 Miscellaneous offences,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_16,HIGHER_COURTS,defendant-count,person,10,observed,10,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C17,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,16 Miscellaneous offences,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_16,MAGISTRATES_COURTS,defendant-count,person,894,observed,894,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C17,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,16 Miscellaneous offences,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_TOTAL,ALL_COURTS,defendant-count,person,73898,observed,73898,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R35C18,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,Total,All Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_TOTAL,HIGHER_COURTS,defendant-count,person,2718,observed,2718,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R74C18,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,Total,Higher Courts
2023-06-30,2023-06-30,CHAR_30_34_YEARS,PERSONS,ANZSOC2011_TOTAL,MAGISTRATES_COURTS,defendant-count,person,71161,observed,71161,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R113C18,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,30–34 years,Persons,Total,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_35_39_YEARS,FEMALE,ANZSOC2011_01,ALL_COURTS,defendant-count,person,14,observed,14,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R24C2,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,35–39 years,Females, 01 Homicide and related offences,All Courts
2023-06-30,2023-06-30,CHAR_35_39_YEARS,FEMALE,ANZSOC2011_01,HIGHER_COURTS,defendant-count,person,15,observed,15,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R63C2,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,35–39 years,Females, 01 Homicide and related offences,Higher Courts
2023-06-30,2023-06-30,CHAR_35_39_YEARS,FEMALE,ANZSOC2011_01,MAGISTRATES_COURTS,defendant-count,person,0,observed,0,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 3,R102C2,sha256:5c818a9b00cb6179cead956e012503e36aa22fcfcdeef0644d09fbb853a5511b,criminal-courts-australia,sha256:d9203b823e3681471ff0b85baf25df6d53be5a36ac85970f8a3fb746edfd503a,tidy.table-family-acceptance/v1,sha256:3692ada28e82ad0bd4a73176ad501ee359bdf313ec18f8f3b99b518af47c5b50,sha256:4161281e9e4cf7c59080738df8fd467d629365b8f274c9ada62a91f170e788f7,sha256:b6e4eebb3d21a59d43dbeaf118a5f9258d9494378155f80b9d1d83f05a305a4d,human-authored/deterministic-map-v1,replay:sha256:f2fbaf3c93eadc332ac6b1c212ca82aa92b5a820b03dcb65d694077540ad66c1,35–39 years,Females, 01 Homicide and related offences,Magistrates' Courts
