publication_vintage_date,reference_date,times_proceeded_id,jurisdiction_id,observation_period_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_statistic_basis
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,32,observed,32,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C3,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2022–23,Non-Indigenous,Number
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,4.1,observed,4.1,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C6,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2022–23,Non-Indigenous,Proportion (%)
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,546,observed,546,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C4,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2022–23,Total(c),Number
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,8.3,observed,8.3,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C7,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2022–23,Total(c),Proportion (%)
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,309,observed,309,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C8,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2023–24,Aboriginal and Torres Strait Islander,Number
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,6.5,observed,6.5,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C11,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2023–24,Aboriginal and Torres Strait Islander,Proportion (%)
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,17,observed,17,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C9,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2023–24,Non-Indigenous,Number
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,3.3,observed,3.3,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C12,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2023–24,Non-Indigenous,Proportion (%)
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,328,observed,328,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C10,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2023–24,Total(c),Number
2024-06-30,2024-06-30,3_4e074085,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,5.5,observed,5.5,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R35C13,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Northern Territory(h)(i),2023–24,Total(c),Proportion (%)
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,1816,observed,1816,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C2,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2022–23,Aboriginal and Torres Strait Islander,Number
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,10.6,observed,10.6,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C5,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2022–23,Aboriginal and Torres Strait Islander,Proportion (%)
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,4138,observed,4138,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C3,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2022–23,Non-Indigenous,Number
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,7,observed,7,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C6,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2022–23,Non-Indigenous,Proportion (%)
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2022_23_0d9e498b,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,5945,observed,5945,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C4,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2022–23,Total(c),Number
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2022_23_0d9e498b,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,7.8,observed,7.8,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C7,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2022–23,Total(c),Proportion (%)
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,1726,observed,1726,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C8,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2023–24,Aboriginal and Torres Strait Islander,Number
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,10.2,observed,10.2,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C11,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2023–24,Aboriginal and Torres Strait Islander,Proportion (%)
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,4106,observed,4106,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C9,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2023–24,Non-Indigenous,Number
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,7.2,observed,7.2,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C12,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2023–24,Non-Indigenous,Proportion (%)
2024-06-30,2024-06-30,3_4e074085,QUEENSLAND_8f0791ed,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,5836,observed,5836,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 29,R19C10,sha256:8aa949dee15e4f96003c398f69cb1a7bc0e1e61ab2a71ff0f088dabd4419f9c3,RecipeV01,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,sha256:fb07e8496d1f48bbf62a0d3890fe4e88633111e7ba95270837e3488e573b7cf7,recorded-crime-offenders,sha256:c1fd42925528b2871b98174311273e34054fa0d5f0fc913e7ec4da7cc713ea7b,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:703d5c0f7627dea064a8b1fd9007de3724fafa6ee078caf818d8fe6cfe614085,sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:50b31e40240e13dc89c4cc338572aada9d1c391edaa61dc01c0c2e6bb5161202,3,Queensland,2023–24,Total(c),Number
