reference_date,jurisdiction_id,most_serious_offence_or_charge_id,indigenous_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_offence_or_charge,raw_indigenous_status
2023-06-30,NT,ANZSOC_06,TOTAL,prisoner-count,person,104,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R50C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,06 Robbery/extortion,TOTAL
2023-06-30,NT,ANZSOC_07,INDIGENOUS,prisoner-count,person,65,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R13C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,07 Unlawful entry with intent,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_07,NON_INDIGENOUS,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R32C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,07 Unlawful entry with intent,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_07,TOTAL,prisoner-count,person,67,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R51C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,07 Unlawful entry with intent,TOTAL
2023-06-30,NT,ANZSOC_08,INDIGENOUS,prisoner-count,person,11,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R14C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,08 Theft,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_08,NON_INDIGENOUS,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R33C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,08 Theft,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_08,TOTAL,prisoner-count,person,14,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R52C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,08 Theft,TOTAL
2023-06-30,NT,ANZSOC_09,INDIGENOUS,prisoner-count,person,4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R15C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,09 Fraud/deception,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_09,NON_INDIGENOUS,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R34C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,09 Fraud/deception,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_09,TOTAL,prisoner-count,person,4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R53C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,09 Fraud/deception,TOTAL
2023-06-30,NT,ANZSOC_10,INDIGENOUS,prisoner-count,person,24,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R16C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,10 Illicit drug offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_10,NON_INDIGENOUS,prisoner-count,person,73,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R35C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,10 Illicit drug offences,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_10,TOTAL,prisoner-count,person,97,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R54C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,10 Illicit drug offences,TOTAL
2023-06-30,NT,ANZSOC_11,INDIGENOUS,prisoner-count,person,8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R17C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_11,NON_INDIGENOUS,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R36C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,11 Weapons/explosives,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_11,TOTAL,prisoner-count,person,8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R55C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,11 Weapons/explosives,TOTAL
2023-06-30,NT,ANZSOC_12,INDIGENOUS,prisoner-count,person,44,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R18C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,12 Property damage and environmental pollution,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_12,NON_INDIGENOUS,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R37C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,12 Property damage and environmental pollution,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_12,TOTAL,prisoner-count,person,45,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R56C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,12 Property damage and environmental pollution,TOTAL
2023-06-30,NT,ANZSOC_13,INDIGENOUS,prisoner-count,person,8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R19C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,13 Public order offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_13,NON_INDIGENOUS,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R38C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,13 Public order offences,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_13,TOTAL,prisoner-count,person,8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R57C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,13 Public order offences,TOTAL
2023-06-30,NT,ANZSOC_14,INDIGENOUS,prisoner-count,person,14,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R20C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,14 Traffic and vehicle regulatory offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_14,NON_INDIGENOUS,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R39C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,14 Traffic and vehicle regulatory offences,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_14,TOTAL,prisoner-count,person,14,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R58C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,14 Traffic and vehicle regulatory offences,TOTAL
2023-06-30,NT,ANZSOC_15,INDIGENOUS,prisoner-count,person,152,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R21C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,15 Offences against justice,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_15,NON_INDIGENOUS,prisoner-count,person,11,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R40C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,15 Offences against justice,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_15,TOTAL,prisoner-count,person,166,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R59C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,15 Offences against justice,TOTAL
2023-06-30,NT,ANZSOC_16,INDIGENOUS,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R22C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,16 Miscellaneous offences,ABORIGINAL AND TORRES STRAIT ISLANDER
2023-06-30,NT,ANZSOC_16,NON_INDIGENOUS,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R41C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,16 Miscellaneous offences,NON-INDIGENOUS
2023-06-30,NT,ANZSOC_16,TOTAL,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_16,R60C8,sha256:d0c6abec20e01a7fefac68ef9027128a44245e4d2fcf2137efc2dd5803aa5836,prisoners-in-australia,sha256:545fe51f17ab82ef39b669d0d07291cdd687d69149f0e657905b5191ea924f57,tidy.table-family-acceptance/v1,sha256:f4c7ec95e2753f570568f9047402a96ed09fbd6b11749b8f0384912512099cc6,sha256:0dd10ba355bba47b7e99758056a537fd4a1fa3297a368a14a17e373efaf72411,sha256:892cf0cc5c8b9a67e3297ef20102865344482f7499b6f66c5c9cf9f278eb460d,openai-codex/gpt-5.6-sol,replay:sha256:384dcc2a243118729931d574a3be81a10289b1990651684779ec032d7959b47b,NT,16 Miscellaneous offences,TOTAL
