publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2017_18_e0619229,OFFENDER_RATE_bf190e83,published-value,published-unit,42.1,observed,42.1,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C26,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2017–18,Offender rate(a)
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,878,observed,878,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C12,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2018–19,Number
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2018_19_3fe15a03,OFFENDER_RATE_bf190e83,published-value,published-unit,36.5,observed,36.5,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C27,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2018–19,Offender rate(a)
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,1015,observed,1015,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C13,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2019–20,Number
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,41.4,observed,41.4,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C28,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2019–20,Offender rate(a)
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,1479,observed,1479,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C14,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2020–21,Number
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,59.3,observed,59.3,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C29,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2020–21,Offender rate(a)
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,3777,observed,3777,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C15,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2021–22,Number
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,148.6,observed,148.6,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C30,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2021–22,Offender rate(a)
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,963,observed,963,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C16,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2022–23,Number
2023-06-30,2023-06-30,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,2022_23_0d9e498b,OFFENDER_RATE_bf190e83,published-value,published-unit,37.1,observed,37.1,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R58C31,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,16 Miscellaneous offences,2022–23,Offender rate(a)
2023-06-30,2023-06-30,TOTAL_ab2882c8,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,71421,observed,71421,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C2,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2008–09,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2008_09_f695681e,OFFENDER_RATE_bf190e83,published-value,published-unit,3186.8,observed,3186.8,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C17,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2008–09,Offender rate(a)
2023-06-30,2023-06-30,TOTAL_ab2882c8,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,74924,observed,74924,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C3,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2009–10,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2009_10_d4eb8e50,OFFENDER_RATE_bf190e83,published-value,published-unit,3338.5,observed,3338.5,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C18,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2009–10,Offender rate(a)
2023-06-30,2023-06-30,TOTAL_ab2882c8,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,72062,observed,72062,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C4,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2010–11,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2010_11_bcb455ae,OFFENDER_RATE_bf190e83,published-value,published-unit,3208.1,observed,3208.1,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C19,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2010–11,Offender rate(a)
2023-06-30,2023-06-30,TOTAL_ab2882c8,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,64152,observed,64152,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C5,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2011–12,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2011_12_dd65d86c,OFFENDER_RATE_bf190e83,published-value,published-unit,2849.8,observed,2849.8,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C20,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2011–12,Offender rate(a)
2023-06-30,2023-06-30,TOTAL_ab2882c8,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,58688,observed,58688,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C6,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2012–13,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2012_13_94552411,OFFENDER_RATE_bf190e83,published-value,published-unit,2603.5,observed,2603.5,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C21,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2012–13,Offender rate(a)
2023-06-30,2023-06-30,TOTAL_ab2882c8,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,54410,observed,54410,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C7,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2013–14,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,2013_14_4115b20a,OFFENDER_RATE_bf190e83,published-value,published-unit,2409.8,observed,2409.8,sha256:4b906c84f813b08f14be349eac33c8db3c5d7002310195c4cc39a3ac9d28efd5,Table 18,R59C22,sha256:70a3fa073d0e137d4c95b560bede1b59c60903207f77b7ba4c9ea644e29dea77,RecipeV01,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,sha256:b4030d5b52693468ac35bd402eefcff07dc9342b64b39d4f31dfa61cf0c68c12,recorded-crime-offenders,sha256:fc9cb886a48a73534a116adb440c896dc9e12506a3f18710eb4ac683696723e2,tidy.table-family-acceptance/v2,sha256:0e62a44a81b5897da07c8f2b25f4a7da6f8506656c68c8777d183ae5d39d7327,sha256:54ecbeeff4e66d63c634dadca19ff159e4b4b3b5f950f25d69460a4dac726ba6,sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:8d145aaf852ff735e2f576e301e7c5739e8243f4597abde2c27b27039e398344,Total(o),2013–14,Offender rate(a)
