publication_vintage_date,reference_date,characteristic_category_id,sex_id,principal_offence_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_principal_offence
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,defendant-count,person,1319,observed,1319,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C11,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,10 Weapons and explosives offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,defendant-count,person,1734,observed,1734,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C12,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,11 Property damage
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,defendant-count,person,1635,observed,1635,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C13,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,"12 Public order, health, and safety offences"
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_13_TRAFFIC_AND_VEHICLE_OFFENCES,defendant-count,person,8739,observed,8739,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C14,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,13 Traffic and vehicle offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,defendant-count,person,1533,observed,1533,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C15,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,14 Offences against justice procedures and orders(a)
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,defendant-count,person,81,observed,81,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C16,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,15 Offences against government
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_16_ENVIRONMENTAL_OFFENCES,defendant-count,person,32,observed,32,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C17,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,16 Environmental offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_17_MISCELLANEOUS_OFFENCES,defendant-count,person,8,observed,8,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C18,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,17 Miscellaneous offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,MALES,PRELIM_ANZSOC_2023_TOTAL,defendant-count,person,34734,observed,34734,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R6C19,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Males,Total(b)
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_01_HOMICIDE,defendant-count,person,48,observed,48,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C2,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d), 01 Homicide
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_02_ASSAULT,defendant-count,person,8533,observed,8533,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C3,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),02 Assault
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_03_SEXUAL_OFFENCES,defendant-count,person,548,observed,548,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C4,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),03 Sexual offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_04_HARM_OR_ENDANGER_PERSONS,defendant-count,person,1843,observed,1843,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C5,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),04 Harm or endanger persons
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,defendant-count,person,2084,observed,2084,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C6,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),"05 Robbery, blackmail, and extortion"
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_06_BURGLARY,defendant-count,person,4782,observed,4782,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C7,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),06 Burglary
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_07_THEFT,defendant-count,person,6833,observed,6833,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C8,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),07 Theft
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_08_FRAUD_AND_RELATED_OFFENCES,defendant-count,person,528,observed,528,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C9,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),08 Fraud and related offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_09_DRUG_OFFENCES,defendant-count,person,1954,observed,1954,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C10,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),09 Drug offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_10_WEAPONS_AND_EXPLOSIVES_OFFENCES,defendant-count,person,1493,observed,1493,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C11,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),10 Weapons and explosives offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_11_PROPERTY_DAMAGE,defendant-count,person,2266,observed,2266,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C12,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),11 Property damage
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES,defendant-count,person,2206,observed,2206,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C13,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),"12 Public order, health, and safety offences"
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_13_TRAFFIC_AND_VEHICLE_OFFENCES,defendant-count,person,10850,observed,10850,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C14,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),13 Traffic and vehicle offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS,defendant-count,person,2076,observed,2076,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C15,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),14 Offences against justice procedures and orders(a)
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_15_OFFENCES_AGAINST_GOVERNMENT,defendant-count,person,106,observed,106,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C16,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),15 Offences against government
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_16_ENVIRONMENTAL_OFFENCES,defendant-count,person,37,observed,37,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C17,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),16 Environmental offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_17_MISCELLANEOUS_OFFENCES,defendant-count,person,14,observed,14,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C18,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),17 Miscellaneous offences
2024-06-30,2024-06-30,CHAR_10_19_YEARS,PERSONS,PRELIM_ANZSOC_2023_TOTAL,defendant-count,person,46216,observed,46216,sha256:8b40705c7e50a212ae6bfc5e9b83460f203f5e5989682d76ab4ef222db61c8d9,ANZSOC 2023 Table 3,R30C19,sha256:15f5d0a6f28f5995f3c2b740dac4003d339433995e145bf35da0da4a5cbd9918,criminal-courts-australia,sha256:281f1460b48fffb83e8108f80a498dd404e4e1ff0b920bf116eecf328575341c,tidy.table-family-acceptance/v1,sha256:27149eaf14e57774a8af09bee842e90187d10f4aba45ec6e2ba4ccbc2ccd7a5b,sha256:a3ae78a76e1636738e654bfee66d23a3d7622d7b20a1292942adbf89fef24b57,sha256:ed4f5999d15fe9e2bb8dfdfeb9cf119ad6bb99e0a94114740bfe50c25655b965,human-authored/deterministic-map-v1,replay:sha256:3cf800d236ae1f2244bb57389f9fc1e43ea3779f19dc87fd087251e15c932db6,10–19 years,Persons(d),Total(b)
