reference_date,most_serious_offence_or_charge_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence_or_charge,raw_sex,raw_legal_status
2023-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,974,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R13C5,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,07 Unlawful entry with intent,Males,Unsentenced
2023-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,2488,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R13C4,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,07 Unlawful entry with intent,Persons,Sentenced
2023-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,3594,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R13C10,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,07 Unlawful entry with intent,Persons,Total
2023-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,1104,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R13C7,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,07 Unlawful entry with intent,Persons,Unsentenced
2023-06-30,08_THEFT_eba67dd5,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,128,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C3,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Females,Sentenced
2023-06-30,08_THEFT_eba67dd5,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,231,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C9,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Females,Total
2023-06-30,08_THEFT_eba67dd5,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,100,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C6,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Females,Unsentenced
2023-06-30,08_THEFT_eba67dd5,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,715,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C2,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Males,Sentenced
2023-06-30,08_THEFT_eba67dd5,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,1168,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C8,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Males,Total
2023-06-30,08_THEFT_eba67dd5,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,455,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C5,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Males,Unsentenced
2023-06-30,08_THEFT_eba67dd5,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,841,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C4,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Persons,Sentenced
2023-06-30,08_THEFT_eba67dd5,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,1398,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C10,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Persons,Total
2023-06-30,08_THEFT_eba67dd5,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,551,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R14C7,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,08 Theft,Persons,Unsentenced
2023-06-30,09_FRAUD_DECEPTION_82cf4169,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,113,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C3,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Females,Sentenced
2023-06-30,09_FRAUD_DECEPTION_82cf4169,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,142,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C9,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Females,Total
2023-06-30,09_FRAUD_DECEPTION_82cf4169,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,31,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C6,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Females,Unsentenced
2023-06-30,09_FRAUD_DECEPTION_82cf4169,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,307,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C2,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Males,Sentenced
2023-06-30,09_FRAUD_DECEPTION_82cf4169,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,439,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C8,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Males,Total
2023-06-30,09_FRAUD_DECEPTION_82cf4169,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,139,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C5,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Males,Unsentenced
2023-06-30,09_FRAUD_DECEPTION_82cf4169,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,417,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C4,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Persons,Sentenced
2023-06-30,09_FRAUD_DECEPTION_82cf4169,PERSONS_4d6dccab,TOTAL_ab2882c8,published-value,published-unit,586,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C10,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Persons,Total
2023-06-30,09_FRAUD_DECEPTION_82cf4169,PERSONS_4d6dccab,UNSENTENCED_88c001c6,published-value,published-unit,167,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R15C7,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,09 Fraud/deception,Persons,Unsentenced
2023-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,FEMALES_29864773,SENTENCED_aec7ff9e,published-value,published-unit,335,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R16C3,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,10 Illicit drug offences,Females,Sentenced
2023-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,FEMALES_29864773,TOTAL_ab2882c8,published-value,published-unit,519,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R16C9,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,10 Illicit drug offences,Females,Total
2023-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,FEMALES_29864773,UNSENTENCED_88c001c6,published-value,published-unit,182,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R16C6,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,10 Illicit drug offences,Females,Unsentenced
2023-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,MALES_66d5f994,SENTENCED_aec7ff9e,published-value,published-unit,3005,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R16C2,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,10 Illicit drug offences,Males,Sentenced
2023-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,MALES_66d5f994,TOTAL_ab2882c8,published-value,published-unit,4690,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R16C8,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,10 Illicit drug offences,Males,Total
2023-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,MALES_66d5f994,UNSENTENCED_88c001c6,published-value,published-unit,1683,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R16C5,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,10 Illicit drug offences,Males,Unsentenced
2023-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,PERSONS_4d6dccab,SENTENCED_aec7ff9e,published-value,published-unit,3345,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_8,R16C4,sha256:a0758e993647e3aa1dce43991d3c2185bf2df15e7c69e0dfd30ba44379a1bbbd,prisoners-in-australia,sha256:59e424d47088a536f94b7d643b3a8117100ffd6d1cded1882333825dfb206d83,tidy.table-family-acceptance/v2,sha256:fc7b9a2f382885015e36010b0f6ad3046e4c8cdc550791228daf8bcfdda987f5,sha256:b0b41bc25a54e0a8ee85558b090b963e509078f1cb1e0dc19fc1c14e17a523a5,sha256:c2ca2956952d743aaafe8d2972a00f02004189c7da5eb0863a326d99ad664b70,human-authored/deterministic-geometry-v1,replay:sha256:c6528472e70828e92e4669e458500500eb35a0ecb4652b503333d697d3c7b201,10 Illicit drug offences,Persons,Sentenced
