reference_date,observation_period_id,most_serious_offence_id,statistic_basis_id,sex_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_most_serious_offence,raw_statistic_basis,raw_sex
2021-06-30,2020_73a2af88,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,0.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C27,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,13 Public order offences,%,MALES
2021-06-30,2020_73a2af88,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,0.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C27,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,13 Public order offences,%,PERSONS
2021-06-30,2020_73a2af88,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NO_38306492,FEMALES_29864773,published-value,published-unit,41,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R29C28,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,14 Traffic and vehicle regulatory offences,no.,FEMALES
2021-06-30,2020_73a2af88,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NO_38306492,MALES_66d5f994,published-value,published-unit,298,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C28,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,14 Traffic and vehicle regulatory offences,no.,MALES
2021-06-30,2020_73a2af88,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,338,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C28,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,14 Traffic and vehicle regulatory offences,no.,PERSONS
2021-06-30,2020_73a2af88,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,2.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R29C29,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,14 Traffic and vehicle regulatory offences,%,FEMALES
2021-06-30,2020_73a2af88,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,1.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C29,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,14 Traffic and vehicle regulatory offences,%,MALES
2021-06-30,2020_73a2af88,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,1.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C29,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,14 Traffic and vehicle regulatory offences,%,PERSONS
2021-06-30,2020_73a2af88,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NO_38306492,FEMALES_29864773,published-value,published-unit,202,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R29C30,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,15 Offences against justice,no.,FEMALES
2021-06-30,2020_73a2af88,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NO_38306492,MALES_66d5f994,published-value,published-unit,2304,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C30,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,15 Offences against justice,no.,MALES
2021-06-30,2020_73a2af88,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,2510,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C30,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,15 Offences against justice,no.,PERSONS
2021-06-30,2020_73a2af88,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,10.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R29C31,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,15 Offences against justice,%,FEMALES
2021-06-30,2020_73a2af88,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,8.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C31,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,15 Offences against justice,%,MALES
2021-06-30,2020_73a2af88,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C31,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,15 Offences against justice,%,PERSONS
2021-06-30,2020_73a2af88,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NO_38306492,FEMALES_29864773,published-value,published-unit,5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R29C32,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,16 Miscellaneous offences,no.,FEMALES
2021-06-30,2020_73a2af88,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NO_38306492,MALES_66d5f994,published-value,published-unit,38,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C32,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,16 Miscellaneous offences,no.,MALES
2021-06-30,2020_73a2af88,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,43,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C32,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,16 Miscellaneous offences,no.,PERSONS
2021-06-30,2020_73a2af88,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,0.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R29C33,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,16 Miscellaneous offences,%,FEMALES
2021-06-30,2020_73a2af88,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,0.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C33,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,16 Miscellaneous offences,%,MALES
2021-06-30,2020_73a2af88,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,0.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C33,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,16 Miscellaneous offences,%,PERSONS
2021-06-30,2020_73a2af88,TOTAL_ab2882c8,NO_38306492,FEMALES_29864773,published-value,published-unit,1970,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R29C34,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,Total,no.,FEMALES
2021-06-30,2020_73a2af88,TOTAL_ab2882c8,NO_38306492,MALES_66d5f994,published-value,published-unit,25879,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R17C34,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,Total,no.,MALES
2021-06-30,2020_73a2af88,TOTAL_ab2882c8,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,27849,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R41C34,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2020,Total,no.,PERSONS
2021-06-30,2021_1bea20e1,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NO_38306492,FEMALES_29864773,published-value,published-unit,196,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R30C2,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2021,01 Homicide and related offences,no.,FEMALES
2021-06-30,2021_1bea20e1,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NO_38306492,MALES_66d5f994,published-value,published-unit,2312,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R18C2,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2021,01 Homicide and related offences,no.,MALES
2021-06-30,2021_1bea20e1,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,2513,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R42C2,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2021,01 Homicide and related offences,no.,PERSONS
2021-06-30,2021_1bea20e1,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,10.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R30C3,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2021,01 Homicide and related offences,%,FEMALES
