publication_vintage_date,reference_date,principal_offence_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_sex,raw_statistic_basis
2025-06-30,2024-06-30,ANZSOC_09,2024-06-30,FEMALE,COUNT,offender-count,person,2962,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R33C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,09 Fraud/deception,2023–24,Females,Number
2025-06-30,2024-06-30,ANZSOC_09,2024-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,24.6,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R33C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,09 Fraud/deception,2023–24,Females,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_09,2024-06-30,MALE,COUNT,offender-count,person,5682,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R16C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,09 Fraud/deception,2023–24,Males,Number
2025-06-30,2024-06-30,ANZSOC_09,2024-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,48.2,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R16C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,09 Fraud/deception,2023–24,Males,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_09,2024-06-30,PERSONS,COUNT,offender-count,person,8663,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R50C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,09 Fraud/deception,2023–24,Persons(i),Number
2025-06-30,2024-06-30,ANZSOC_09,2024-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,36.4,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R50C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,09 Fraud/deception,2023–24,Persons(i),Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_10,2024-06-30,FEMALE,COUNT,offender-count,person,12341,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R34C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,10 Illicit drug offences,2023–24,Females,Number
2025-06-30,2024-06-30,ANZSOC_10,2024-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,102.4,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R34C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,10 Illicit drug offences,2023–24,Females,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_10,2024-06-30,MALE,COUNT,offender-count,person,35819,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R17C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,10 Illicit drug offences,2023–24,Males,Number
2025-06-30,2024-06-30,ANZSOC_10,2024-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,304.2,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R17C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,10 Illicit drug offences,2023–24,Males,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_10,2024-06-30,PERSONS,COUNT,offender-count,person,48213,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R51C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,10 Illicit drug offences,2023–24,Persons(i),Number
2025-06-30,2024-06-30,ANZSOC_10,2024-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,202.3,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R51C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,10 Illicit drug offences,2023–24,Persons(i),Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_11,2024-06-30,FEMALE,COUNT,offender-count,person,2171,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R35C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,11 Weapons/explosives,2023–24,Females,Number
2025-06-30,2024-06-30,ANZSOC_11,2024-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,18,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R35C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,11 Weapons/explosives,2023–24,Females,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_11,2024-06-30,MALE,COUNT,offender-count,person,12627,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R18C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,11 Weapons/explosives,2023–24,Males,Number
2025-06-30,2024-06-30,ANZSOC_11,2024-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,107.2,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R18C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,11 Weapons/explosives,2023–24,Males,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_11,2024-06-30,PERSONS,COUNT,offender-count,person,14804,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R52C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,11 Weapons/explosives,2023–24,Persons(i),Number
2025-06-30,2024-06-30,ANZSOC_11,2024-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,62.1,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R52C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,11 Weapons/explosives,2023–24,Persons(i),Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_12,2024-06-30,FEMALE,COUNT,offender-count,person,3083,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R36C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,12 Property damage and environmental pollution,2023–24,Females,Number
2025-06-30,2024-06-30,ANZSOC_12,2024-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,25.6,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R36C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,12 Property damage and environmental pollution,2023–24,Females,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_12,2024-06-30,MALE,COUNT,offender-count,person,10470,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R19C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,12 Property damage and environmental pollution,2023–24,Males,Number
2025-06-30,2024-06-30,ANZSOC_12,2024-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,88.9,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R19C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,12 Property damage and environmental pollution,2023–24,Males,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_12,2024-06-30,PERSONS,COUNT,offender-count,person,13576,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R53C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,12 Property damage and environmental pollution,2023–24,Persons(i),Number
2025-06-30,2024-06-30,ANZSOC_12,2024-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,57,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R53C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,12 Property damage and environmental pollution,2023–24,Persons(i),Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_13,2024-06-30,FEMALE,COUNT,offender-count,person,8057,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R37C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,13 Public order offences,2023–24,Females,Number
2025-06-30,2024-06-30,ANZSOC_13,2024-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,66.9,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R37C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,13 Public order offences,2023–24,Females,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_13,2024-06-30,MALE,COUNT,offender-count,person,24142,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R20C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,13 Public order offences,2023–24,Males,Number
2025-06-30,2024-06-30,ANZSOC_13,2024-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,205,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R20C34,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,13 Public order offences,2023–24,Males,Offender rate(a)
2025-06-30,2024-06-30,ANZSOC_13,2024-06-30,PERSONS,COUNT,offender-count,person,32307,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 2,R54C17,sha256:9b0568b2926ad0f92aed94928ac751418106661c096441f1ea02a0048eb3034d,recorded-crime-offenders,sha256:ea6f169ad396116ca4fb85558ecef7d70d21d99d770044eb145c1de0854c52ee,tidy.table-family-acceptance/v1,sha256:3e9f0d60c76be53ccd9266a9b48d26f7cc6e59d50cd98ee5ab986d0cfd2cbc06,sha256:6131da37876d6ac175fd3b1475b491b2a4f0c7028a40636e347039d89a4f0a80,sha256:49172d121abe15d389016ad40c210751adf021d008a8ad6c87efa10b894cb4c8,human-authored/deterministic-map-v1,replay:sha256:da928ab174fac82e789c9c00c3eb74455d8878d32751589b3d0811552ce3c511,13 Public order offences,2023–24,Persons(i),Number
