reference_date,most_serious_charge_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_charge,raw_jurisdiction,raw_classification_context
2025-06-30,08_FRAUD_AND_RELATED_OFFENCES_e2838775,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,46,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R13C3,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,08 Fraud and related offences,Qld,Preliminary ANZSOC 2023 most serious charge
2025-06-30,08_FRAUD_AND_RELATED_OFFENCES_e2838775,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,6,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R13C4,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,08 Fraud and related offences,SA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,08_FRAUD_AND_RELATED_OFFENCES_e2838775,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,7,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R13C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,08 Fraud and related offences,Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,08_FRAUD_AND_RELATED_OFFENCES_e2838775,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,26,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R13C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,08 Fraud and related offences,WA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,09_DRUG_OFFENCES_86dc45c2,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,10,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R14C8,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,09 Drug offences,ACT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,09_DRUG_OFFENCES_86dc45c2,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,831,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R14C2,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,09 Drug offences,NSW,Preliminary ANZSOC 2023 most serious charge
2025-06-30,09_DRUG_OFFENCES_86dc45c2,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,86,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R14C7,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,09 Drug offences,NT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,09_DRUG_OFFENCES_86dc45c2,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,422,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R14C3,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,09 Drug offences,Qld,Preliminary ANZSOC 2023 most serious charge
2025-06-30,09_DRUG_OFFENCES_86dc45c2,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,36,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R14C4,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,09 Drug offences,SA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,09_DRUG_OFFENCES_86dc45c2,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,23,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R14C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,09 Drug offences,Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,09_DRUG_OFFENCES_86dc45c2,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,439,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R14C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,09 Drug offences,WA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,5,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R15C8,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,10 Weapons and explosives offences,ACT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,265,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R15C2,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,10 Weapons and explosives offences,NSW,Preliminary ANZSOC 2023 most serious charge
2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,17,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R15C7,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,10 Weapons and explosives offences,NT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,287,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R15C3,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,10 Weapons and explosives offences,Qld,Preliminary ANZSOC 2023 most serious charge
2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,26,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R15C4,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,10 Weapons and explosives offences,SA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,32,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R15C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,10 Weapons and explosives offences,Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,73,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R15C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,10 Weapons and explosives offences,WA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R16C8,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,11 Property damage,ACT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,64,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R16C2,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,11 Property damage,NSW,Preliminary ANZSOC 2023 most serious charge
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,12,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R16C7,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,11 Property damage,NT,Preliminary ANZSOC 2023 most serious charge
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,91,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R16C3,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,11 Property damage,Qld,Preliminary ANZSOC 2023 most serious charge
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,41,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R16C4,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,11 Property damage,SA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R16C6,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,11 Property damage,Tas.,Preliminary ANZSOC 2023 most serious charge
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,106,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R16C5,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,11 Property damage,WA,Preliminary ANZSOC 2023 most serious charge
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_CHARGE_07bb8601,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 3,R17C8,sha256:ac81d7af172e3c9066bae7daf49a8b36f2c00e841ed274a112171961f701ee22,prisoners-in-australia,sha256:aa268f9c9951ffb226e5876d9005cd2d543abefdb42f67550fbc694482faa43f,tidy.table-family-acceptance/v2,sha256:c7602b9a72f9c1805faa36a4f77b6c6be37028a76a98a0cefd1d61891271ea7c,sha256:0aaa94e1635038faaf0c30ccbef3517c28ed2468572143af9aa6c1a7ca5c13f3,sha256:50b205c1c3d5c843f40c790f56f3e21588b8659364a462b95d3affcff09757ce,human-authored/deterministic-geometry-v1,replay:sha256:579d73ca4b97ffab87ac1d694f3d8f640923d06007681aef7ddafbc634f4866c,"12 Public order, health, and safety offences",ACT,Preliminary ANZSOC 2023 most serious charge
