reference_date,jurisdiction_id,most_serious_charge_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_charge
2023-06-30,AUS,ANZSOC_12,prisoner-count,person,226,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R55C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,12 Property damage and environmental pollution
2023-06-30,AUS,ANZSOC_121,prisoner-count,person,226,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R56C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,121 Property damage
2023-06-30,AUS,ANZSOC_13,prisoner-count,person,29,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R58C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,13 Public order offences
2023-06-30,AUS,ANZSOC_131,prisoner-count,person,21,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R59C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,131 Disorderly conduct
2023-06-30,AUS,ANZSOC_132,prisoner-count,person,9,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R60C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,132 Regulated public order offences
2023-06-30,AUS,ANZSOC_133,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R61C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,133 Offensive conduct
2023-06-30,AUS,ANZSOC_14,prisoner-count,person,65,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R63C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,14 Traffic and vehicle regulatory offences
2023-06-30,AUS,ANZSOC_141,prisoner-count,person,29,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R64C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,141 Driver licence offences
2023-06-30,AUS,ANZSOC_143,prisoner-count,person,42,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R65C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,143 Regulatory driving offences
2023-06-30,AUS,ANZSOC_15,prisoner-count,person,754,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R67C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,"15 Offences against justice procedures, government security and government operations"
2023-06-30,AUS,ANZSOC_151,prisoner-count,person,6,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R68C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,151 Breach of custodial order offences
2023-06-30,AUS,ANZSOC_152,prisoner-count,person,370,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R69C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,152 Breach of community-based orders
2023-06-30,AUS,ANZSOC_153,prisoner-count,person,277,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R70C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,153 Breach of violence and non-violence orders
2023-06-30,AUS,ANZSOC_154,prisoner-count,person,4,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R71C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,154 Offences against government operations
2023-06-30,AUS,ANZSOC_155,prisoner-count,person,14,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R72C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,155 Offences against government security
2023-06-30,AUS,ANZSOC_156,prisoner-count,person,78,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R73C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,156 Offences against justice procedures
2023-06-30,AUS,ANZSOC_16,prisoner-count,person,27,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R75C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,16__ Miscellaneous offences
2023-06-30,AUS,ANZSOC_162,prisoner-count,person,3,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R76C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,162_ Public health and safety offences
2023-06-30,AUS,ANZSOC_169,prisoner-count,person,16,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R77C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,169_ Other miscellaneous offences
2023-06-30,AUS,TOTAL,prisoner-count,person,15937,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R79C10,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,Aust.,Total
2023-06-30,NSW,ANZSOC_01,prisoner-count,person,211,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R6C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,01 Homicide and related offences
2023-06-30,NSW,ANZSOC_011,prisoner-count,person,141,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R7C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,011 Murder
2023-06-30,NSW,ANZSOC_012,prisoner-count,person,37,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R8C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,012 Attempted murder
2023-06-30,NSW,ANZSOC_013,prisoner-count,person,30,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R9C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,013 Manslaughter and driving causing death
2023-06-30,NSW,ANZSOC_02,prisoner-count,person,1869,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R11C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,02 Acts intended to cause injury
2023-06-30,NSW,ANZSOC_021,prisoner-count,person,1629,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R12C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,021 Assault
2023-06-30,NSW,ANZSOC_029,prisoner-count,person,237,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R13C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,029 Other acts intended to cause injury
2023-06-30,NSW,ANZSOC_03,prisoner-count,person,753,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R15C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,03 Sexual assault and related offences
2023-06-30,NSW,ANZSOC_031,prisoner-count,person,637,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R16C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,031 Sexual assault
2023-06-30,NSW,ANZSOC_032,prisoner-count,person,115,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R17C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,032 Non-assaultive sexual offences
2023-06-30,NSW,ANZSOC_04,prisoner-count,person,96,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_31,R19C2,sha256:efab9b9412984a07c7dd2120108ee39f71c93bcb6739bc3a826b794e40c00226,prisoners-in-australia,sha256:1f1786350a63003b18d604c1e35460e317ed9e6772ba6208a377dc302fd03432,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:8fd23fb995277c5605bebef189a34f1c3af79b0e7aa6db4a5bc3ac55d9cb31ea,sha256:60eb8b5b6453421e666b1a3f775e83f7e860bd027df1009b8ff133e40a7b9852,openai-codex/gpt-5.6-sol,replay:sha256:36aa63f128355b04a95e246ec309c031df3a4f4f13518ce05605269b5f8a3f8a,NSW,04 Dangerous or negligent acts endangering persons
