reference_date,jurisdiction_id,indigenous_status_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_legal_status
2024-06-30,QLD,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,3768,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R21C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Non-Indigenous,Males,Sentenced
2024-06-30,QLD,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,6099,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R23C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Non-Indigenous,Males,Total
2024-06-30,QLD,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,2299,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R22C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Non-Indigenous,Males,Unsentenced
2024-06-30,QLD,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,4037,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R29C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Non-Indigenous,Persons,Sentenced
2024-06-30,QLD,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,6637,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R31C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Non-Indigenous,Persons,Total
2024-06-30,QLD,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,2566,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R30C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Non-Indigenous,Persons,Unsentenced
2024-06-30,QLD,TOTAL,FEMALE,SENTENCED,prisoner-count,person,554,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R38C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Females,Sentenced
2024-06-30,QLD,TOTAL,FEMALE,TOTAL,prisoner-count,person,1055,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R40C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Females,Total
2024-06-30,QLD,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,496,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R39C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Females,Unsentenced
2024-06-30,QLD,TOTAL,MALE,SENTENCED,prisoner-count,person,6165,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R34C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Males,Sentenced
2024-06-30,QLD,TOTAL,MALE,TOTAL,prisoner-count,person,9829,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R36C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Males,Total
2024-06-30,QLD,TOTAL,MALE,UNSENTENCED,prisoner-count,person,3609,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R35C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Males,Unsentenced
2024-06-30,QLD,TOTAL,PERSONS,SENTENCED,prisoner-count,person,6720,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R42C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Persons,Sentenced
2024-06-30,QLD,TOTAL,PERSONS,TOTAL,prisoner-count,person,10879,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R44C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Persons,Total
2024-06-30,QLD,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,4103,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R43C4,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Qld.,Total,Persons,Unsentenced
2024-06-30,SA,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,31,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R12C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Females,Sentenced
2024-06-30,SA,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,93,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R14C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Females,Total
2024-06-30,SA,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,63,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R13C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Females,Unsentenced
2024-06-30,SA,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,337,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R8C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Males,Sentenced
2024-06-30,SA,INDIGENOUS,MALE,TOTAL,prisoner-count,person,755,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R10C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Males,Total
2024-06-30,SA,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,420,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R9C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Males,Unsentenced
2024-06-30,SA,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,365,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R16C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Persons,Sentenced
2024-06-30,SA,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,851,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R18C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Persons,Total
2024-06-30,SA,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,489,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R17C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Aboriginal and Torres Strait Islander,Persons,Unsentenced
2024-06-30,SA,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,66,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R25C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Females,Sentenced
2024-06-30,SA,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,142,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R27C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Females,Total
2024-06-30,SA,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,75,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R26C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Females,Unsentenced
2024-06-30,SA,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,1393,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R21C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Males,Sentenced
2024-06-30,SA,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,2349,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R23C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Males,Total
2024-06-30,SA,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,953,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R22C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Males,Unsentenced
2024-06-30,SA,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,1455,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R29C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Persons,Sentenced
2024-06-30,SA,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,2494,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R31C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Persons,Total
2024-06-30,SA,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,1029,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R30C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Non-Indigenous,Persons,Unsentenced
2024-06-30,SA,TOTAL,FEMALE,SENTENCED,prisoner-count,person,101,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R38C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Females,Sentenced
2024-06-30,SA,TOTAL,FEMALE,TOTAL,prisoner-count,person,236,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R40C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Females,Total
2024-06-30,SA,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,143,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R39C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Females,Unsentenced
2024-06-30,SA,TOTAL,MALE,SENTENCED,prisoner-count,person,1729,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R34C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Males,Sentenced
2024-06-30,SA,TOTAL,MALE,TOTAL,prisoner-count,person,3104,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R36C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Males,Total
2024-06-30,SA,TOTAL,MALE,UNSENTENCED,prisoner-count,person,1378,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R35C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Males,Unsentenced
2024-06-30,SA,TOTAL,PERSONS,SENTENCED,prisoner-count,person,1822,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R42C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Persons,Sentenced
2024-06-30,SA,TOTAL,PERSONS,TOTAL,prisoner-count,person,3346,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R44C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Persons,Total
2024-06-30,SA,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,1515,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R43C5,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,SA,Total,Persons,Unsentenced
2024-06-30,TAS,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,11,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R12C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Females,Sentenced
2024-06-30,TAS,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,21,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R14C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Females,Total
2024-06-30,TAS,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R13C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Females,Unsentenced
2024-06-30,TAS,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,97,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R8C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Males,Sentenced
2024-06-30,TAS,INDIGENOUS,MALE,TOTAL,prisoner-count,person,172,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R10C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Males,Total
2024-06-30,TAS,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,76,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R9C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Males,Unsentenced
2024-06-30,TAS,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,107,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R16C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Persons,Sentenced
2024-06-30,TAS,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,194,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R18C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Persons,Total
2024-06-30,TAS,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,86,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R17C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Aboriginal and Torres Strait Islander,Persons,Unsentenced
2024-06-30,TAS,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,22,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R25C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Females,Sentenced
2024-06-30,TAS,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,40,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R27C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Females,Total
2024-06-30,TAS,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,18,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R26C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Females,Unsentenced
2024-06-30,TAS,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,338,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R21C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Males,Sentenced
2024-06-30,TAS,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,566,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R23C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Males,Total
2024-06-30,TAS,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,228,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R22C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Males,Unsentenced
2024-06-30,TAS,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,362,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R29C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Persons,Sentenced
2024-06-30,TAS,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,606,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R31C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Persons,Total
2024-06-30,TAS,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,242,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R30C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Non-Indigenous,Persons,Unsentenced
2024-06-30,TAS,TOTAL,FEMALE,SENTENCED,prisoner-count,person,34,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R38C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Females,Sentenced
2024-06-30,TAS,TOTAL,FEMALE,TOTAL,prisoner-count,person,61,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R40C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Females,Total
2024-06-30,TAS,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,23,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R39C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Females,Unsentenced
2024-06-30,TAS,TOTAL,MALE,SENTENCED,prisoner-count,person,434,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R34C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Males,Sentenced
2024-06-30,TAS,TOTAL,MALE,TOTAL,prisoner-count,person,738,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R36C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Males,Total
2024-06-30,TAS,TOTAL,MALE,UNSENTENCED,prisoner-count,person,308,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R35C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Males,Unsentenced
2024-06-30,TAS,TOTAL,PERSONS,SENTENCED,prisoner-count,person,471,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R42C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Persons,Sentenced
2024-06-30,TAS,TOTAL,PERSONS,TOTAL,prisoner-count,person,801,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R44C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Persons,Total
2024-06-30,TAS,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,329,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R43C7,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Tas.,Total,Persons,Unsentenced
2024-06-30,VIC,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,19,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R12C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Females,Sentenced
2024-06-30,VIC,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,29,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R14C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Females,Total
2024-06-30,VIC,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,16,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R13C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Females,Unsentenced
2024-06-30,VIC,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,421,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R8C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Males,Sentenced
2024-06-30,VIC,INDIGENOUS,MALE,TOTAL,prisoner-count,person,702,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R10C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Males,Total
2024-06-30,VIC,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,278,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R9C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Males,Unsentenced
2024-06-30,VIC,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,441,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R16C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Persons,Sentenced
2024-06-30,VIC,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,729,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R18C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Persons,Total
2024-06-30,VIC,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,294,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 30,R17C3,sha256:dc45c10247c09a0b0e2b2c0d2538e6940bc7371bf7f91fd3aec34ef9ee569204,Vic.,Aboriginal and Torres Strait Islander,Persons,Unsentenced
