publication_vintage_date,reference_date,principal_offence_id,method_of_proceeding_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_method_of_proceeding,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,22,observed,22,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C7,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2013–14,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2013_14_4115b20a,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C21,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2013–14,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2014_15_392dc544,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C8,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2014–15,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2014_15_392dc544,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C22,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2014–15,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2015_16_ecc4ae2a,NUMBER_a081e07b,published-value,published-unit,10,observed,10,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C9,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2015–16,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2015_16_ecc4ae2a,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C23,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2015–16,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,19,observed,19,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C10,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2016–17,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2016_17_14c8c17c,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C24,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2016–17,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,10,observed,10,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C11,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2017–18,Number
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2017_18_e0619229,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C25,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2017–18,Proportion (%)
2022-06-30,2022-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,COURT_ACTION_f2f508e1,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,10,observed,10,sha256:e62c23e9b7d18328fd8ee5df896b49ee47224e750bc76a6adf1e5610b23a27aa,Table 31,R8C12,sha256:6c75d4456c2f3d758bcbf1f4fd7f181ba30661d68a3f7e057549377fb826d5c1,RecipeV01,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,sha256:4050c8d65f33360513ed1629dae40908cf77f28219a8473f958047b0a1770dd7,recorded-crime-offenders,sha256:95c5a051b07ab39b12de1b67b756f259493e1a6af0152ba83c2d58f06937f4c6,tidy.table-family-acceptance/v2,sha256:9f8cc75c791fcdda9d4be9862090320249c24db28ca2fbceda3b649c4169044b,sha256:2be8ad05b9840b9a5fb99c060aa71880752b4c3522703e52d8be978a4f6cee3c,sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:025efd464d8c76cfd96593e7c8eb475cb2d61f316d0cbcbf29bbd08aeee79a32,01 Homicide and related offences,Court action,2018–19,Number
