reference_date,jurisdiction_id,most_serious_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_offence,raw_sentence_statistic
2022-06-30,NT,ANZSOC_10,COUNT,prisoner-count,person,52,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R125C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,10 Illicit drug offences,No.
2022-06-30,NT,ANZSOC_10,MEAN,mean-years,year,5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R125C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,10 Illicit drug offences,Mean (years)
2022-06-30,NT,ANZSOC_10,MEDIAN,median-years,year,4.8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R125C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,10 Illicit drug offences,Median (years)
2022-06-30,NT,ANZSOC_11,COUNT,prisoner-count,person,7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R126C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,11 Weapons/explosives,No.
2022-06-30,NT,ANZSOC_11,MEAN,mean-years,year,2.1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R126C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,11 Weapons/explosives,Mean (years)
2022-06-30,NT,ANZSOC_11,MEDIAN,median-years,year,1.4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R126C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,11 Weapons/explosives,Median (years)
2022-06-30,NT,ANZSOC_12,COUNT,prisoner-count,person,35,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R127C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,12 Property damage and environmental pollution,No.
2022-06-30,NT,ANZSOC_12,MEAN,mean-years,year,1.8,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R127C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,12 Property damage and environmental pollution,Mean (years)
2022-06-30,NT,ANZSOC_12,MEDIAN,median-years,year,1.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R127C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,12 Property damage and environmental pollution,Median (years)
2022-06-30,NT,ANZSOC_13,COUNT,prisoner-count,person,10,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R128C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,13 Public order offences,No.
2022-06-30,NT,ANZSOC_13,MEAN,mean-years,year,1.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R128C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,13 Public order offences,Mean (years)
2022-06-30,NT,ANZSOC_13,MEDIAN,median-years,year,1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R128C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,13 Public order offences,Median (years)
2022-06-30,NT,ANZSOC_14,COUNT,prisoner-count,person,21,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R129C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,14 Traffic and vehicle regulatory offences,No.
2022-06-30,NT,ANZSOC_14,MEAN,mean-years,year,0.7,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R129C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,14 Traffic and vehicle regulatory offences,Mean (years)
2022-06-30,NT,ANZSOC_14,MEDIAN,median-years,year,0.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R129C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,14 Traffic and vehicle regulatory offences,Median (years)
2022-06-30,NT,ANZSOC_15,COUNT,prisoner-count,person,149,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R130C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,15 Offences against justice,No.
2022-06-30,NT,ANZSOC_15,MEAN,mean-years,year,1.4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R130C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,15 Offences against justice,Mean (years)
2022-06-30,NT,ANZSOC_15,MEDIAN,median-years,year,1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R130C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,15 Offences against justice,Median (years)
2022-06-30,NT,ANZSOC_16,COUNT,prisoner-count,person,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R131C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,16 Miscellaneous offences,No.
2022-06-30,NT,ANZSOC_16,MEAN,mean-years,year,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R131C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,16 Miscellaneous offences,Mean (years)
2022-06-30,NT,ANZSOC_16,MEDIAN,median-years,year,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R131C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,16 Miscellaneous offences,Median (years)
2022-06-30,NT,TOTAL,COUNT,prisoner-count,person,1189,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R132C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,Total,No.
2022-06-30,NT,TOTAL,MEAN,mean-years,year,3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R132C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,Total,Mean (years)
2022-06-30,NT,TOTAL,MEDIAN,median-years,year,1.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R132C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,NORTHERN TERRITORY,Total,Median (years)
2022-06-30,QLD,ANZSOC_01,COUNT,prisoner-count,person,160,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R44C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,QUEENSLAND,01 Homicide and related offences,No.
2022-06-30,QLD,ANZSOC_01,MEAN,mean-years,year,11.6,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R44C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,QUEENSLAND,01 Homicide and related offences,Mean (years)
2022-06-30,QLD,ANZSOC_01,MEDIAN,median-years,year,10.4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R44C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,QUEENSLAND,01 Homicide and related offences,Median (years)
2022-06-30,QLD,ANZSOC_02,COUNT,prisoner-count,person,1315,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R45C2,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,QUEENSLAND,02 Acts intended to cause injury,No.
2022-06-30,QLD,ANZSOC_02,MEAN,mean-years,year,3.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R45C3,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,QUEENSLAND,02 Acts intended to cause injury,Mean (years)
2022-06-30,QLD,ANZSOC_02,MEDIAN,median-years,year,2.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_24,R45C4,sha256:d7f29dd60c53356d29e3720d5faaf36cc27540e2f441c088840f094733d9ed9c,prisoners-in-australia,sha256:bcee6d73c573f57ab26a7677ba4f94d5885ce7c6b9f7a0f936364cd0754a95fe,tidy.table-family-acceptance/v1,sha256:ba8ed90a4ecc4bdc371b7589f1134d21f2ed5cc985f7e5203df2d515b0586fec,sha256:df26db54c65c2f318d3a8928ff174ed55182f4738f2991ed81f18f6c0e917c96,sha256:2767c77b0e13f8a8c29df9853ebcea00a89bd8c42910f410d6353382817c35ff,openai-codex/gpt-5.6-sol,replay:sha256:b09ccc54caac9c361e7a4f3b3a8c93e28fc8a9c52b72e08f91653cd33c116549,QUEENSLAND,02 Acts intended to cause injury,Median (years)
