publication_vintage_date,reference_date,age_group_id,sex_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_observation_period,raw_statistic_basis
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,71421,observed,71421,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C2,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2008–09,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2008_09_f695681e,OFFENDER_RATE_bf190e83,published-value,published-unit,3186.8,observed,3186.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C18,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2008–09,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,74924,observed,74924,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C3,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2009–10,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2009_10_d4eb8e50,OFFENDER_RATE_bf190e83,published-value,published-unit,3338.5,observed,3338.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C19,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2009–10,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,72062,observed,72062,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C4,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2010–11,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2010_11_bcb455ae,OFFENDER_RATE_bf190e83,published-value,published-unit,3208.1,observed,3208.1,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C20,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2010–11,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,64152,observed,64152,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C5,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2011–12,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2011_12_dd65d86c,OFFENDER_RATE_bf190e83,published-value,published-unit,2849.8,observed,2849.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C21,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2011–12,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,58688,observed,58688,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C6,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2012–13,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2012_13_94552411,OFFENDER_RATE_bf190e83,published-value,published-unit,2603.5,observed,2603.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C22,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2012–13,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,54410,observed,54410,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C7,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2013–14,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2013_14_4115b20a,OFFENDER_RATE_bf190e83,published-value,published-unit,2409.8,observed,2409.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C23,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2013–14,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2014_15_392dc544,NUMBER_a081e07b,published-value,published-unit,54421,observed,54421,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C8,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2014–15,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2014_15_392dc544,OFFENDER_RATE_bf190e83,published-value,published-unit,2400.9,observed,2400.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C24,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2014–15,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2015_16_ecc4ae2a,NUMBER_a081e07b,published-value,published-unit,54775,observed,54775,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C9,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2015–16,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2015_16_ecc4ae2a,OFFENDER_RATE_bf190e83,published-value,published-unit,2397,observed,2397,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C25,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2015–16,Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,54064,observed,54064,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C10,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2016–17,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2016_17_14c8c17c,OFFENDER_RATE_bf190e83,published-value,published-unit,2330.2,observed,2330.2,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C26,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2016–17(b),Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,53070,observed,53070,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C11,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2017–18,Number
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2017_18_e0619229,OFFENDER_RATE_bf190e83,published-value,published-unit,2247,observed,2247,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C27,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2017–18(b),Offender rate(a)
2024-06-30,2024-06-30,TOTAL_ab2882c8,PERSONS_4d6dccab,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,49181,observed,49181,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 23,R21C12,sha256:b391d5420b01176fa6de201727ba3496b3248222153a8ff0f304a7c7bc8d9524,RecipeV01,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,sha256:6b4de97d4a9de3ba78b6ccd9e84b9c1d9b2af60f11a0a242b3085c6284777f03,recorded-crime-offenders,sha256:feeead7fc7c7a240e29bdb873dd0e4fbc61b04d694784a4c6e9cf7807edc7408,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:c70ccbd18e645da0f46216890c472f9c82aebc09b8cd2cceb4273f62e7f2d75d,sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e5d8cead80f69e2a6034360c1ef453ae3c4fa1cc0a680fcc1a9679feb0f6e3d1,Total,Persons(d),2018–19,Number
