reference_date,jurisdiction_id,indigenous_status_id,sex_id,prior_imprisonment_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_prior_imprisonment_status
2023-06-30,ACT,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,102,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R18C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
2023-06-30,ACT,NON_INDIGENOUS,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,0,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R26C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Females,No prior imprisonment
2023-06-30,ACT,NON_INDIGENOUS,FEMALE,PRIOR_IMPRISONMENT,prisoner-count,person,10,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R25C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Females,Prior imprisonment
2023-06-30,ACT,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,13,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R27C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Females,Total
2023-06-30,ACT,NON_INDIGENOUS,MALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,57,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R22C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Males,No prior imprisonment
2023-06-30,ACT,NON_INDIGENOUS,MALE,PRIOR_IMPRISONMENT,prisoner-count,person,199,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R21C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Males,Prior imprisonment
2023-06-30,ACT,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,255,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R23C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Males,Total
2023-06-30,ACT,NON_INDIGENOUS,PERSONS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,62,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R30C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Persons,No prior imprisonment
2023-06-30,ACT,NON_INDIGENOUS,PERSONS,PRIOR_IMPRISONMENT,prisoner-count,person,212,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R29C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Persons,Prior imprisonment
2023-06-30,ACT,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,268,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R31C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,NON-INDIGENOUS,Persons,Total
2023-06-30,ACT,TOTAL,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R39C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Females,No prior imprisonment
2023-06-30,ACT,TOTAL,FEMALE,PRIOR_IMPRISONMENT,prisoner-count,person,14,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R38C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Females,Prior imprisonment
2023-06-30,ACT,TOTAL,FEMALE,TOTAL,prisoner-count,person,24,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R40C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Females,Total
2023-06-30,ACT,TOTAL,MALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,74,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R35C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Males,No prior imprisonment
2023-06-30,ACT,TOTAL,MALE,PRIOR_IMPRISONMENT,prisoner-count,person,283,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R34C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Males,Prior imprisonment
2023-06-30,ACT,TOTAL,MALE,TOTAL,prisoner-count,person,351,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R36C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Males,Total
2023-06-30,ACT,TOTAL,PERSONS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,80,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R43C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Persons,No prior imprisonment
2023-06-30,ACT,TOTAL,PERSONS,PRIOR_IMPRISONMENT,prisoner-count,person,300,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R42C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Persons,Prior imprisonment
2023-06-30,ACT,TOTAL,PERSONS,TOTAL,prisoner-count,person,375,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R44C9,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,ACT,TOTAL,Persons,Total
2023-06-30,AUS,INDIGENOUS,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,393,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R13C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,No prior imprisonment
2023-06-30,AUS,INDIGENOUS,FEMALE,PRIOR_IMPRISONMENT,prisoner-count,person,922,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R12C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Prior imprisonment
2023-06-30,AUS,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,1309,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R14C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2023-06-30,AUS,INDIGENOUS,MALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,2634,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R9C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,No prior imprisonment
2023-06-30,AUS,INDIGENOUS,MALE,PRIOR_IMPRISONMENT,prisoner-count,person,9906,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R8C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Prior imprisonment
2023-06-30,AUS,INDIGENOUS,MALE,TOTAL,prisoner-count,person,12540,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R10C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Total
2023-06-30,AUS,INDIGENOUS,PERSONS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,3025,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R17C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,No prior imprisonment
2023-06-30,AUS,INDIGENOUS,PERSONS,PRIOR_IMPRISONMENT,prisoner-count,person,10828,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R16C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Prior imprisonment
2023-06-30,AUS,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,13852,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R18C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
2023-06-30,AUS,NON_INDIGENOUS,FEMALE,NO_PRIOR_IMPRISONMENT,prisoner-count,person,1095,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_29,R26C10,sha256:24c76d7702f49783a8da354abed988c6308b74b9cec7bc587cce1da8358ed4d9,prisoners-in-australia,sha256:01b2d848b8682f68618da573644159f313a1939a0651974c18e475430ac87712,tidy.table-family-acceptance/v1,sha256:d66bd405e0f74cb88053efdd7337ddf909b9b0220e325c73b03ae97ae8b420f4,sha256:a2f018df64b393683787d211e6c0fbfece699f797d0d4ef3962098afd8108ad7,sha256:4e3b193d4a228b963dfdc59e2cb0b53f2a36f3ddd6304bf930178fe64f356a48,openai-codex/gpt-5.6-sol,replay:sha256:623ea2bdb9d8bb49859e91c214040b54f78d596a3fa7f1701ed3dfd7c4d93e5c,Aust.,NON-INDIGENOUS,Females,No prior imprisonment
