publication_vintage_date,reference_date,principal_offence_id,sex_id,age_group_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_age_group,raw_statistic_basis
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,MEAN_AGE_YEARS_54827fe2,OFFENDER_RATE_bf190e83,published-value,published-unit,,not_available,na,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R46C18,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Mean age (years),Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,MEDIAN_AGE_YEARS_ada3abad,NUMBER_a081e07b,published-value,published-unit,29,observed,29,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R21C19,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Median age (years),Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,MEDIAN_AGE_YEARS_ada3abad,OFFENDER_RATE_bf190e83,published-value,published-unit,,not_available,na,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R46C19,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Median age (years),Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,TOTAL_10_17_YEARS_8c31c950,NUMBER_a081e07b,published-value,published-unit,259,observed,259,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R21C4,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Total 10–17 years,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,TOTAL_10_17_YEARS_8c31c950,OFFENDER_RATE_bf190e83,published-value,published-unit,20.1,observed,20.1,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R46C4,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Total 10–17 years,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,TOTAL_18_YEARS_AND_OVER_6054f36a,NUMBER_a081e07b,published-value,published-unit,1440,observed,1440,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R21C16,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Total 18 years and over,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,TOTAL_18_YEARS_AND_OVER_6054f36a,OFFENDER_RATE_bf190e83,published-value,published-unit,13.4,observed,13.4,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R46C16,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Total 18 years and over,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,1700,observed,1700,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R21C17,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Total(c),Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,FEMALES_29864773,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,14.1,observed,14.1,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R46C17,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Females,Total(c),Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,10_14_YEARS_05581698,NUMBER_a081e07b,published-value,published-unit,173,observed,173,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R13C2,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,10–14 years,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,10_14_YEARS_05581698,OFFENDER_RATE_bf190e83,published-value,published-unit,20.2,observed,20.2,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R38C2,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,10–14 years,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,15_17_YEARS_80d81828,NUMBER_a081e07b,published-value,published-unit,381,observed,381,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R13C3,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,15–17 years,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,15_17_YEARS_80d81828,OFFENDER_RATE_bf190e83,published-value,published-unit,75,observed,75,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R38C3,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,15–17 years,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,18_19_YEARS_86019305,NUMBER_a081e07b,published-value,published-unit,271,observed,271,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R13C5,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,18–19 years,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,18_19_YEARS_86019305,OFFENDER_RATE_bf190e83,published-value,published-unit,80.5,observed,80.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R38C5,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,18–19 years,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,20_24_YEARS_2df2761c,NUMBER_a081e07b,published-value,published-unit,643,observed,643,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R13C6,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,20–24 years,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,20_24_YEARS_2df2761c,OFFENDER_RATE_bf190e83,published-value,published-unit,70.2,observed,70.2,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R38C6,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,20–24 years,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,25_29_YEARS_d1e1fc9b,NUMBER_a081e07b,published-value,published-unit,747,observed,747,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R13C7,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,25–29 years,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,25_29_YEARS_d1e1fc9b,OFFENDER_RATE_bf190e83,published-value,published-unit,74.9,observed,74.9,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R38C7,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,25–29 years,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,30_34_YEARS_0a93b800,NUMBER_a081e07b,published-value,published-unit,709,observed,709,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R13C8,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,30–34 years,Number
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,30_34_YEARS_0a93b800,OFFENDER_RATE_bf190e83,published-value,published-unit,70.8,observed,70.8,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R38C8,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,30–34 years,Offender rate(e)
2024-06-30,2024-06-30,121_PROPERTY_DAMAGE_72667e1c,MALES_66d5f994,35_39_YEARS_69a576ee,NUMBER_a081e07b,published-value,published-unit,631,observed,631,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 39,R13C9,sha256:9d077d2ed579ff74d6b429631075bf3feabf92e72e917fd2f5cac8b4f97ca03b,RecipeV01,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,sha256:0cd3f3933cb7ba0aea181605ead6fb29bf10059f5a851a14bc0b2608c14fddc7,recorded-crime-offenders,sha256:22eefdaecec28807c983381193a456ab377dafe569f70ce45a64233e42dcb1ee,tidy.table-family-acceptance/v2,sha256:694ca4f81c40af9ead852ac64eca57d9a508c5b373c5706d7d081192c222f480,sha256:6f1ba3da8a299e9071ba00371c50c862a5547d644607772213762d38b93c1792,sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:508fd8b7f57c1ad6e6ff2c35e98636a5986c229b347c6663c8d9caeed3e4706e,121 Property damage,Males,35–39 years,Number
