publication_vintage_date,reference_date,sex_id,indigenous_status_id,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_indigenous_status,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2018_19_3fe15a03,OFFENDER_RATE_bf190e83,published-value,published-unit,51.9,observed,51.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R70C10,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Australian Capital Territory,2018–19,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,103,observed,103,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R70C5,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Australian Capital Territory,2019–20,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,54.5,observed,54.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R70C11,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Australian Capital Territory,2019–20,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,103,observed,103,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R70C6,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Australian Capital Territory,2020–21,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,53.9,observed,53.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R70C12,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Australian Capital Territory,2020–21,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,90,observed,90,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R70C7,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Australian Capital Territory,2021–22,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,44.5,observed,44.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R70C13,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Australian Capital Territory,2021–22,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,4583,observed,4583,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C2,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2016–17,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2016_17_14c8c17c,OFFENDER_RATE_bf190e83,published-value,published-unit,132.9,observed,132.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C8,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2016–17,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,4888,observed,4888,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C3,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2017–18,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2017_18_e0619229,OFFENDER_RATE_bf190e83,published-value,published-unit,139.6,observed,139.6,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C9,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2017–18,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,5537,observed,5537,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C4,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2018–19,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2018_19_3fe15a03,OFFENDER_RATE_bf190e83,published-value,published-unit,155.6,observed,155.6,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C10,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2018–19,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,5916,observed,5916,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C5,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2019–20,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,164.1,observed,164.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C11,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2019–20,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,6748,observed,6748,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C6,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2020–21,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,185.9,observed,185.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C12,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2020–21,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,7426,observed,7426,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C7,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2021–22,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NEW_SOUTH_WALES_92f089b8,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,206.5,observed,206.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R18C13,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),New South Wales(d),2021–22,Offender rate(c)
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NORTHERN_TERRITORY_a1d418fe,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,442,observed,442,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R57C2,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Northern Territory,2016–17,Number
2022-06-30,2022-06-30,FEMALES_29864773,TOTAL_ab2882c8,NORTHERN_TERRITORY_a1d418fe,2016_17_14c8c17c,OFFENDER_RATE_bf190e83,published-value,published-unit,438.9,observed,438.9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 6,R57C8,sha256:48afa4ed165c2a95cbf35d6002fd8e69fee635bf45138e55aaa393258ef9596e,RecipeV01,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,sha256:36bc30167cfad86ff0baea7dc306b44d3e1584c1e6dbd2ffef48610039399c3d,recorded-crime-offenders,sha256:e8e033a436d95d11616eaf317477d36e0517688948a412b5239eb727bbbc4684,tidy.table-family-acceptance/v2,sha256:9059e51ad66e5888d67bf6abc68ce1d29b6f4b547d01e9000512901b92c11b9d,sha256:50a6241334b5ade3cc33f7b8a8997b68872dadba3b6a8192c68c16b86712fddf,sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:23607f3abf92e85655e6b791e8e6af7552ef23a17dccd56df5d9d32fe925ee6f,Females,Total(f),Northern Territory,2016–17,Offender rate(c)
