publication_vintage_date,reference_date,characteristic_category_id,sex_id,principal_offence_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_sex,raw_principal_offence,raw_court_level
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_03,ALL_COURTS,defendant-count,person,1047,observed,1047,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C4,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),03 Sexual offences,All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_03,HIGHER_COURTS,defendant-count,person,529,observed,529,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C4,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),03 Sexual offences,Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_03,MAGISTRATES_COURTS,defendant-count,person,515,observed,515,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C4,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),03 Sexual offences,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_04,ALL_COURTS,defendant-count,person,2814,observed,2814,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C5,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),04 Harm or endanger persons(b),All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_04,HIGHER_COURTS,defendant-count,person,142,observed,142,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C5,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),04 Harm or endanger persons(b),Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_04,MAGISTRATES_COURTS,defendant-count,person,2676,observed,2676,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C5,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),04 Harm or endanger persons(b),Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_05,ALL_COURTS,defendant-count,person,257,observed,257,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C6,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),"05 Robbery, blackmail, and extortion",All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_05,HIGHER_COURTS,defendant-count,person,170,observed,170,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C6,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),"05 Robbery, blackmail, and extortion",Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_05,MAGISTRATES_COURTS,defendant-count,person,91,observed,91,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C6,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),"05 Robbery, blackmail, and extortion",Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_06,ALL_COURTS,defendant-count,person,1546,observed,1546,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C7,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),06 Burglary,All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_06,HIGHER_COURTS,defendant-count,person,189,observed,189,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C7,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),06 Burglary,Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_06,MAGISTRATES_COURTS,defendant-count,person,1361,observed,1361,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C7,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),06 Burglary,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_07,ALL_COURTS,defendant-count,person,6106,observed,6106,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C8,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),07 Theft,All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_07,HIGHER_COURTS,defendant-count,person,69,observed,69,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C8,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),07 Theft,Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_07,MAGISTRATES_COURTS,defendant-count,person,6034,observed,6034,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C8,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),07 Theft,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_08,ALL_COURTS,defendant-count,person,1582,observed,1582,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C9,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),08 Fraud and related offences,All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_08,HIGHER_COURTS,defendant-count,person,78,observed,78,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C9,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),08 Fraud and related offences,Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_08,MAGISTRATES_COURTS,defendant-count,person,1502,observed,1502,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C9,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),08 Fraud and related offences,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_09,ALL_COURTS,defendant-count,person,4819,observed,4819,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C10,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),09 Drug offences,All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_09,HIGHER_COURTS,defendant-count,person,530,observed,530,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C10,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),09 Drug offences,Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_09,MAGISTRATES_COURTS,defendant-count,person,4290,observed,4290,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C10,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),09 Drug offences,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_10,ALL_COURTS,defendant-count,person,2050,observed,2050,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C11,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),10 Weapons and explosives offences,All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_10,HIGHER_COURTS,defendant-count,person,46,observed,46,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C11,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),10 Weapons and explosives offences,Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_10,MAGISTRATES_COURTS,defendant-count,person,2002,observed,2002,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C11,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),10 Weapons and explosives offences,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_11,ALL_COURTS,defendant-count,person,2052,observed,2052,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C12,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),11 Property damage,All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_11,HIGHER_COURTS,defendant-count,person,54,observed,54,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C12,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),11 Property damage,Higher Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_11,MAGISTRATES_COURTS,defendant-count,person,1996,observed,1996,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R130C12,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),11 Property damage,Magistrates' Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_12,ALL_COURTS,defendant-count,person,2673,observed,2673,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R40C13,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),"12 Public order, health, and safety offences",All Courts
2025-06-30,2025-06-30,CHAR_35_39_YEARS,PERSONS,ANZSOC2023_12,HIGHER_COURTS,defendant-count,person,14,observed,14,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 3,R85C13,sha256:50aa5eed0262c983256576c330a9f651d356e44f0f22a04ffe34c8f759643c43,criminal-courts-australia,sha256:276cba4d03d331d4825f260faa4cd7c4235273bf7132bf9e94b0493c39a3ae07,tidy.table-family-acceptance/v1,sha256:dad26fa882feb3980ad8125c022809aaf963ed9b0383ddf7a6a86a04aae34f42,sha256:dd66549b327ac75cf05f6beb6b6f05f0382c463d930fb80d582e6bee594ec58b,sha256:44d591e251da623ac098cff3824a82ac7ef80536952478e82a3218aebc386a7b,human-authored/deterministic-map-v1,replay:sha256:6d7b3119677e597c6bd7645cfeca81cc40674770a9c9c5e6b6c6a44f1a506fca,35–39 years,Persons(f),"12 Public order, health, and safety offences",Higher Courts
