publication_vintage_date,reference_date,principal_offence_id,observation_period_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2008_09_f695681e,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,57,observed,57,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R31C2,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment(j),2008–09,Victoria,Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2008_09_f695681e,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,10.6,observed,10.6,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R31C19,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment(j),2008–09,Victoria,Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2008_09_f695681e,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,411,observed,411,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R88C2,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2008–09,Western Australia(o),Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2008_09_f695681e,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,174.3,observed,174.3,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R88C19,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2008–09,Western Australia(o),Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,AUSTRALIAN_CAPITAL_TERRITORY_c9bc4445,NUMBER_a081e07b,published-value,published-unit,3,observed,3,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R142C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Australian Capital Territory®,Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,AUSTRALIAN_CAPITAL_TERRITORY_c9bc4445,OFFENDER_RATE_bf190e83,published-value,published-unit,8.5,observed,8.5,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R142C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Australian Capital Territory®,Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,168,observed,168,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R12C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment(d),2009–10,New South Wales,Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,23.3,observed,23.3,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R12C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment(d),2009–10,New South Wales,Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,11,observed,11,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R124C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Northern Territory(p)(q),Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,41.8,observed,41.8,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R124C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Northern Territory(p)(q),Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,7,observed,7,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R50C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Queensland(l),Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,1.5,observed,1.5,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R50C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Queensland(l),Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,31,observed,31,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R69C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,South Australia(m),Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,19.1,observed,19.1,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R69C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,South Australia(m),Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R106C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Tasmania,Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R106C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Tasmania,Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,86,observed,86,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R31C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment(j),2009–10,Victoria,Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,16,observed,16,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R31C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment(j),2009–10,Victoria,Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,435,observed,435,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R88C3,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Western Australia(o),Number
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2009_10_d4eb8e50,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,183.1,observed,183.1,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R88C20,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2009–10,Western Australia(o),Offender rate(a)
2025-06-30,2025-06-30,05_ABDUCTION_HARASSMENT_619e6edd,2010_11_bcb455ae,AUSTRALIAN_CAPITAL_TERRITORY_c9bc4445,NUMBER_a081e07b,published-value,published-unit,4,observed,4,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 20,R142C4,sha256:4d41c200b34a1a597ea5428327dca7180e712881d1ac9cde55ac78c6c449fb7c,RecipeV01,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,sha256:2e007b775a2f369c265f342d16c6430b9427ceb98975750cc188c198d6e44973,recorded-crime-offenders,sha256:85c321f7e4c3001e8e30eb18fdfd7d128e1e096aa5b82d3b4500cb5c22b26b0a,tidy.table-family-acceptance/v2,sha256:4d7ede8436aa4d75e1ac58593d73c1b029b4731a7bd29feae62cb43862f80660,sha256:f360bdf3a7d177df67586740d55f56b8ee8b42814f95d2563e14e7dbeceb560f,sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:e7e3394f0c26c2fe8cbf723e588bd67931a1b476478087ed901ae40f20ff5e9c,05 Abduction/harassment,2010–11,Australian Capital Territory®,Number
