publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,indigenous_status_id,jurisdiction_id,observation_period_id,characteristic_group_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_indigenous_status,raw_jurisdiction,raw_observation_period,raw_characteristic_group,raw_classification_context
2023-06-30,2021-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,INDIGENOUS_STATUS_TOTAL,NT,2021-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,33.5,observed,33.5,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R109C16,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Median (years),Median (years),Total,NT,2020–21,Age,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,INDIGENOUS_STATUS_TOTAL,QLD,2021-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,34.7,observed,34.7,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R109C7,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Median (years),Median (years),Total,Qld,2020–21,Age,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,INDIGENOUS_STATUS_TOTAL,SA,2021-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,36.2,observed,36.2,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R109C10,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Median (years),Median (years),Total,SA,2020–21,Age,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,NSW,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,7969,observed,7969,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C2,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Aboriginal and Torres Strait Islander,NSW,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,NT,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,3160,observed,3160,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C14,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Aboriginal and Torres Strait Islander,NT,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,QLD,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,5878,observed,5878,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C5,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Aboriginal and Torres Strait Islander,Qld,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,SA,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,867,observed,867,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C8,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Aboriginal and Torres Strait Islander,SA,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_NON_INDIGENOUS,NSW,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,23823,observed,23823,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C3,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Non-Indigenous,NSW,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_NON_INDIGENOUS,NT,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,282,observed,282,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C15,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Non-Indigenous,NT,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_NON_INDIGENOUS,QLD,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,13555,observed,13555,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C6,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Non-Indigenous,Qld,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_NON_INDIGENOUS,SA,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1759,observed,1759,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C9,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Non-Indigenous,SA,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_TOTAL,NSW,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,33659,observed,33659,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C4,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Total,NSW,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_TOTAL,NT,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,3499,observed,3499,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C16,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Total,NT,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_TOTAL,QLD,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,19530,observed,19530,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C7,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Total,Qld,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED,COUNT,INDIGENOUS_STATUS_TOTAL,SA,2021-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,2748,observed,2748,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R135C10,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised,Total finalised,Total,SA,2020–21,Method of finalisation,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,NSW,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,7814,observed,7814,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R121C2,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised (excluding transfer to other court levels),Total finalised (excluding transfer to other court levels),Aboriginal and Torres Strait Islander,NSW,2020–21,Principal FDV offence,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,NT,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,3058,observed,3058,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R121C14,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised (excluding transfer to other court levels),Total finalised (excluding transfer to other court levels),Aboriginal and Torres Strait Islander,NT,2020–21,Principal FDV offence,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,QLD,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,5551,observed,5551,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R121C5,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised (excluding transfer to other court levels),Total finalised (excluding transfer to other court levels),Aboriginal and Torres Strait Islander,Qld,2020–21,Principal FDV offence,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,SA,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,862,observed,862,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R121C8,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised (excluding transfer to other court levels),Total finalised (excluding transfer to other court levels),Aboriginal and Torres Strait Islander,SA,2020–21,Principal FDV offence,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NON_INDIGENOUS,NSW,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,23339,observed,23339,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R121C3,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised (excluding transfer to other court levels),Total finalised (excluding transfer to other court levels),Non-Indigenous,NSW,2020–21,Principal FDV offence,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
2023-06-30,2021-06-30,CHAR_TOTAL_FINALISED_EXCLUDING_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NON_INDIGENOUS,NT,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,260,observed,260,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 5,R121C15,sha256:91a93ad6044a99c491d477761b947c02e22c27ed0e84fb6f7f64384ef6d53ec4,criminal-courts-australia,sha256:450906a3dce73990e4158c6b5df36b8a06a37c0b80d704e50dfac9a5d9dd63b0,tidy.table-family-acceptance/v2,sha256:8d918adec1b97474460f723b44c5b7436a99936eafb5a4eba643453008d5f402,sha256:7842f15583be8c469478fbc419cdefd64bec24c9af1bbec6eadc649a42b366a2,sha256:2bd4158f8a278dcf70eb2891fae1461049adb1c91c8c6cd68ede1ca0f23b2797,human-authored/deterministic-map-v1,replay:sha256:77280be578baf2fa30852161663b72af05e1f3d7292d10a9e3784b07e00f3419,Total finalised (excluding transfer to other court levels),Total finalised (excluding transfer to other court levels),Non-Indigenous,NT,2020–21,Principal FDV offence,"FDV Table 5 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by state and territories, 2019–20 to 2022–23"
