publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2022-06-30,2009-06-30,ANZSOC_08,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,314.8,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R28C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,08 Theft(h)(i),2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_081,2009-06-30,COUNT,offender-count,person,5438,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R29C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,081 Motor vehicle theft,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_081,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,29,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R29C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,081 Motor vehicle theft,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_082,2009-06-30,COUNT,offender-count,person,48203,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R30C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,082 Theft (except motor vehicles),2008–09,Number
2022-06-30,2009-06-30,ANZSOC_082,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,257.4,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R30C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,082 Theft (except motor vehicles),2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_083,2009-06-30,COUNT,offender-count,person,4296,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R31C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,083 Receive or handle proceeds of crime,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_083,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,22.9,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R31C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,083 Receive or handle proceeds of crime,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,COUNT,offender-count,person,10138,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R33C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,09 Fraud/deception(j),2008–09,Number
2022-06-30,2009-06-30,ANZSOC_09,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,54.1,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R33C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,09 Fraud/deception(j),2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_091,2009-06-30,COUNT,offender-count,person,7267,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R34C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,091 Obtain benefit by deception,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_091,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,38.8,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R34C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,091 Obtain benefit by deception,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_092,2009-06-30,COUNT,offender-count,person,762,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R35C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,092 Forgery and counterfeiting,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_092,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,4.1,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R35C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,092 Forgery and counterfeiting,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_093,2009-06-30,COUNT,offender-count,person,255,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R36C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,093 Deceptive business/government practices,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_093,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,1.4,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R36C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,093 Deceptive business/government practices,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_099,2009-06-30,COUNT,offender-count,person,1769,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R37C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,099 Other fraud and deception offences,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_099,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,9.4,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R37C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,099 Other fraud and deception offences,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_10,2009-06-30,COUNT,offender-count,person,56310,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R39C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,10 Illicit drug offences(k),2008–09,Number
2022-06-30,2009-06-30,ANZSOC_10,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,300.7,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R39C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,10 Illicit drug offences(k),2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_102,2009-06-30,COUNT,offender-count,person,7310,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R40C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,102 Deal or traffic in illicit drugs,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_102,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,39,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R40C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,102 Deal or traffic in illicit drugs,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_103,2009-06-30,COUNT,offender-count,person,5912,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R41C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,103 Manufacture or cultivate illicit drugs,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_103,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,31.6,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R41C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,103 Manufacture or cultivate illicit drugs,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_104,2009-06-30,COUNT,offender-count,person,37387,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R42C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,104 Possess and/or use illicit drugs,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_104,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,199.7,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R42C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,104 Possess and/or use illicit drugs,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_11,2009-06-30,COUNT,offender-count,person,8962,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R44C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,11 Weapons/explosives,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_11,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,47.9,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R44C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,11 Weapons/explosives,2008–09,Offender rate(a)
2022-06-30,2009-06-30,ANZSOC_12,2009-06-30,COUNT,offender-count,person,21953,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R46C2,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,12 Property damage and environmental pollution,2008–09,Number
2022-06-30,2009-06-30,ANZSOC_12,2009-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,117.2,observed,sha256:26d72180f22725d7c71565dd77b8618e71b1e433c8ed88174b68083399f575ef,Table 1,R46C16,sha256:06ef3920b268f01d3b5b0028f470118e97abe0f05761efd7054ddeaa6e9ddf9f,recorded-crime-offenders,sha256:8dfe883c39f227b3d3344dc9a14a99679d92242d4c269c9a62815ce5d8b907b7,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:91a3130ebe3aa5f4b28bb1be4ffc2758567090a03a7e9b7b5b335596b3c62028,sha256:dea9b6e66c745dc87b5549722a065d66f454f3681325821df0de601c36c6e39b,human-authored/deterministic-map-v1,replay:sha256:f6b08d0e0fdc2a0b8263f8b28a39ebba470d6fe08f65fbdd3892f11da28d89e8,12 Property damage and environmental pollution,2008–09,Offender rate(a)
