publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,prisoner_statistic_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_prisoner_statistic,raw_statistic_basis
2025-06-30,2019-06-30,AUS,2019-06-30,TOTAL_PRISONERS,NUMBER,prisoner-count,person,43028,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R99C2,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Australia,2019,Total prisoners (d),Total prisoners (d)
2025-06-30,2019-06-30,AUS,2019-06-30,TOTAL_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,218.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R99C11,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Australia,2019,Total imprisonment rate (e),Total imprisonment rate (e)
2025-06-30,2019-06-30,AUS,2019-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,33,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R99C8,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Australia,2019,Unsentenced,Unsentenced
2025-06-30,2019-06-30,NSW,2019-06-30,FEMALE,NUMBER,prisoner-count,person,950,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C4,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Females,Females
2025-06-30,2019-06-30,NSW,2019-06-30,FEMALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,29.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C10,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Female imprisonment rate (e),Female imprisonment rate (e)
2025-06-30,2019-06-30,NSW,2019-06-30,INDIGENOUS,NUMBER,prisoner-count,person,3434,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C5,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2019-06-30,NSW,2019-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,53.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C7,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Known prior imprisonment,Known prior imprisonment
2025-06-30,2019-06-30,NSW,2019-06-30,MALE,NUMBER,prisoner-count,person,12508,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C3,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Males,Males
2025-06-30,2019-06-30,NSW,2019-06-30,MALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,405.5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C9,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Male imprisonment rate (e),Male imprisonment rate (e)
2025-06-30,2019-06-30,NSW,2019-06-30,NON_INDIGENOUS,NUMBER,prisoner-count,person,10011,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C6,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Non-Indigenous,Non-Indigenous
2025-06-30,2019-06-30,NSW,2019-06-30,TOTAL_PRISONERS,NUMBER,prisoner-count,person,13458,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C2,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Total prisoners (d),Total prisoners (d)
2025-06-30,2019-06-30,NSW,2019-06-30,TOTAL_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,214.6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C11,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Total imprisonment rate (e),Total imprisonment rate (e)
2025-06-30,2019-06-30,NSW,2019-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,33.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R11C8,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,New South Wales,2019,Unsentenced,Unsentenced
2025-06-30,2019-06-30,NT,2019-06-30,FEMALE,NUMBER,prisoner-count,person,114,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C4,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Females,Females
2025-06-30,2019-06-30,NT,2019-06-30,FEMALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,127.1,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C10,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Female imprisonment rate (e),Female imprisonment rate (e)
2025-06-30,2019-06-30,NT,2019-06-30,INDIGENOUS,NUMBER,prisoner-count,person,1443,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C5,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2019-06-30,NT,2019-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,73.1,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C7,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Known prior imprisonment,Known prior imprisonment
2025-06-30,2019-06-30,NT,2019-06-30,MALE,NUMBER,prisoner-count,person,1621,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C3,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Males,Males
2025-06-30,2019-06-30,NT,2019-06-30,MALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,1725.1,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C9,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Male imprisonment rate (e),Male imprisonment rate (e)
2025-06-30,2019-06-30,NT,2019-06-30,NON_INDIGENOUS,NUMBER,prisoner-count,person,294,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C6,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Non-Indigenous,Non-Indigenous
2025-06-30,2019-06-30,NT,2019-06-30,TOTAL_PRISONERS,NUMBER,prisoner-count,person,1731,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C2,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Total prisoners (d),Total prisoners (d)
2025-06-30,2019-06-30,NT,2019-06-30,TOTAL_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,942.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C11,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Total imprisonment rate (e),Total imprisonment rate (e)
2025-06-30,2019-06-30,NT,2019-06-30,UNSENTENCED,PROPORTION,prisoner-proportion,percent,30.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R77C8,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Northern Territory,2019,Unsentenced,Unsentenced
2025-06-30,2019-06-30,QLD,2019-06-30,FEMALE,NUMBER,prisoner-count,person,853,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C4,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Females,Females
2025-06-30,2019-06-30,QLD,2019-06-30,FEMALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,42.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C10,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Female imprisonment rate (e),Female imprisonment rate (e)
2025-06-30,2019-06-30,QLD,2019-06-30,INDIGENOUS,NUMBER,prisoner-count,person,2873,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C5,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2025-06-30,2019-06-30,QLD,2019-06-30,KNOWN_PRIOR_IMPRISONMENT,PROPORTION,prisoner-proportion,percent,64.8,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C7,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Known prior imprisonment,Known prior imprisonment
2025-06-30,2019-06-30,QLD,2019-06-30,MALE,NUMBER,prisoner-count,person,7918,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C3,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Males,Males
2025-06-30,2019-06-30,QLD,2019-06-30,MALE_RATE,RATE,imprisonment-rate,persons-per-100000-adult-population,414.4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 16,R33C9,sha256:b5da5d1fb85c6ff67cd594dc6047fc07693ffec9921c432e59b7b604ed225385,prisoners-in-australia,sha256:1316d1a7989d95689c5feb0274eb8027f6b0b166e1b8fa010cd116a90aba32de,tidy.table-family-acceptance/v1,sha256:e97a6a35ef11312b18a55eeff52e38e79340c57f32892d0a3cd13caf54dc0f7a,sha256:58047d5e89932d4ccbfb8c85ecd19125023db35bf6863ba28ed29c02623a89cd,sha256:e4399d7774db11eb1260a763ebfe226642c86ac7bf55e57fe2fb019423640015,human-authored/deterministic-geometry-v1,replay:sha256:89ca357b6ebb660df966284fcc6cad61a99ea97731b44ee7ed8137c19c3f3b5a,Queensland,2019,Male imprisonment rate (e),Male imprisonment rate (e)
