publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction,raw_court_level
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,TAS,ALL_COURTS,defendant-count,person,608,observed,608,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R56C7,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Tas.,All Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,TAS,CHILDRENS_COURTS,defendant-count,person,27,observed,27,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R217C7,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Tas.,Children's Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,TAS,HIGHER_COURTS,defendant-count,person,17,observed,17,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R109C7,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Tas.,Higher Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,TAS,MAGISTRATES_COURTS,defendant-count,person,567,observed,567,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R162C7,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Tas.,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,VIC,ALL_COURTS,defendant-count,person,506,observed,506,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R56C3,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Vic.,All Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,VIC,CHILDRENS_COURTS,defendant-count,person,18,observed,18,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R217C3,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Vic.,Children's Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,VIC,HIGHER_COURTS,defendant-count,person,138,observed,138,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R109C3,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Vic.,Higher Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,VIC,MAGISTRATES_COURTS,defendant-count,person,351,observed,351,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R162C3,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,Vic.,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,WA,ALL_COURTS,defendant-count,person,1894,observed,1894,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R56C6,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,WA,All Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,WA,CHILDRENS_COURTS,defendant-count,person,23,observed,23,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R217C6,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,WA,Children's Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,WA,HIGHER_COURTS,defendant-count,person,86,observed,86,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R109C6,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,WA,Higher Courts
2023-06-30,2023-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,GROUP_METHOD_OF_FINALISATION,WA,MAGISTRATES_COURTS,defendant-count,person,1792,observed,1792,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R162C6,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Transfer to other court levels,Method of finalisation,WA,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,ACT,ALL_COURTS,defendant-count,person,399,observed,399,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R57C9,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,ACT,All Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,ACT,CHILDRENS_COURTS,defendant-count,person,45,observed,45,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R218C9,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,ACT,Children's Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,ACT,HIGHER_COURTS,defendant-count,person,20,observed,20,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R110C9,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,ACT,Higher Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,ACT,MAGISTRATES_COURTS,defendant-count,person,332,observed,332,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R163C9,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,ACT,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,AUSTRALIA,ALL_COURTS,defendant-count,person,49935,observed,49935,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R57C10,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,Aust.,All Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,AUSTRALIA,CHILDRENS_COURTS,defendant-count,person,4267,observed,4267,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R218C10,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,Aust.,Children's Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,AUSTRALIA,HIGHER_COURTS,defendant-count,person,2189,observed,2189,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R110C10,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,Aust.,Higher Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,AUSTRALIA,MAGISTRATES_COURTS,defendant-count,person,43477,observed,43477,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R163C10,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,Aust.,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,NSW,ALL_COURTS,defendant-count,person,12407,observed,12407,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R57C2,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,NSW,All Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,NSW,CHILDRENS_COURTS,defendant-count,person,907,observed,907,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R218C2,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,NSW,Children's Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,NSW,HIGHER_COURTS,defendant-count,person,163,observed,163,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R110C2,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,NSW,Higher Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,NSW,MAGISTRATES_COURTS,defendant-count,person,11334,observed,11334,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R163C2,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,NSW,Magistrates' Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,NT,ALL_COURTS,defendant-count,person,766,observed,766,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R57C8,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,NT,All Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,NT,CHILDRENS_COURTS,defendant-count,person,233,observed,233,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R218C8,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,NT,Children's Courts
2023-06-30,2023-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,GROUP_METHOD_OF_FINALISATION,NT,HIGHER_COURTS,defendant-count,person,33,observed,33,sha256:9a9a18151fc6ccb58fa831a0628f13cd867486873b206ae32e4ab327bd903eba,Table 2,R110C8,sha256:b2f8846745100fe654de00aa26fab0afe51ab9b13c8b841fe47d6daeb6b211a1,criminal-courts-australia,sha256:763b92d451082ee15876c5864dd52cf84891fd926329c9c1e9872417d9aa5188,tidy.table-family-acceptance/v1,sha256:7d8a8da128f3e5c5c0207a034a11a9f205fcd03e209552daefc42ddcaa182aff,sha256:c5cb8de9d03603c2f2cb03c6ca1bd9f49beac001b9aa3cfc64d8f840cf41dafe,sha256:02fe53cefead926b9073e871cb02ef582876c54bf4d13a01d9d51097b3d8d0ed,human-authored/deterministic-map-v1,replay:sha256:eb6bb544bc1e3d93418dc60ed47dfe5341b867f6777b2924455a18476211295f,Withdrawn by prosecution,Method of finalisation,NT,Higher Courts
