publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_observation_period,raw_court_level
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_52_WEEKS_AND_OVER,2024-06-30,HIGHER_COURTS,defendant-count,person,172,observed,172,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R33C14,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,52 weeks & over,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_52_WEEKS_AND_OVER,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,1020,observed,1020,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R51C14,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,52 weeks & over,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEAN_WEEKS,2024-06-30,ALL_COURTS,sentence-mean-duration,week,27.5,observed,27.5,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R15C16,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Mean (weeks),2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEAN_WEEKS,2024-06-30,CHILDRENS_COURTS,sentence-mean-duration,week,20.1,observed,20.1,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R69C16,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Mean (weeks),2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEAN_WEEKS,2024-06-30,HIGHER_COURTS,sentence-mean-duration,week,73.5,observed,73.5,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R33C16,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Mean (weeks),2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEAN_WEEKS,2024-06-30,MAGISTRATES_COURTS,sentence-mean-duration,week,25.9,observed,25.9,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R51C16,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Mean (weeks),2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEDIAN_WEEKS,2024-06-30,ALL_COURTS,sentence-median-duration,week,13.1,observed,13.1,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R15C17,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Median (weeks),2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEDIAN_WEEKS,2024-06-30,CHILDRENS_COURTS,sentence-median-duration,week,10,observed,10,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R69C17,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Median (weeks),2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEDIAN_WEEKS,2024-06-30,HIGHER_COURTS,sentence-median-duration,week,57.7,observed,57.7,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R33C17,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Median (weeks),2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_MEDIAN_WEEKS,2024-06-30,MAGISTRATES_COURTS,sentence-median-duration,week,12.1,observed,12.1,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R51C17,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Median (weeks),2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_TOTAL,2024-06-30,ALL_COURTS,defendant-count,person,8189,observed,8189,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R15C15,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Total,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_TOTAL,2024-06-30,CHILDRENS_COURTS,defendant-count,person,237,observed,237,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R69C15,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Total,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_TOTAL,2024-06-30,HIGHER_COURTS,defendant-count,person,312,observed,312,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R33C15,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Total,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_TOTAL,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,7638,observed,7638,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R51C15,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Total,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_UNDER_13_WEEKS,2024-06-30,ALL_COURTS,defendant-count,person,4061,observed,4061,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R15C10,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Under 13 weeks,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_UNDER_13_WEEKS,2024-06-30,CHILDRENS_COURTS,defendant-count,person,140,observed,140,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R69C10,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Under 13 weeks,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_UNDER_13_WEEKS,2024-06-30,HIGHER_COURTS,defendant-count,person,4,observed,4,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R33C10,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Under 13 weeks,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_09_FRAUD_DECEPTION,LENGTH_UNDER_13_WEEKS,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,3917,observed,3917,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R51C10,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,09 Fraud/deception,Under 13 weeks,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_13_TO_UNDER_26_WEEKS,2024-06-30,ALL_COURTS,defendant-count,person,4277,observed,4277,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R16C11,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,13 to under 26 weeks,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_13_TO_UNDER_26_WEEKS,2024-06-30,CHILDRENS_COURTS,defendant-count,person,106,observed,106,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R70C11,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,13 to under 26 weeks,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_13_TO_UNDER_26_WEEKS,2024-06-30,HIGHER_COURTS,defendant-count,person,652,observed,652,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R34C11,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,13 to under 26 weeks,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_13_TO_UNDER_26_WEEKS,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,3517,observed,3517,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R52C11,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,13 to under 26 weeks,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_26_TO_UNDER_39_WEEKS,2024-06-30,ALL_COURTS,defendant-count,person,2581,observed,2581,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R16C12,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,26 to under 39 weeks,2023–24,All Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_26_TO_UNDER_39_WEEKS,2024-06-30,CHILDRENS_COURTS,defendant-count,person,39,observed,39,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R70C12,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,26 to under 39 weeks,2023–24,Children's Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_26_TO_UNDER_39_WEEKS,2024-06-30,HIGHER_COURTS,defendant-count,person,706,observed,706,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R34C12,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,26 to under 39 weeks,2023–24,Higher Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_26_TO_UNDER_39_WEEKS,2024-06-30,MAGISTRATES_COURTS,defendant-count,person,1831,observed,1831,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R52C12,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,26 to under 39 weeks,2023–24,Magistrates' Courts
2024-06-30,2024-06-30,ANZSOC_2011_10_ILLICIT_DRUG_OFFENCES,LENGTH_39_TO_UNDER_52_WEEKS,2024-06-30,ALL_COURTS,defendant-count,person,1541,observed,1541,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 11,R16C13,sha256:809e8b9191df963691c61c843af0e073f5f557543ca16a09991d716ecbef0c28,criminal-courts-australia,sha256:8432b86b550523ee69d665b1a94bc7747d590637a5d1fa4b42ac2c76dad28e17,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:555a643884642654fc2356457b1ccb15507517068e893ff38ab703351172894f,sha256:47b3e7292c9f5cc3c0d79e5460fa1b99af86b44db229e1d614fab9ee3f866ce1,human-authored/deterministic-map-v1,replay:sha256:392357639bb9c9776990adf86d5a29b0f69baccada5dc2db7ea5ec3720085b9d,10 Illicit drug offences,39 to under 52 weeks,2023–24,All Courts
