publication_vintage_date,reference_date,indigenous_status_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_observation_period,raw_jurisdiction
2023-06-30,2023-06-30,INDIGENOUS,2023-06-30,NSW,defendant-count,person,2279,observed,2279,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R7C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2022–23,New South Wales
2023-06-30,2023-06-30,INDIGENOUS,2023-06-30,NT,defendant-count,person,628,observed,628,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R27C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2022–23,Northern Territory
2023-06-30,2023-06-30,INDIGENOUS,2023-06-30,QLD,defendant-count,person,3651,observed,3651,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R12C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2022–23,Queensland
2023-06-30,2023-06-30,INDIGENOUS,2023-06-30,SA,defendant-count,person,622,observed,622,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R17C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2022–23,South Australia
2023-06-30,2023-06-30,INDIGENOUS,2023-06-30,TAS,defendant-count,person,163,observed,163,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R22C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Aboriginal and Torres Strait Islander,2022–23,Tasmania
2023-06-30,2023-06-30,NON_INDIGENOUS,2023-06-30,NSW,defendant-count,person,2391,observed,2391,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R8C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2022–23,New South Wales
2023-06-30,2023-06-30,NON_INDIGENOUS,2023-06-30,NT,defendant-count,person,39,observed,39,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R28C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2022–23,Northern Territory
2023-06-30,2023-06-30,NON_INDIGENOUS,2023-06-30,QLD,defendant-count,person,3198,observed,3198,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R13C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2022–23,Queensland
2023-06-30,2023-06-30,NON_INDIGENOUS,2023-06-30,SA,defendant-count,person,620,observed,620,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R18C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2022–23,South Australia
2023-06-30,2023-06-30,NON_INDIGENOUS,2023-06-30,TAS,defendant-count,person,247,observed,247,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R23C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous,2022–23,Tasmania
2023-06-30,2023-06-30,NON_INDIGENOUS_AND_NOT_STATED,2023-06-30,ACT,defendant-count,person,162,observed,162,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R33C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Non-Indigenous/Not stated,2022–23,Australian Capital Territory
2023-06-30,2023-06-30,NOT_STATED,2023-06-30,NSW,defendant-count,person,215,observed,215,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R9C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2022–23,New South Wales
2023-06-30,2023-06-30,NOT_STATED,2023-06-30,NT,defendant-count,person,8,observed,8,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R29C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2022–23,Northern Territory
2023-06-30,2023-06-30,NOT_STATED,2023-06-30,QLD,defendant-count,person,64,observed,64,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R14C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2022–23,Queensland
2023-06-30,2023-06-30,NOT_STATED,2023-06-30,SA,defendant-count,person,43,observed,43,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R19C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2022–23,South Australia
2023-06-30,2023-06-30,NOT_STATED,2023-06-30,TAS,defendant-count,person,68,observed,68,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R24C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Not stated,2022–23,Tasmania
2023-06-30,2023-06-30,TOTAL,2023-06-30,ACT,defendant-count,person,195,observed,195,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R34C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2022–23,Australian Capital Territory
2023-06-30,2023-06-30,TOTAL,2023-06-30,NSW,defendant-count,person,4884,observed,4884,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R10C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2022–23,New South Wales
2023-06-30,2023-06-30,TOTAL,2023-06-30,NT,defendant-count,person,672,observed,672,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R30C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2022–23,Northern Territory
2023-06-30,2023-06-30,TOTAL,2023-06-30,QLD,defendant-count,person,6918,observed,6918,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R15C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2022–23,Queensland
2023-06-30,2023-06-30,TOTAL,2023-06-30,SA,defendant-count,person,1283,observed,1283,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R20C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2022–23,South Australia
2023-06-30,2023-06-30,TOTAL,2023-06-30,TAS,defendant-count,person,478,observed,478,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 78,R25C12,sha256:d9689e0749a0d82870a06d40f1ee2437e5b9e4f4216cd1964279e8e4e2df3951,criminal-courts-australia,sha256:110ebeb3a7b79d5baf3864f89899bccac32df6fa5a93af6c30c312add0cc69f9,tidy.table-family-acceptance/v1,sha256:caca699e902f9cbc35fa7bdd89bb5735913b29e2530613dd1c249d3291cc8f4c,sha256:c430ad20d0c4550fb0ffb15d83636e133ffe26e690384005fc76e0d07041e0c4,sha256:4f1c7171ebacc8ebf793ec07777dc1212da2a744516894838ea4afbcac912685,human-authored/deterministic-map-v1,replay:sha256:42971727c2a3b9639b12940b55d49698399efbf9f2b9101e350151d5fdb8eb75,Total,2022–23,Tasmania
