publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_court_level
2022-06-30,2015-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,ALL_COURTS,defendant-count,person,1223,observed,1223,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R35C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,032 Non-assaultative sexual offences,Principal offence,2013–14,All Courts
2022-06-30,2015-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,CHILDRENS_COURTS,defendant-count,person,51,observed,51,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R280C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,032 Non-assaultative sexual offences,Principal offence,2013–14,Children's Courts
2022-06-30,2015-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,HIGHER_COURTS,defendant-count,person,530,observed,530,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R116C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,032 Non-assaultative sexual offences,Principal offence,2013–14,Higher Courts
2022-06-30,2015-06-30,CHAR_032_NON_ASSAULTATIVE_SEXUAL_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,MAGISTRATES_COURTS,defendant-count,person,638,observed,638,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R197C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,032 Non-assaultative sexual offences,Principal offence,2013–14,Magistrates' Courts
2022-06-30,2015-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,ALL_COURTS,defendant-count,person,5216,observed,5216,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R31C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,03 Sexual assault and related offences,Principal offence,2013–14,All Courts
2022-06-30,2015-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,CHILDRENS_COURTS,defendant-count,person,462,observed,462,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R276C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,03 Sexual assault and related offences,Principal offence,2013–14,Children's Courts
2022-06-30,2015-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,HIGHER_COURTS,defendant-count,person,2614,observed,2614,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R112C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,03 Sexual assault and related offences,Principal offence,2013–14,Higher Courts
2022-06-30,2015-06-30,CHAR_03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,MAGISTRATES_COURTS,defendant-count,person,2134,observed,2134,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R193C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,03 Sexual assault and related offences,Principal offence,2013–14,Magistrates' Courts
2022-06-30,2015-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,ALL_COURTS,defendant-count,person,33369,observed,33369,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R38C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,04 Dangerous/negligent acts,Principal offence,2013–14,All Courts
2022-06-30,2015-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,CHILDRENS_COURTS,defendant-count,person,966,observed,966,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R283C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,04 Dangerous/negligent acts,Principal offence,2013–14,Children's Courts
2022-06-30,2015-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,HIGHER_COURTS,defendant-count,person,358,observed,358,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R119C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,04 Dangerous/negligent acts,Principal offence,2013–14,Higher Courts
2022-06-30,2015-06-30,CHAR_04_DANGEROUS_NEGLIGENT_ACTS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,MAGISTRATES_COURTS,defendant-count,person,32053,observed,32053,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R200C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,04 Dangerous/negligent acts,Principal offence,2013–14,Magistrates' Courts
2022-06-30,2015-06-30,CHAR_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,ALL_COURTS,defendant-count,person,3380,observed,3380,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R40C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,053 Harassment and threatening behaviour,Principal offence,2013–14,All Courts
2022-06-30,2015-06-30,CHAR_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,CHILDRENS_COURTS,defendant-count,person,208,observed,208,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R285C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,053 Harassment and threatening behaviour,Principal offence,2013–14,Children's Courts
2022-06-30,2015-06-30,CHAR_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,HIGHER_COURTS,defendant-count,person,111,observed,111,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R121C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,053 Harassment and threatening behaviour,Principal offence,2013–14,Higher Courts
2022-06-30,2015-06-30,CHAR_053_HARASSMENT_AND_THREATENING_BEHAVIOUR,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,MAGISTRATES_COURTS,defendant-count,person,3060,observed,3060,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R202C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,053 Harassment and threatening behaviour,Principal offence,2013–14,Magistrates' Courts
2022-06-30,2015-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,ALL_COURTS,defendant-count,person,3682,observed,3682,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R39C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,05 Abduction/harassment,Principal offence,2013–14,All Courts
2022-06-30,2015-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,CHILDRENS_COURTS,defendant-count,person,231,observed,231,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R284C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,05 Abduction/harassment,Principal offence,2013–14,Children's Courts
2022-06-30,2015-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,HIGHER_COURTS,defendant-count,person,262,observed,262,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R120C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,05 Abduction/harassment,Principal offence,2013–14,Higher Courts
2022-06-30,2015-06-30,CHAR_05_ABDUCTION_HARASSMENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,MAGISTRATES_COURTS,defendant-count,person,3194,observed,3194,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R201C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,05 Abduction/harassment,Principal offence,2013–14,Magistrates' Courts
2022-06-30,2015-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,ALL_COURTS,defendant-count,person,3391,observed,3391,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R41C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,06 Robbery/extortion,Principal offence,2013–14,All Courts
2022-06-30,2015-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,CHILDRENS_COURTS,defendant-count,person,1028,observed,1028,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R286C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,06 Robbery/extortion,Principal offence,2013–14,Children's Courts
2022-06-30,2015-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,HIGHER_COURTS,defendant-count,person,1782,observed,1782,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R122C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,06 Robbery/extortion,Principal offence,2013–14,Higher Courts
2022-06-30,2015-06-30,CHAR_06_ROBBERY_EXTORTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,MAGISTRATES_COURTS,defendant-count,person,583,observed,583,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R203C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,06 Robbery/extortion,Principal offence,2013–14,Magistrates' Courts
2022-06-30,2015-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,ALL_COURTS,defendant-count,person,13104,observed,13104,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R42C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,07 Unlawful entry with intent,Principal offence,2013–14,All Courts
2022-06-30,2015-06-30,CHAR_07_UNLAWFUL_ENTRY_WITH_INTENT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2015-06-30,CHILDRENS_COURTS,defendant-count,person,4192,observed,4192,sha256:a541909bfe1a7f44d214e9ae870bb33e6c43feb181f73b07ed5f930d0cdd8b8c,Table 1,R287C5,sha256:57702ac75608fd07357a8a04f13b0cc4084bb2d887abbe2a85255517e82c6e7e,criminal-courts-australia,sha256:a36dcfedf5c07cd9416b33f3b7f2b7cf8677924f81e7cb779bcababd9c445df2,tidy.table-family-acceptance/v1,sha256:157f597ab43814ffd4c1745a928138b9a755483536af2ef1d0dad14c2f5da4a4,sha256:7ed8c164e4757fa2384357efee10272c2f6fda03a704da7902342dc6cee8175e,sha256:bdf4e653a514715abb610d23bc0a4b2ee9b889d8613a16baa9054e5173fc0eab,human-authored/deterministic-map-v1,replay:sha256:a2daa859f0351865a3195621990db78295351ba08e631f2ce5551f777a14f86a,07 Unlawful entry with intent,Principal offence,2013–14,Children's Courts
