publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,statistic_basis_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_statistic_basis,raw_observation_period
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,ACT_ee71241e,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,283,observed,283,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C9,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),ACT,Number,2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,ACT_ee71241e,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,353,observed,353,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C9,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),ACT,Number,2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,ACT_ee71241e,OFFENDER_RATE_bf190e83,2020_21_d6db3b1d,published-value,published-unit,799.5,observed,799.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C17,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),ACT,Offender rate(a),2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,ACT_ee71241e,OFFENDER_RATE_bf190e83,2021_22_dd8903a1,published-value,published-unit,906.6,observed,906.6,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C17,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),ACT,Offender rate(a),2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NSW_647faf01,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,12971,observed,12971,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C2,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NSW,Number,2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NSW_647faf01,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,15766,observed,15766,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C2,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NSW,Number,2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NSW_647faf01,OFFENDER_RATE_bf190e83,2020_21_d6db3b1d,published-value,published-unit,2121,observed,2121,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C10,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NSW,Offender rate(a),2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NSW_647faf01,OFFENDER_RATE_bf190e83,2021_22_dd8903a1,published-value,published-unit,2661.3,observed,2661.3,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C10,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NSW,Offender rate(a),2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NT_ff9ec9f7,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,1371,observed,1371,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C8,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NT,Number,2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NT_ff9ec9f7,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,1297,observed,1297,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C8,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NT,Number,2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NT_ff9ec9f7,OFFENDER_RATE_bf190e83,2020_21_d6db3b1d,published-value,published-unit,5728.5,observed,5728.5,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C16,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NT,Offender rate(a),2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,NT_ff9ec9f7,OFFENDER_RATE_bf190e83,2021_22_dd8903a1,published-value,published-unit,5442.3,observed,5442.3,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C16,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),NT,Offender rate(a),2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,QLD_cfd8a309,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,10634,observed,10634,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C4,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),Qld,Number,2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,QLD_cfd8a309,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,10380,observed,10380,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C4,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),Qld,Number,2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,QLD_cfd8a309,OFFENDER_RATE_bf190e83,2020_21_d6db3b1d,published-value,published-unit,2927.1,observed,2927.1,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C12,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),Qld,Offender rate(a),2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,QLD_cfd8a309,OFFENDER_RATE_bf190e83,2021_22_dd8903a1,published-value,published-unit,2833.6,observed,2833.6,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C12,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),Qld,Offender rate(a),2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,SA_360bf3a8,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,4446,observed,4446,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C5,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),SA,Number,2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,SA_360bf3a8,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,3470,observed,3470,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C5,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),SA,Number,2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,SA_360bf3a8,OFFENDER_RATE_bf190e83,2020_21_d6db3b1d,published-value,published-unit,3766.4,observed,3766.4,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C13,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),SA,Offender rate(a),2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,SA_360bf3a8,OFFENDER_RATE_bf190e83,2021_22_dd8903a1,published-value,published-unit,2865.1,observed,2865.1,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C13,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),SA,Offender rate(a),2021–22
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,TAS_71b7c8af,NUMBER_a081e07b,2020_21_d6db3b1d,published-value,published-unit,1018,observed,1018,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R94C7,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),Tas.,Number,2020–21
2022-06-30,2022-06-30,30_34_YEARS_0a93b800,PERSONS_4d6dccab,TAS_71b7c8af,NUMBER_a081e07b,2021_22_dd8903a1,published-value,published-unit,952,observed,952,sha256:c73c68dc7f5b4441b8814152684a2dc817d0bf2489ae65d8d39da99ae805cf66,Table 15,R45C7,sha256:99c90b1f70b936250102a8d5b2a24c22cc429f1f3408f93e348c72494bc8dd44,RecipeV01,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,sha256:19665e2c48722e9c40eda4f5fb9c02c44b1f18f8a3d40a376949278530421892,recorded-crime-offenders,sha256:567da11656ab7db97a4092c13700afb65e439854aa75c74fa22e16ad1c4a0ab2,tidy.table-family-acceptance/v2,sha256:ea5323412be1ed8c1030fbc9412631303b8f3b52af9aebda30bd9c678d4eaa04,sha256:659482a9aef9b6cabe7a0af7962dfaacf51662f1f65f319991b6c9a3f1bb7912,sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:254e110b23c78cba3d9b46522b475521544edfd5358e51dc27722ad1f47c1748,30–34 years,Persons(c),Tas.,Number,2021–22
