publication_vintage_date,reference_date,principal_offence_id,indigenous_status_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_indigenous_status,raw_sex,raw_jurisdiction,raw_statistic_basis
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,5718.5,observed,5718.5,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R16C5,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Males,New South Wales(f),Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,2672,observed,2672,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R91C2,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Males,Northern Territory,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,8054.4,observed,8054.4,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R91C5,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Males,Northern Territory,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,4506,observed,4506,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R41C2,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Males,Queensland,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,4610.8,observed,4610.8,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R41C5,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Males,Queensland,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,1021,observed,1021,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R66C2,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Males,South Australia,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,5552.8,observed,5552.8,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R66C5,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Males,South Australia,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,114,observed,114,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R116C4,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),Australian Capital Territory,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,1588.7,observed,1588.7,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R116C7,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),Australian Capital Territory,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,9112,observed,9112,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R16C4,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),New South Wales(f),Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,3905.7,observed,3905.7,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R16C7,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),New South Wales(f),Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,3337,observed,3337,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R91C4,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),Northern Territory,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,5114.2,observed,5114.2,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R91C7,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),Northern Territory,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,5950,observed,5950,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R41C4,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),Queensland,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,2998.4,observed,2998.4,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R41C7,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),Queensland,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,1287,observed,1287,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R66C4,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),South Australia,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,3430.9,observed,3430.9,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R66C7,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Aboriginal and Torres Strait Islander,Persons(e),South Australia,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,113,observed,113,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R124C3,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Non-Indigenous,Females,Australian Capital Territory,Number
2023-06-30,2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,FEMALES_29864773,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,55.6,observed,55.6,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R124C6,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Non-Indigenous,Females,Australian Capital Territory,Offender rate(c)
2023-06-30,2023-06-30,TOTAL_ab2882c8,NON_INDIGENOUS_2f231fea,FEMALES_29864773,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,5624,observed,5624,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 44,R24C3,sha256:7010733f807f2199b93bea534744da78045524f8cc2546d64450d77bdff0f9d3,RecipeV01,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,sha256:92d285507515dd3eb87272e06001f8215c6785b9a815ee9e11a3a66c74ade5cc,recorded-crime-offenders,sha256:da2022d03d954b5732feeb86db7457c5f29db335fede98bd47256c80562d399d,tidy.table-family-acceptance/v2,sha256:1da907e4ecb7fa6d88faf115f0cc145e9ace0ca9a9a24b4a3b2d9d6d55bc7ac8,sha256:e86a46d97baa1d209a3ec4584cff4b493ba8281aa7c59c219b6d3a7a117ca2db,sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:1a004efefd02dc543d5df86143b02d59abde4bfc73a298f35206a84a58f3d737,Total,Non-Indigenous,Females,New South Wales(f),Number
