reference_date,jurisdiction_id,statistic_basis_id,characteristic_group_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_statistic_basis,raw_characteristic_group,raw_characteristic_category
2024-06-30,AUS,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,0.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R35C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Indigenous status,Unknown
2024-06-30,AUS,PROPORTION,LEGAL_STATUS,POST_SENTENCE,prisoner-proportion,percent,0.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R39C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Legal status,Post-sentence
2024-06-30,AUS,PROPORTION,LEGAL_STATUS,SENTENCED,prisoner-proportion,percent,59.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R37C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Legal status,Sentenced
2024-06-30,AUS,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,40.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R38C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Legal status,Unsentenced
2024-06-30,AUS,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,39.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R42C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Prior imprisonment status,No prior imprisonment
2024-06-30,AUS,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,60.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R41C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Prior imprisonment status,Prior imprisonment
2024-06-30,AUS,PROPORTION,PRIOR_IMPRISONMENT_STATUS,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R43C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Prior imprisonment status,Total prisoners
2024-06-30,AUS,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,7.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R31C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Sex,Females
2024-06-30,AUS,PROPORTION,SEX,MALE,prisoner-proportion,percent,92.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R30C10,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,Aust.,Proportion (%),Sex,Males
2024-06-30,NSW,NUMBER,INDIGENOUS_STATUS,INDIGENOUS,prisoner-count,person,4188,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R12C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Indigenous status,Aboriginal and Torres Strait Islander
2024-06-30,NSW,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,8706,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R13C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Indigenous status,Non-Indigenous
2024-06-30,NSW,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,49,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R14C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Indigenous status,Unknown
2024-06-30,NSW,NUMBER,LEGAL_STATUS,POST_SENTENCE,prisoner-count,person,0,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R18C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Legal status,Post-sentence
2024-06-30,NSW,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,7234,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R16C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Legal status,Sentenced
2024-06-30,NSW,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,5709,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R17C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Legal status,Unsentenced
2024-06-30,NSW,NUMBER,MEDIAN_AGE,FEMALE,median-age,year,36.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R24C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Median age (years),Females
2024-06-30,NSW,NUMBER,MEDIAN_AGE,INDIGENOUS,median-age,year,33.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R25C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Median age (years),Aboriginal and Torres Strait Islander
2024-06-30,NSW,NUMBER,MEDIAN_AGE,MALE,median-age,year,37.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R23C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Median age (years),Males
2024-06-30,NSW,NUMBER,MEDIAN_AGE,NON_INDIGENOUS,median-age,year,39.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R26C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Median age (years),Non-Indigenous
2024-06-30,NSW,NUMBER,MEDIAN_AGE,PERSONS,median-age,year,37.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R27C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Median age (years),Persons
2024-06-30,NSW,NUMBER,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,5621,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R21C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Prior imprisonment status,No prior imprisonment
2024-06-30,NSW,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,7322,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R20C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Prior imprisonment status,Prior imprisonment
2024-06-30,NSW,NUMBER,SEX,FEMALE,prisoner-count,person,857,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R10C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Sex,Females
2024-06-30,NSW,NUMBER,SEX,MALE,prisoner-count,person,12092,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R9C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Sex,Males
2024-06-30,NSW,NUMBER,TOTAL,TOTAL_PRISONERS,prisoner-count,person,12946,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R7C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Number,Total prisoners,Total prisoners
2024-06-30,NSW,PROPORTION,INDIGENOUS_STATUS,INDIGENOUS,prisoner-proportion,percent,32.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R33C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Proportion (%),Indigenous status,Aboriginal and Torres Strait Islander
2024-06-30,NSW,PROPORTION,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-proportion,percent,67.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R34C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Proportion (%),Indigenous status,Non-Indigenous
2024-06-30,NSW,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,0.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R35C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Proportion (%),Indigenous status,Unknown
2024-06-30,NSW,PROPORTION,LEGAL_STATUS,POST_SENTENCE,prisoner-proportion,percent,0,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 14,R39C2,sha256:a87cd928e35c8a6d2aec6f916e7c7d67e30386c9f1fc1f2fe49a9009da7bb500,prisoners-in-australia,sha256:280107dcfada7d8c7b52e01ef4af0f4824501b6cc863dabd3e017624756eb39e,tidy.table-family-acceptance/v1,sha256:73cab5d9b03496c29e7a7c64a44e76ab827dc081c403cf2f0b3d3fad894dffe9,sha256:d98605dfc8bfb8851ce13622b19536c51e52e506bc5c3d9448f94f6809b0d445,sha256:c24f1c4c11ce5730ee79b45747be050cf5735f660c19fe0cc77726438b062551,openai-codex/gpt-5.6-sol,replay:sha256:8ce8c416a7ac35778b7402a3e9871b22ed42800965c103e588db4d84feb39452,NSW,Proportion (%),Legal status,Post-sentence
