reference_date,principal_offence_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_jurisdiction,raw_classification_context
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R16C6,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,11 Property damage,Tas.,Preliminary ANZSOC 2023 most serious offence
2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,115,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R16C5,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,11 Property damage,WA,Preliminary ANZSOC 2023 most serious offence
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R17C8,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,"12 Public order, health, and safety offences",ACT,Preliminary ANZSOC 2023 most serious offence
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,25,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R17C2,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,"12 Public order, health, and safety offences",NSW,Preliminary ANZSOC 2023 most serious offence
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R17C7,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,"12 Public order, health, and safety offences",NT,Preliminary ANZSOC 2023 most serious offence
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,4,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R17C3,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,"12 Public order, health, and safety offences",Qld,Preliminary ANZSOC 2023 most serious offence
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,8,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R17C4,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,"12 Public order, health, and safety offences",SA,Preliminary ANZSOC 2023 most serious offence
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R17C6,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,"12 Public order, health, and safety offences",Tas.,Preliminary ANZSOC 2023 most serious offence
2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,13,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R17C5,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,"12 Public order, health, and safety offences",WA,Preliminary ANZSOC 2023 most serious offence
2025-06-30,13_TRAFFIC_AND_VEHICLE_OFFENCES_1b5e3170,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R18C8,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,13 Traffic and vehicle offences,ACT,Preliminary ANZSOC 2023 most serious offence
2025-06-30,13_TRAFFIC_AND_VEHICLE_OFFENCES_1b5e3170,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,170,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R18C2,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,13 Traffic and vehicle offences,NSW,Preliminary ANZSOC 2023 most serious offence
2025-06-30,13_TRAFFIC_AND_VEHICLE_OFFENCES_1b5e3170,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,17,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R18C7,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,13 Traffic and vehicle offences,NT,Preliminary ANZSOC 2023 most serious offence
2025-06-30,13_TRAFFIC_AND_VEHICLE_OFFENCES_1b5e3170,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,143,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R18C3,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,13 Traffic and vehicle offences,Qld,Preliminary ANZSOC 2023 most serious offence
2025-06-30,13_TRAFFIC_AND_VEHICLE_OFFENCES_1b5e3170,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,52,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R18C4,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,13 Traffic and vehicle offences,SA,Preliminary ANZSOC 2023 most serious offence
2025-06-30,13_TRAFFIC_AND_VEHICLE_OFFENCES_1b5e3170,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,11,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R18C6,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,13 Traffic and vehicle offences,Tas.,Preliminary ANZSOC 2023 most serious offence
2025-06-30,13_TRAFFIC_AND_VEHICLE_OFFENCES_1b5e3170,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,214,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R18C5,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,13 Traffic and vehicle offences,WA,Preliminary ANZSOC 2023 most serious offence
2025-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,12,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R19C8,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,14 Offences against justice procedures and orders,ACT,Preliminary ANZSOC 2023 most serious offence
2025-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,NSW_647faf01,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,1397,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R19C2,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,14 Offences against justice procedures and orders,NSW,Preliminary ANZSOC 2023 most serious offence
2025-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,NT_ff9ec9f7,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,253,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R19C7,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,14 Offences against justice procedures and orders,NT,Preliminary ANZSOC 2023 most serious offence
2025-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,QLD_cfd8a309,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,373,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R19C3,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,14 Offences against justice procedures and orders,Qld,Preliminary ANZSOC 2023 most serious offence
2025-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,SA_360bf3a8,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,124,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R19C4,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,14 Offences against justice procedures and orders,SA,Preliminary ANZSOC 2023 most serious offence
2025-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,TAS_71b7c8af,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,10,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R19C6,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,14 Offences against justice procedures and orders,Tas.,Preliminary ANZSOC 2023 most serious offence
2025-06-30,14_OFFENCES_AGAINST_JUSTICE_PROCEDURES_AND_ORDERS_dd2b934d,WA_d8689b62,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,139,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R19C5,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,14 Offences against justice procedures and orders,WA,Preliminary ANZSOC 2023 most serious offence
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,ACT_ee71241e,PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_eab06f2c,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 2,R20C8,sha256:0b8c02e3c164c30eb9f489b43c33c3b42a97499dfc93a5f6f1dbdaafd95acd08,prisoners-in-australia,sha256:c66c23ba0b6aac0409253d79718ee515cb625e640fc3308fffaabb109cc23e62,tidy.table-family-acceptance/v2,sha256:808aaccabb93dcf4cc5634a6249a553b6717f9277caf440f1f02a0d9001d564b,sha256:0da909b47f430bbee93ecb10fc72b6ad6e5f7df2a3309d63f19f58a23de1ba68,sha256:87cd77d3d800998a6a01203431a63aa925f8d18827d6977fe871be29158f4dc2,human-authored/deterministic-geometry-v1,replay:sha256:ca28e68e2e2f6a41c39925a33a825dc549e5270c717520d2a6b65f20ffa65a46,15 Offences against government,ACT,Preliminary ANZSOC 2023 most serious offence
