publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,jurisdiction_id,observation_period_id,characteristic_group_id,court_level_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_jurisdiction,raw_observation_period,raw_characteristic_group,raw_court_level,raw_classification_context
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,ACT,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,8,observed,8,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R396C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c),02 Assault(c),Australian Capital Territory,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,AUSTRALIA,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,1279,observed,1279,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R28C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c)(d),02 Assault(c)(d),Australia,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,NSW,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,773,observed,773,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R74C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c),02 Assault(c),New South Wales,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,NT,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,58,observed,58,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R350C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c),02 Assault(c),Northern Territory,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,QLD,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,49,observed,49,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R166C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c)(d),02 Assault(c)(d),Queensland,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,SA,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,9,observed,9,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R212C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c),02 Assault(c),South Australia(q)(s)(t),2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,TAS,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,7,observed,7,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R304C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c),02 Assault(c),Tasmania(v)(w),2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,VIC,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,326,observed,326,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R120C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c),02 Assault(c),Victoria,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_02_ASSAULT,COUNT,WA,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,45,observed,45,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R258C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,02 Assault(c),02 Assault(c),Western Australia(u),2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,ACT,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R397C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences,03 Sexual offences,Australian Capital Territory,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,AUSTRALIA,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,108,observed,108,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R29C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences(e)(f),03 Sexual offences(e)(f),Australia,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,NSW,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,62,observed,62,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R75C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences,03 Sexual offences,New South Wales,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,NT,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,3,observed,3,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R351C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences,03 Sexual offences,Northern Territory,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,QLD,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,3,observed,3,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R167C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences,03 Sexual offences,Queensland,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,SA,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R213C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences,03 Sexual offences,South Australia(q)(s)(t),2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,TAS,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R305C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences(f),03 Sexual offences(f),Tasmania(v)(w),2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
2025-06-30,2021-06-30,CHAR_03_SEXUAL_OFFENCES,COUNT,VIC,2021-06-30,GROUP_PRINCIPAL_FDV_OFFENCE_ANZSOC_2023,CHILDRENS_COURTS,FDV_EXPERIMENTAL_MIXED_CONCORDED_ANZSOC_2011_AND_ANZSOC_2023,defendant-count,person,36,observed,36,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 8,R121C3,sha256:ab5f8a793ba688578d9f9068cda8579e152cbddc427796a02fd46588bb122143,criminal-courts-australia,sha256:5309f36adb037f2dc2d97464f12c4d1a9aae15b4a479cef1d86c6198bfcfa47e,tidy.table-family-acceptance/v2,sha256:4106db7c3e171e6bda337814e8230fcf78998e64663b8d24721090488d17f779,sha256:ec0723423b5bfa5d4d88ac1a6941b445f16676711dcaaabd494d7ef9725a3fd0,sha256:195d316e4fa6b20657c7be33966ea94848fec4862100cf684abfaa974d0add35,human-authored/deterministic-map-v1,replay:sha256:df26c09fded5891f2c7918e444aded3813640ee3a3a8e3c6bd31ff12a45d853c,03 Sexual offences,03 Sexual offences,Victoria,2020–21(a)(b),Principal FDV offence (ANZSOC 2023),"FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)","FDV Table 8 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by state and territory – Children's Courts, 2019–20 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)"
