publication_vintage_date,reference_date,principal_offence_id,sex_id,method_of_finalisation_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_method_of_finalisation,raw_court_level
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_ACQUITTED,MAGISTRATES_COURTS,defendant-count,person,4,observed,4,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R383C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Acquitted,Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_GUILTY_OUTCOME,ALL_COURTS,defendant-count,person,60,observed,60,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R29C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Guilty outcome(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_GUILTY_OUTCOME,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R560C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Guilty outcome(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_GUILTY_OUTCOME,HIGHER_COURTS,defendant-count,person,38,observed,38,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R206C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Guilty outcome(i),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_GUILTY_OUTCOME,MAGISTRATES_COURTS,defendant-count,person,10,observed,10,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R383C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Guilty outcome(i),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL,ALL_COURTS,defendant-count,person,117,observed,117,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R29C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total(b),All Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL,CHILDRENS_COURTS,defendant-count,person,7,observed,7,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R560C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total(b),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL,HIGHER_COURTS,defendant-count,person,51,observed,51,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R206C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total(b),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL,MAGISTRATES_COURTS,defendant-count,person,54,observed,54,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R383C7,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total(b),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL_ADJUDICATED,ALL_COURTS,defendant-count,person,66,observed,66,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R29C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total adjudicated(a)(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL_ADJUDICATED,CHILDRENS_COURTS,defendant-count,person,9,observed,9,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R560C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total adjudicated(a)(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL_ADJUDICATED,HIGHER_COURTS,defendant-count,person,44,observed,44,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R206C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total adjudicated(a)(i),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TOTAL_ADJUDICATED,MAGISTRATES_COURTS,defendant-count,person,12,observed,12,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R383C4,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Total adjudicated(a)(i),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,ALL_COURTS,defendant-count,person,29,observed,29,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R29C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Transfer to other court levels,All Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R560C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Transfer to other court levels,Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R206C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Transfer to other court levels,Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_TRANSFER_TO_OTHER_COURT_LEVELS,MAGISTRATES_COURTS,defendant-count,person,28,observed,28,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R383C5,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Transfer to other court levels,Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,ALL_COURTS,defendant-count,person,25,observed,25,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R29C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Withdrawn by prosecution(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R560C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Withdrawn by prosecution(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,HIGHER_COURTS,defendant-count,person,10,observed,10,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R206C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Withdrawn by prosecution(i),Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_052,MALE,METHOD_WITHDRAWN_BY_PROSECUTION,MAGISTRATES_COURTS,defendant-count,person,14,observed,14,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R383C6,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Males,Withdrawn by prosecution(i),Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_052,PERSONS,METHOD_ACQUITTED,ALL_COURTS,defendant-count,person,6,observed,6,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R145C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Persons(h),Acquitted,All Courts
2025-06-30,2025-06-30,ANZSOC2023_052,PERSONS,METHOD_ACQUITTED,CHILDRENS_COURTS,defendant-count,person,3,observed,3,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R676C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Persons(h),Acquitted,Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_052,PERSONS,METHOD_ACQUITTED,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R322C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Persons(h),Acquitted,Higher Courts
2025-06-30,2025-06-30,ANZSOC2023_052,PERSONS,METHOD_ACQUITTED,MAGISTRATES_COURTS,defendant-count,person,4,observed,4,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R499C2,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Persons(h),Acquitted,Magistrates' Courts
2025-06-30,2025-06-30,ANZSOC2023_052,PERSONS,METHOD_GUILTY_OUTCOME,ALL_COURTS,defendant-count,person,64,observed,64,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R145C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Persons(h),Guilty outcome(i),All Courts
2025-06-30,2025-06-30,ANZSOC2023_052,PERSONS,METHOD_GUILTY_OUTCOME,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R676C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Persons(h),Guilty outcome(i),Children's Courts
2025-06-30,2025-06-30,ANZSOC2023_052,PERSONS,METHOD_GUILTY_OUTCOME,HIGHER_COURTS,defendant-count,person,47,observed,47,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 5,R322C3,sha256:a04cbe017af64ed96d5a6c470d5cef2b0e33227977b2e0efff50784f37a8c0b0,criminal-courts-australia,sha256:d651ddc14d7d99514418196070a626577339205b0aa61d56bbf92332cae4cb48,tidy.table-family-acceptance/v1,sha256:14f4ec586a0743b19a8fc4c2fb742e95ae64690e99ef31b26826a954a2369d97,sha256:e90cabc97994b4e5ff81cd90f9501f0b2e64c6f592c429f20511d746cb931be1,sha256:3c763ac56e067ef03c563821cca3bb27cf0d49b041f923c26ad189adb0618334,human-authored/deterministic-map-v1,replay:sha256:27bcc3cc0dd1c3d8cb572ce0a83f126b31646ec814635913bd5faebee64ed2a1,052 Blackmail or other extortion,Persons(h),Guilty outcome(i),Higher Courts
