reference_date,observation_period_id,jurisdiction_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_jurisdiction,raw_characteristic_category
2024-06-30,2019_023e3350,SOUTH_AUSTRALIA_0abd141a,MALE_9050711d,published-value,published-unit,26,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R45C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,South Australia,Male
2024-06-30,2019_023e3350,SOUTH_AUSTRALIA_0abd141a,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,41,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R48C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,South Australia,Mean age (years)
2024-06-30,2019_023e3350,SOUTH_AUSTRALIA_0abd141a,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,37.2,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R49C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,South Australia,Median age (years)
2024-06-30,2019_023e3350,SOUTH_AUSTRALIA_0abd141a,NON_INDIGENOUS_2f231fea,published-value,published-unit,34,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R52C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,South Australia,Non-Indigenous
2024-06-30,2019_023e3350,SOUTH_AUSTRALIA_0abd141a,TOTAL_PRISONERS_718941a8,published-value,published-unit,34,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R43C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,South Australia,Total prisoners
2024-06-30,2019_023e3350,SOUTH_AUSTRALIA_0abd141a,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R53C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,South Australia,Unknown
2024-06-30,2019_023e3350,TASMANIA_412e51e6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R75C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Aboriginal and Torres Strait Islander
2024-06-30,2019_023e3350,TASMANIA_412e51e6,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R70C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Female
2024-06-30,2019_023e3350,TASMANIA_412e51e6,MALE_9050711d,published-value,published-unit,11,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R69C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Male
2024-06-30,2019_023e3350,TASMANIA_412e51e6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,37.3,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R72C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Mean age (years)
2024-06-30,2019_023e3350,TASMANIA_412e51e6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,38.2,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R73C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Median age (years)
2024-06-30,2019_023e3350,TASMANIA_412e51e6,NON_INDIGENOUS_2f231fea,published-value,published-unit,11,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R76C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Non-Indigenous
2024-06-30,2019_023e3350,TASMANIA_412e51e6,TOTAL_PRISONERS_718941a8,published-value,published-unit,9,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R67C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Total prisoners
2024-06-30,2019_023e3350,TASMANIA_412e51e6,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R77C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Tasmania,Unknown
2024-06-30,2019_023e3350,VICTORIA_8abba993,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,12,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R27C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Aboriginal and Torres Strait Islander
2024-06-30,2019_023e3350,VICTORIA_8abba993,FEMALE_cf112cb6,published-value,published-unit,38,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R22C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Female
2024-06-30,2019_023e3350,VICTORIA_8abba993,MALE_9050711d,published-value,published-unit,396,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R21C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Male
2024-06-30,2019_023e3350,VICTORIA_8abba993,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,40.3,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R24C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Mean age (years)
2024-06-30,2019_023e3350,VICTORIA_8abba993,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,37.5,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R25C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Median age (years)
2024-06-30,2019_023e3350,VICTORIA_8abba993,NON_INDIGENOUS_2f231fea,published-value,published-unit,418,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R28C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Non-Indigenous
2024-06-30,2019_023e3350,VICTORIA_8abba993,TOTAL_PRISONERS_718941a8,published-value,published-unit,426,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R19C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Total prisoners
2024-06-30,2019_023e3350,VICTORIA_8abba993,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R29C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Victoria,Unknown
2024-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,3,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R63C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Western Australia,Aboriginal and Torres Strait Islander
2024-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,FEMALE_cf112cb6,published-value,published-unit,30,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R58C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Western Australia,Female
2024-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,MALE_9050711d,published-value,published-unit,159,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R57C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Western Australia,Male
2024-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,43,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R60C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Western Australia,Mean age (years)
2024-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,41.7,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R61C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Western Australia,Median age (years)
2024-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,NON_INDIGENOUS_2f231fea,published-value,published-unit,178,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R64C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Western Australia,Non-Indigenous
2024-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,TOTAL_PRISONERS_718941a8,published-value,published-unit,184,observed,sha256:cc84df5591282fea5380980b17cce94e3700bdf3ec798b3d2c7aa739de2b5c63,Table 38,R55C7,sha256:3c8e5cba496fe8f07665c9114e984e9c00da74e5943285c55023f6b4a667b20e,prisoners-in-australia,sha256:1b5870d5ae77341372cf8a80a4fc3eb5c2b9748c1a2b05c1681fcf13a9338415,tidy.table-family-acceptance/v2,sha256:02c942b0bc65ccc92a7b4b1922fa64757bd1f001642f4ec511208ca046fdda18,sha256:a2add91345996bd7cdb830d989fbaa62f9f3f5fb0d2b939feedb5c556e8e28b2,sha256:95e0ed44a9153289dbf461ffc638e0802d66344fe444b62e5e00310c4d7b5f75,human-authored/deterministic-geometry-v1,replay:sha256:95effcf5351624c24f2fa55afd9bc9390f938c6251751f7ab3c22cbd5780b749,2019,Western Australia,Total prisoners
