publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_court_level,raw_jurisdiction
2022-06-30,2022-06-30,ANZSOC_2011_021_ASSAULT,LENGTH_MEDIAN,MAGISTRATES_COURTS,AUS,sentence-median-duration,hour,80,observed,80,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R10C12,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,   021 Assault,Median,Magistrates' Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_021_ASSAULT,LENGTH_TOTAL,ALL_COURTS,AUS,defendant-count,person,2520,observed,2520,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R10C6,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,   021 Assault,Total,All Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_021_ASSAULT,LENGTH_UNDER_40_HOURS,ALL_COURTS,AUS,defendant-count,person,177,observed,177,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R10C2,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,   021 Assault,Under 40 hours,All Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,ACT,defendant-count,person,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R159C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,Australian Capital Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,AUS,defendant-count,person,797,observed,797,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R9C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,NSW,defendant-count,person,209,observed,209,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R40C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,New South Wales
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,NT,defendant-count,person,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R142C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,Northern Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,QLD,defendant-count,person,106,observed,106,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R74C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,Queensland
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,SA,defendant-count,person,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R91C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,South Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,TAS,defendant-count,person,3,observed,3,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R125C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,Tasmania
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,VIC,defendant-count,person,463,observed,463,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R57C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,Victoria
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_120_HOURS_AND_OVER,ALL_COURTS,WA,defendant-count,person,7,observed,7,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R108C5,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,120 hours & over,All Courts,Western Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_40_TO_UNDER_80_HOURS,ALL_COURTS,ACT,defendant-count,person,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R159C3,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,40 to under 80 hours,All Courts,Australian Capital Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_40_TO_UNDER_80_HOURS,ALL_COURTS,AUS,defendant-count,person,1023,observed,1023,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R9C3,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,40 to under 80 hours,All Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_40_TO_UNDER_80_HOURS,ALL_COURTS,NSW,defendant-count,person,197,observed,197,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R40C3,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,40 to under 80 hours,All Courts,New South Wales
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_40_TO_UNDER_80_HOURS,ALL_COURTS,NT,defendant-count,person,5,observed,5,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R142C3,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,40 to under 80 hours,All Courts,Northern Territory
2022-06-30,2022-06-30,ANZSOC_2011_02_ACTS_INTENDED_TO_CAUSE_INJURY,LENGTH_40_TO_UNDER_80_HOURS,ALL_COURTS,QLD,defendant-count,person,396,observed,396,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 70,R74C3,sha256:bbf1fcf564e896529019fd4e5dae2cf61c8897377ff05dc7818131db2e854a56,criminal-courts-australia,sha256:c835f91da8c6eb813c27b20e94857c264c344a0850e750c1e3431098eb21dce0,tidy.table-family-acceptance/v1,sha256:431dc4e164bdb3d9494b92269324ee0ab876851c84ecbbe99a7c34d4206d326d,sha256:01e9d3afd53594aeeee8cd000c1c10ffd4a0864acef69624b8039f3355309e02,sha256:9f2184d5c84fef602cb645572f8d03cc76b1ed4d55ba5b05326898e21adc0903,human-authored/deterministic-map-v1,replay:sha256:5531536a626ba8091dd5eeb20287ae957e067af55dc1eeacc93d998d5979fd90,02 Acts intended to cause injury,40 to under 80 hours,All Courts,Queensland
