reference_date,jurisdiction_id,time_on_remand_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_time_on_remand,raw_statistic_basis
2023-06-30,NSW,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,3.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R15C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,Median (months),NUMBER
2023-06-30,NSW,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,1089,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R8C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,1 and under 3 months,NUMBER
2023-06-30,NSW,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,22.6,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R19C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,1 and under 3 months,PROPORTION (%)
2023-06-30,NSW,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,953,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R9C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,3 and under 6 months,NUMBER
2023-06-30,NSW,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,19.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R20C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,3 and under 6 months,PROPORTION (%)
2023-06-30,NSW,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,978,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R10C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,6 and under 12 months,NUMBER
2023-06-30,NSW,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,20.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R21C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,6 and under 12 months,PROPORTION (%)
2023-06-30,NSW,P90_MONTHS,NUMBER,p90-time-on-remand,month,15.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R16C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,90th percentile (months),NUMBER
2023-06-30,NSW,TOTAL,NUMBER,unsentenced-prisoner-count,person,4818,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R12C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,Total,NUMBER
2023-06-30,NSW,TOTAL,PROPORTION,unsentenced-prisoner-proportion,percent,100,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R23C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,Total,PROPORTION (%)
2023-06-30,NSW,UNDER_1_MONTH,NUMBER,unsentenced-prisoner-count,person,982,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R7C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,Under 1 month,NUMBER
2023-06-30,NSW,UNDER_1_MONTH,PROPORTION,unsentenced-prisoner-proportion,percent,20.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R18C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,Under 1 month,PROPORTION (%)
2023-06-30,NSW,YEAR_1_PLUS,NUMBER,unsentenced-prisoner-count,person,814,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R11C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,1 year and over,NUMBER
2023-06-30,NSW,YEAR_1_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,16.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R22C2,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NSW,1 year and over,PROPORTION (%)
2023-06-30,NT,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,4.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R14C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,Mean (months),NUMBER
2023-06-30,NT,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,2.8,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R15C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,Median (months),NUMBER
2023-06-30,NT,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,266,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R8C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,1 and under 3 months,NUMBER
2023-06-30,NT,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,30.9,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R19C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,1 and under 3 months,PROPORTION (%)
2023-06-30,NT,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,202,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R9C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,3 and under 6 months,NUMBER
2023-06-30,NT,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,23.5,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R20C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,3 and under 6 months,PROPORTION (%)
2023-06-30,NT,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,131,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R10C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,6 and under 12 months,NUMBER
2023-06-30,NT,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,15.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R21C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,6 and under 12 months,PROPORTION (%)
2023-06-30,NT,P90_MONTHS,NUMBER,p90-time-on-remand,month,10.2,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R16C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,90th percentile (months),NUMBER
2023-06-30,NT,TOTAL,NUMBER,unsentenced-prisoner-count,person,861,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R12C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,Total,NUMBER
2023-06-30,NT,TOTAL,PROPORTION,unsentenced-prisoner-proportion,percent,100,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R23C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,Total,PROPORTION (%)
2023-06-30,NT,UNDER_1_MONTH,NUMBER,unsentenced-prisoner-count,person,193,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R7C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,Under 1 month,NUMBER
2023-06-30,NT,UNDER_1_MONTH,PROPORTION,unsentenced-prisoner-proportion,percent,22.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R18C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,Under 1 month,PROPORTION (%)
2023-06-30,NT,YEAR_1_PLUS,NUMBER,unsentenced-prisoner-count,person,72,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R11C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,1 year and over,NUMBER
2023-06-30,NT,YEAR_1_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,8.4,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R22C8,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,NT,1 year and over,PROPORTION (%)
2023-06-30,QLD,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,6.3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R14C4,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,Qld,Mean (months),NUMBER
2023-06-30,QLD,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,3.7,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_32,R15C4,sha256:abaa40139d20f9c161a014620cf5dfa6edd0747435db092b600238a06c1c6e0f,prisoners-in-australia,sha256:f0a68fc224d8286be07450fa641c77b7c41774b2e56a8c180c888451915f9e67,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:b17f04e976fbd4baa72925aaf168151cdebf0f1a3980782d1953a3929297b490,sha256:1e6a4a43f65fa128c7073156e91500e52f18d4954969d960443134b328b3af7c,openai-codex/gpt-5.6-sol,replay:sha256:fa79f6048e78d2280017ba82e5770e20e797ee4da4505e32d750f2ab9a0343d4,Qld,Median (months),NUMBER
