publication_vintage_date,reference_date,principal_offence_id,fine_amount_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_fine_amount,raw_court_level,raw_jurisdiction
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,AUS,fine-mean-amount,dollar,316.67,observed,316.67,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R13C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,NSW,fine-mean-amount,dollar,316.67,observed,316.67,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R41C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,New South Wales
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,NT,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R137C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,Northern Territory
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,QLD,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R73C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,Queensland
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,SA,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R89C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,South Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,TAS,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R121C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,Tasmania
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,VIC,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R57C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,Victoria
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,CHILDRENS_COURTS,WA,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R105C13,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Children's Courts,Western Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,ACT,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R153C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,Australian Capital Territory
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,AUS,fine-mean-amount,dollar,1000,observed,1000,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R13C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,NSW,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R41C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,New South Wales
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,NT,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R137C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,Northern Territory
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,QLD,fine-mean-amount,dollar,500,observed,500,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R73C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,Queensland
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,SA,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R89C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,South Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,TAS,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R121C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,Tasmania
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,VIC,fine-mean-amount,dollar,1500,observed,1500,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R57C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,Victoria
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,HIGHER_COURTS,WA,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R105C9,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Higher Courts,Western Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,ACT,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R153C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,Australian Capital Territory
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,AUS,fine-mean-amount,dollar,919.33,observed,919.33,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R13C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,NSW,fine-mean-amount,dollar,756.52,observed,756.52,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R41C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,New South Wales
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,NT,fine-mean-amount,dollar,1880,observed,1880,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R137C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,Northern Territory
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,QLD,fine-mean-amount,dollar,663.2,observed,663.2,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R73C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,Queensland
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,SA,fine-mean-amount,dollar,450,observed,450,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R89C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,South Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,TAS,fine-mean-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R121C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,Tasmania
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,VIC,fine-mean-amount,dollar,995.71,observed,995.71,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R57C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,Victoria
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEAN,MAGISTRATES_COURTS,WA,fine-mean-amount,dollar,997.13,observed,997.13,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R105C11,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Mean,Magistrates' Courts,Western Australia
2022-06-30,2022-06-30,ANZSOC_2011_05_ABDUCTION_HARASSMENT,FINE_MEDIAN,ALL_COURTS,ACT,fine-median-amount,dollar,0,observed,0,sha256:3b8fb5b8430126c59802828000ed40e637db8d533edf8caa2c25260f46a978b4,Table 71,R153C8,sha256:54f4699f17c258dfd3fe74b20a07663840b041ba30bd7c1db5745c12adf832c7,criminal-courts-australia,sha256:e32093c5bb4f81627a83be47012ca370fa193d762389e8816b2e22a3ba0acf77,tidy.table-family-acceptance/v1,sha256:298b46518af0f62f67b0aefc5c53416a4872a6340ebd522094e460b9954dba49,sha256:1d933b815d2f0ef5dd28824df2d913f72625dc43f63af91b1f3f224c448185a6,sha256:7d576c6f6de1d5a39c6d6292009b50bb68d725bbfb5fa3786e78affa81134248,human-authored/deterministic-map-v1,replay:sha256:cc67e6e0d0a5bd45639fc1f2b8d57fbeee3f0d370e0105d80722150e6cd589d6,05 Abduction/harassment,Median,All Courts,Australian Capital Territory
