publication_vintage_date,reference_date,indigenous_status_id,court_level_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_court_level,raw_observation_period,raw_jurisdiction
2022-06-30,2016-06-30,TOTAL,HIGHER_COURTS,2016-06-30,SA,defendant-count,person,1637,observed,1637,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R58C7,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Higher Courts,2015–16,South Australia
2022-06-30,2016-06-30,TOTAL,MAGISTRATES_COURTS,2016-06-30,NSW,defendant-count,person,73469,observed,73469,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R21C7,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Magistrates' Courts,2015–16,New South Wales
2022-06-30,2016-06-30,TOTAL,MAGISTRATES_COURTS,2016-06-30,NT,defendant-count,person,6463,observed,6463,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R105C7,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Magistrates' Courts,2015–16,Northern Territory
2022-06-30,2016-06-30,TOTAL,MAGISTRATES_COURTS,2016-06-30,QLD,defendant-count,person,93378,observed,93378,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R42C7,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Magistrates' Courts,2015–16,Queensland
2022-06-30,2016-06-30,TOTAL,MAGISTRATES_COURTS,2016-06-30,SA,defendant-count,person,21168,observed,21168,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R63C7,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Magistrates' Courts,2015–16,South Australia
2022-06-30,2017-06-30,INDIGENOUS,ALL_COURTS,2017-06-30,NSW,defendant-count,person,13528,observed,13528,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R8C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,All Courts,2016–17,New South Wales
2022-06-30,2017-06-30,INDIGENOUS,ALL_COURTS,2017-06-30,NT,defendant-count,person,5730,observed,5730,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R92C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,All Courts,2016–17,Northern Territory
2022-06-30,2017-06-30,INDIGENOUS,ALL_COURTS,2017-06-30,QLD,defendant-count,person,23595,observed,23595,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R29C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,All Courts,2016–17,Queensland
2022-06-30,2017-06-30,INDIGENOUS,ALL_COURTS,2017-06-30,SA,defendant-count,person,4684,observed,4684,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R50C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,All Courts,2016–17,South Australia
2022-06-30,2017-06-30,INDIGENOUS,CHILDRENS_COURTS,2017-06-30,NSW,defendant-count,person,1935,observed,1935,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R23C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2016–17,New South Wales
2022-06-30,2017-06-30,INDIGENOUS,CHILDRENS_COURTS,2017-06-30,NT,defendant-count,person,676,observed,676,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R107C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2016–17,Northern Territory
2022-06-30,2017-06-30,INDIGENOUS,CHILDRENS_COURTS,2017-06-30,QLD,defendant-count,person,3198,observed,3198,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R44C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2016–17,Queensland
2022-06-30,2017-06-30,INDIGENOUS,CHILDRENS_COURTS,2017-06-30,SA,defendant-count,person,669,observed,669,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R65C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2016–17,South Australia
2022-06-30,2017-06-30,INDIGENOUS,HIGHER_COURTS,2017-06-30,NSW,defendant-count,person,629,observed,629,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R13C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Higher Courts,2016–17,New South Wales
2022-06-30,2017-06-30,INDIGENOUS,HIGHER_COURTS,2017-06-30,NT,defendant-count,person,282,observed,282,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R97C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Higher Courts,2016–17,Northern Territory
2022-06-30,2017-06-30,INDIGENOUS,HIGHER_COURTS,2017-06-30,QLD,defendant-count,person,797,observed,797,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R34C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Higher Courts,2016–17,Queensland
2022-06-30,2017-06-30,INDIGENOUS,HIGHER_COURTS,2017-06-30,SA,defendant-count,person,158,observed,158,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R55C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Higher Courts,2016–17,South Australia
2022-06-30,2017-06-30,INDIGENOUS,MAGISTRATES_COURTS,2017-06-30,NSW,defendant-count,person,10958,observed,10958,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R18C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2016–17,New South Wales
2022-06-30,2017-06-30,INDIGENOUS,MAGISTRATES_COURTS,2017-06-30,NT,defendant-count,person,4771,observed,4771,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R102C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2016–17,Northern Territory
2022-06-30,2017-06-30,INDIGENOUS,MAGISTRATES_COURTS,2017-06-30,QLD,defendant-count,person,19597,observed,19597,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R39C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2016–17,Queensland
2022-06-30,2017-06-30,INDIGENOUS,MAGISTRATES_COURTS,2017-06-30,SA,defendant-count,person,3857,observed,3857,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R60C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2016–17,South Australia
2022-06-30,2017-06-30,NON_INDIGENOUS,ALL_COURTS,2017-06-30,NSW,defendant-count,person,62868,observed,62868,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R9C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,All Courts,2016–17,New South Wales
2022-06-30,2017-06-30,NON_INDIGENOUS,ALL_COURTS,2017-06-30,NT,defendant-count,person,1407,observed,1407,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R93C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,All Courts,2016–17,Northern Territory
2022-06-30,2017-06-30,NON_INDIGENOUS,ALL_COURTS,2017-06-30,QLD,defendant-count,person,77008,observed,77008,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R30C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,All Courts,2016–17,Queensland
2022-06-30,2017-06-30,NON_INDIGENOUS,ALL_COURTS,2017-06-30,SA,defendant-count,person,18267,observed,18267,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R51C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,All Courts,2016–17,South Australia
2022-06-30,2017-06-30,NON_INDIGENOUS,CHILDRENS_COURTS,2017-06-30,NSW,defendant-count,person,3231,observed,3231,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R24C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,Children's Courts,2016–17,New South Wales
2022-06-30,2017-06-30,NON_INDIGENOUS,CHILDRENS_COURTS,2017-06-30,NT,defendant-count,person,53,observed,53,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R108C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,Children's Courts,2016–17,Northern Territory
2022-06-30,2017-06-30,NON_INDIGENOUS,CHILDRENS_COURTS,2017-06-30,QLD,defendant-count,person,3546,observed,3546,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R45C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,Children's Courts,2016–17,Queensland
2022-06-30,2017-06-30,NON_INDIGENOUS,CHILDRENS_COURTS,2017-06-30,SA,defendant-count,person,860,observed,860,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R66C8,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,Children's Courts,2016–17,South Australia
