reference_date,principal_offence_id,jurisdiction_id,indigenous_status_id,classification_context_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_jurisdiction,raw_indigenous_status,raw_classification_context
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,ACT_ee71241e,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R21C8,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,ACT,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,ACT_ee71241e,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R41C8,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,ACT,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,ACT_ee71241e,TOTAL_ab2882c8,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R61C8,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,ACT,Total (e),Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,NSW_647faf01,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R21C2,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,NSW,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,NSW_647faf01,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,39,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R41C2,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,NSW,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,NSW_647faf01,TOTAL_ab2882c8,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,39,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R61C2,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,NSW,Total (e),Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,NT_ff9ec9f7,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R21C7,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,NT,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,NT_ff9ec9f7,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R41C7,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,NT,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,NT_ff9ec9f7,TOTAL_ab2882c8,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R61C7,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,NT,Total (e),Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,QLD_cfd8a309,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R21C3,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,Qld,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,QLD_cfd8a309,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,13,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R41C3,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,Qld,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,QLD_cfd8a309,TOTAL_ab2882c8,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,16,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R61C3,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,Qld,Total (e),Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,SA_360bf3a8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R21C4,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,SA,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,SA_360bf3a8,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,8,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R41C4,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,SA,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,SA_360bf3a8,TOTAL_ab2882c8,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,8,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R61C4,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,SA,Total (e),Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,TAS_71b7c8af,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R21C6,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,Tas.,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,TAS_71b7c8af,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R41C6,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,Tas.,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,TAS_71b7c8af,TOTAL_ab2882c8,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R61C6,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,Tas.,Total (e),Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,WA_d8689b62,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,3,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R21C5,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,WA,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,WA_d8689b62,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,6,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R41C5,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,WA,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,15_OFFENCES_AGAINST_GOVERNMENT_9be2457c,WA_d8689b62,TOTAL_ab2882c8,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,11,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R61C5,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,15 Offences against government,WA,Total (e),Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,ACT_ee71241e,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R22C8,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,16 Environmental offences,ACT,Aboriginal and Torres Strait Islander,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
2025-06-30,16_ENVIRONMENTAL_OFFENCES_9888dd68,ACT_ee71241e,NON_INDIGENOUS_2f231fea,INDIGENOUS_STATUS_AND_PRELIMINARY_ANZSOC_2023_MOST_SERIOUS_OFFENCE_CHARGE_eb29b730,published-value,published-unit,0,observed,sha256:73d729ea81b95e9d8e09f3c26fa980b120bcf033cfae5831e3cf2f50f8ae29dc,ANZSOC 2023 Table 4,R42C8,sha256:015be0c7b56bc6dd7516aeb56689e54d947078e45b4af136656f047a41151ff2,prisoners-in-australia,sha256:f086b481da95d010c6220b7d823b153bffe3b5467834d8c2356ce37fdda265e5,tidy.table-family-acceptance/v2,sha256:bed1d1a2000040853355314c9a03362f356efa153465829cb8b73dfb3ea0000f,sha256:2ccc8bdcbb972e80cc8b73f13f4347421a014cf9c03ae3f83268829cbbbcea91,sha256:179524c32e7d28f51f30d8c457e2edac620cf43cf478340d1ca5a1f2daa89e38,human-authored/deterministic-geometry-v1,replay:sha256:c8642768d4efad18eee84677ee5d8548ee2306155cafcd51a5e59068ebfac6f8,16 Environmental offences,ACT,Non-Indigenous,Indigenous status and preliminary ANZSOC 2023 most serious offence/charge
