reference_date,country_of_birth_id,jurisdiction_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_country_of_birth,raw_jurisdiction
2023-06-30,VIETNAM_a49e5ae1,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,13,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_37,R11C2,sha256:745c8d92fc1034a50ea4a7d08fd9951d539d2033eb6750f03b3784b2062014ac,prisoners-in-australia,sha256:d496787fcffa4168c0029bcef35be99a5b658c31f2d0c3ddf830d9122d679917,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:16d52141d505cce11b8856aa254efcc90703faf349cdf15848b19a3cafbea58e,sha256:1a7cea8c5215ed9cd3f1d4e83f7b91c777646acc382e9b0d90f96939998d435c,human-authored/deterministic-geometry-v1,replay:sha256:01561ef63ef254ae6016eeff661d7a25d86f6abb4c0d1c25def3679cdda7f6ca,Vietnam,NEW SOUTH WALES
2023-06-30,VIETNAM_a49e5ae1,QUEENSLAND_8f0791ed,published-value,published-unit,6,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_37,R37C2,sha256:745c8d92fc1034a50ea4a7d08fd9951d539d2033eb6750f03b3784b2062014ac,prisoners-in-australia,sha256:d496787fcffa4168c0029bcef35be99a5b658c31f2d0c3ddf830d9122d679917,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:16d52141d505cce11b8856aa254efcc90703faf349cdf15848b19a3cafbea58e,sha256:1a7cea8c5215ed9cd3f1d4e83f7b91c777646acc382e9b0d90f96939998d435c,human-authored/deterministic-geometry-v1,replay:sha256:01561ef63ef254ae6016eeff661d7a25d86f6abb4c0d1c25def3679cdda7f6ca,Vietnam,QUEENSLAND
2023-06-30,VIETNAM_a49e5ae1,VICTORIA_8abba993,published-value,published-unit,27,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_37,R26C2,sha256:745c8d92fc1034a50ea4a7d08fd9951d539d2033eb6750f03b3784b2062014ac,prisoners-in-australia,sha256:d496787fcffa4168c0029bcef35be99a5b658c31f2d0c3ddf830d9122d679917,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:16d52141d505cce11b8856aa254efcc90703faf349cdf15848b19a3cafbea58e,sha256:1a7cea8c5215ed9cd3f1d4e83f7b91c777646acc382e9b0d90f96939998d435c,human-authored/deterministic-geometry-v1,replay:sha256:01561ef63ef254ae6016eeff661d7a25d86f6abb4c0d1c25def3679cdda7f6ca,Vietnam,VICTORIA
2023-06-30,VIETNAM_a49e5ae1,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,7,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_37,R47C2,sha256:745c8d92fc1034a50ea4a7d08fd9951d539d2033eb6750f03b3784b2062014ac,prisoners-in-australia,sha256:d496787fcffa4168c0029bcef35be99a5b658c31f2d0c3ddf830d9122d679917,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:16d52141d505cce11b8856aa254efcc90703faf349cdf15848b19a3cafbea58e,sha256:1a7cea8c5215ed9cd3f1d4e83f7b91c777646acc382e9b0d90f96939998d435c,human-authored/deterministic-geometry-v1,replay:sha256:01561ef63ef254ae6016eeff661d7a25d86f6abb4c0d1c25def3679cdda7f6ca,Vietnam,WESTERN AUSTRALIA
2024-06-30,AUSTRALIA_80f94363,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,328,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R7C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Australia,New South Wales
2024-06-30,AUSTRALIA_80f94363,NORTHERN_TERRITORY_a1d418fe,published-value,published-unit,22,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R58C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Australia,Northern Territory
2024-06-30,AUSTRALIA_80f94363,QUEENSLAND_8f0791ed,published-value,published-unit,106,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R37C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Australia,Queensland
2024-06-30,AUSTRALIA_80f94363,SOUTH_AUSTRALIA_0abd141a,published-value,published-unit,28,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R43C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Australia,South Australia
2024-06-30,AUSTRALIA_80f94363,TASMANIA_412e51e6,published-value,published-unit,9,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R55C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Australia,Tasmania
2024-06-30,AUSTRALIA_80f94363,VICTORIA_8abba993,published-value,published-unit,212,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R23C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Australia,Victoria
2024-06-30,AUSTRALIA_80f94363,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,72,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R46C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Australia,Western Australia
2024-06-30,AUSTRIA_d013eace,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R17C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Austria,New South Wales
2024-06-30,BULGARIA_45ecc152,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R51C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Bulgaria,Western Australia
2024-06-30,CANADA_010885e4,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R18C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Canada,New South Wales
2024-06-30,CHINA_0400e940,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,28,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R8C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,China,New South Wales
2024-06-30,CHINA_0400e940,VICTORIA_8abba993,published-value,published-unit,13,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R26C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,China,Victoria
2024-06-30,HONG_KONG_209e549b,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,11,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R11C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Hong Kong,New South Wales
2024-06-30,HONG_KONG_209e549b,VICTORIA_8abba993,published-value,published-unit,10,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R27C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Hong Kong,Victoria
2024-06-30,HONG_KONG_209e549b,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,5,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R50C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Hong Kong,Western Australia
2024-06-30,INDIA_f8929fed,VICTORIA_8abba993,published-value,published-unit,5,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R30C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,India,Victoria
2024-06-30,IRAN_a8c32a4d,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,11,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R12C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Iran,New South Wales
2024-06-30,IRAQ_349b8f5b,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R19C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Iraq,New South Wales
2024-06-30,IRAQ_349b8f5b,VICTORIA_8abba993,published-value,published-unit,6,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R29C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Iraq,Victoria
2024-06-30,IRELAND_e0e1e1eb,VICTORIA_8abba993,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R32C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Ireland,Victoria
2024-06-30,LEBANON_7274b6e3,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,13,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R9C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Lebanon,New South Wales
2024-06-30,LEBANON_7274b6e3,VICTORIA_8abba993,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R33C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Lebanon,Victoria
2024-06-30,MALAYSIA_0fee48a6,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R20C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Malaysia,New South Wales
2024-06-30,MALAYSIA_0fee48a6,VICTORIA_8abba993,published-value,published-unit,22,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R25C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Malaysia,Victoria
2024-06-30,MALAYSIA_0fee48a6,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,14,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R47C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,Malaysia,Western Australia
2024-06-30,NEW_ZEALAND_c2270854,NEW_SOUTH_WALES_92f089b8,published-value,published-unit,6,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R16C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,New Zealand,New South Wales
2024-06-30,NEW_ZEALAND_c2270854,WESTERN_AUSTRALIA_74f6e5af,published-value,published-unit,4,observed,sha256:235c2638531272d18b0122475514ebcc6f615e89673e1e6bcb84ef4ae2321893,Table 37,R52C2,sha256:b70b51a53f179736171545d61ae359a8066ad18c87bd139afd1f486f2f2d056f,prisoners-in-australia,sha256:08587a4101c4933fd85611e446dd92c16cba8eba9adb86ea14ca88d4e2978652,tidy.table-family-acceptance/v2,sha256:24cb5d04ce6d1ff197094894b6a1c63bdb947fb43db3bed4b72fb9163b98145b,sha256:2a6a1e04e36a50824452cb54bf7fbe5ddfb3cebfe0a5d57e9efae04f83c6dc85,sha256:af6c183231a64c45773b3c2d0ddcf9424588aa019b3c951ae3806addb9f05395,human-authored/deterministic-geometry-v1,replay:sha256:a17ec00b3ed483a63b1714a19bfe02673efa5d03f47a349c217d846423b6ac04,New Zealand,Western Australia
