publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,statistic_basis_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_statistic_basis,raw_observation_period
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,ACT_ee71241e,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,208,observed,208,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C9,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,ACT(b),Number,2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,ACT_ee71241e,NUMBER_a081e07b,2023_24_cb6f8507,published-value,published-unit,236,observed,236,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C9,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,ACT(b),Number,2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,ACT_ee71241e,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,934.5,observed,934.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C17,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,ACT,Offender rate(a),2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,ACT_ee71241e,OFFENDER_RATE_bf190e83,2023_24_cb6f8507,published-value,published-unit,1036.8,observed,1036.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C17,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,ACT,Offender rate(a),2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NSW_647faf01,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,12503,observed,12503,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C2,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NSW,Number,2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NSW_647faf01,NUMBER_a081e07b,2023_24_cb6f8507,published-value,published-unit,12530,observed,12530,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C2,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NSW,Number,2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NSW_647faf01,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,2994.8,observed,2994.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C10,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NSW,Offender rate(a),2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NSW_647faf01,OFFENDER_RATE_bf190e83,2023_24_cb6f8507,published-value,published-unit,2957.1,observed,2957.1,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C10,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NSW,Offender rate(a),2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NT_ff9ec9f7,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,568,observed,568,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C8,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NT(b)(c),Number,2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NT_ff9ec9f7,NUMBER_a081e07b,2023_24_cb6f8507,published-value,published-unit,553,observed,553,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C8,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NT(b)(c),Number,2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NT_ff9ec9f7,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,4118,observed,4118,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C16,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NT,Offender rate(a),2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,NT_ff9ec9f7,OFFENDER_RATE_bf190e83,2023_24_cb6f8507,published-value,published-unit,3967.6,observed,3967.6,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C16,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,NT,Offender rate(a),2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,QLD_cfd8a309,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,7315,observed,7315,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C4,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,Qld,Number,2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,QLD_cfd8a309,NUMBER_a081e07b,2023_24_cb6f8507,published-value,published-unit,7119,observed,7119,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C4,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,Qld,Number,2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,QLD_cfd8a309,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,2514.7,observed,2514.7,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C12,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,Qld,Offender rate(a),2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,QLD_cfd8a309,OFFENDER_RATE_bf190e83,2023_24_cb6f8507,published-value,published-unit,2398.6,observed,2398.6,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C12,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,Qld,Offender rate(a),2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,SA_360bf3a8,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,1510,observed,1510,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C5,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,SA,Number,2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,SA_360bf3a8,NUMBER_a081e07b,2023_24_cb6f8507,published-value,published-unit,1269,observed,1269,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C5,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,SA,Number,2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,SA_360bf3a8,OFFENDER_RATE_bf190e83,2022_23_819e8237,published-value,published-unit,1703.6,observed,1703.6,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C13,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,SA,Offender rate(a),2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,SA_360bf3a8,OFFENDER_RATE_bf190e83,2023_24_cb6f8507,published-value,published-unit,1404.9,observed,1404.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C13,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,SA,Offender rate(a),2023-24
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,TAS_71b7c8af,NUMBER_a081e07b,2022_23_819e8237,published-value,published-unit,644,observed,644,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R28C7,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,Tas.,Number,2022-23
2024-06-30,2024-06-30,TOTAL_ab2882c8,MALES_66d5f994,TAS_71b7c8af,NUMBER_a081e07b,2023_24_cb6f8507,published-value,published-unit,645,observed,645,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 24,R12C7,sha256:50a37735af7874900c91b67749f46f3cf3313ca357ea54b2e28f5a656f8f2194,RecipeV01,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,sha256:250be9680078e56913a62ac160228268e00317c3282594858e38b10fbf18ddc4,recorded-crime-offenders,sha256:d4bc873f7cb4852140237e3a9572805b48093fad9c052dc3c80b18b50d37fed1,tidy.table-family-acceptance/v2,sha256:f8c5885337b21496a79eb579b0a01ca9503913d4e5260e089dddc8c73c4efd2d,sha256:82eb7a6bdc67760eb82cbf8110c464a7d3677fc83ba3d1f13a3f318038836de2,sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:3085908462f38a8d7254e548fa7ffcc914c97a082f6d6c499b5bf4011e645810,Total,Males,Tas.,Number,2023-24
