reference_date,observation_period_id,jurisdiction_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_jurisdiction,raw_characteristic_category
2023-06-30,2019_023e3350,TASMANIA_412e51e6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R74C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,TASMANIA,Aboriginal and Torres Strait Islander
2023-06-30,2019_023e3350,TASMANIA_412e51e6,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R67C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,TASMANIA,Female
2023-06-30,2019_023e3350,TASMANIA_412e51e6,MALE_9050711d,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R66C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,TASMANIA,Male
2023-06-30,2019_023e3350,TASMANIA_412e51e6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R70C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,TASMANIA,Mean age (years)
2023-06-30,2019_023e3350,TASMANIA_412e51e6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R71C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,TASMANIA,Median age (years)
2023-06-30,2019_023e3350,TASMANIA_412e51e6,NON_INDIGENOUS_2f231fea,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R75C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,TASMANIA,Non-Indigenous
2023-06-30,2019_023e3350,TASMANIA_412e51e6,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R63C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,TASMANIA,Total parolees
2023-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R60C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,WESTERN AUSTRALIA,Aboriginal and Torres Strait Islander
2023-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R53C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,WESTERN AUSTRALIA,Female
2023-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,MALE_9050711d,published-value,published-unit,14,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R52C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,WESTERN AUSTRALIA,Male
2023-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,43.5,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R56C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,WESTERN AUSTRALIA,Mean age (years)
2023-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,42.6,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R57C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,WESTERN AUSTRALIA,Median age (years)
2023-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,NON_INDIGENOUS_2f231fea,published-value,published-unit,16,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R61C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,WESTERN AUSTRALIA,Non-Indigenous
2023-06-30,2019_023e3350,WESTERN_AUSTRALIA_74f6e5af,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,16,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R49C8,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2019,WESTERN AUSTRALIA,Total parolees
2023-06-30,2020_73a2af88,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R102C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,AUSTRALIAN CAPITAL TERRITORY,Aboriginal and Torres Strait Islander
2023-06-30,2020_73a2af88,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R95C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,AUSTRALIAN CAPITAL TERRITORY,Female
2023-06-30,2020_73a2af88,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,MALE_9050711d,published-value,published-unit,8,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R94C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,AUSTRALIAN CAPITAL TERRITORY,Male
2023-06-30,2020_73a2af88,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,51.2,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R98C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,AUSTRALIAN CAPITAL TERRITORY,Mean age (years)
2023-06-30,2020_73a2af88,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,54.9,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R99C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,AUSTRALIAN CAPITAL TERRITORY,Median age (years)
2023-06-30,2020_73a2af88,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NON_INDIGENOUS_2f231fea,published-value,published-unit,8,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R103C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,AUSTRALIAN CAPITAL TERRITORY,Non-Indigenous
2023-06-30,2020_73a2af88,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,8,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R91C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,AUSTRALIAN CAPITAL TERRITORY,Total parolees
2023-06-30,2020_73a2af88,NEW_SOUTH_WALES_92f089b8,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,3,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R18C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NEW SOUTH WALES,Aboriginal and Torres Strait Islander
2023-06-30,2020_73a2af88,NEW_SOUTH_WALES_92f089b8,FEMALE_cf112cb6,published-value,published-unit,23,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R11C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NEW SOUTH WALES,Female
2023-06-30,2020_73a2af88,NEW_SOUTH_WALES_92f089b8,MALE_9050711d,published-value,published-unit,133,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R10C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NEW SOUTH WALES,Male
2023-06-30,2020_73a2af88,NEW_SOUTH_WALES_92f089b8,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,49,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R14C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NEW SOUTH WALES,Mean age (years)
2023-06-30,2020_73a2af88,NEW_SOUTH_WALES_92f089b8,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,48.4,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R15C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NEW SOUTH WALES,Median age (years)
2023-06-30,2020_73a2af88,NEW_SOUTH_WALES_92f089b8,NON_INDIGENOUS_2f231fea,published-value,published-unit,154,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R19C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NEW SOUTH WALES,Non-Indigenous
2023-06-30,2020_73a2af88,NEW_SOUTH_WALES_92f089b8,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,152,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R7C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NEW SOUTH WALES,Total parolees
2023-06-30,2020_73a2af88,NORTHERN_TERRITORY_a1d418fe,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_39,R88C9,sha256:09f78751bb5c2197226a192c932f37b8ef81184046a5e14c38a8a1bada2a5167,prisoners-in-australia,sha256:27759caaea9ec0daccd799ba06de6581effe66c7ceced8948fce5cca2ac0fe74,tidy.table-family-acceptance/v2,sha256:26fc28345e80681b66f6c2b9db4b5842a182f1337872caa2d306f17f30dd3df9,sha256:47809eaedee1264e03f36af7941760fe4d07963fc74ef75dbe350f59d269f9b3,sha256:bfbdf8287f1ec798c375cea506231cd628022ab9391ca87745732afdd0433335,human-authored/deterministic-geometry-v1,replay:sha256:56aa1cd8a71b518ad93a05b230f3f1835ec7555eecb6f56ee92ad7b19e81d195,2020,NORTHERN TERRITORY,Aboriginal and Torres Strait Islander
