publication_vintage_date,reference_date,characteristic_category_id,observation_period_id,jurisdiction_id,indigenous_status_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_observation_period,raw_jurisdiction,raw_indigenous_status
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,ACT,TOTAL,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R123C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Australian Capital Territory(g)(h),Total
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NSW,INDIGENOUS,defendant-count,person,245,observed,245,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R8C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,New South Wales(a),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NSW,NON_INDIGENOUS,defendant-count,person,176,observed,176,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R13C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,New South Wales(a),Non-Indigenous
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NSW,NOT_STATED,defendant-count,person,16,observed,16,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R18C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,New South Wales(a),Not stated
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NSW,TOTAL,defendant-count,person,441,observed,441,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R23C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,New South Wales(a),Total
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NT,INDIGENOUS,defendant-count,person,100,observed,100,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R88C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Northern Territory(e)(f),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NT,NON_INDIGENOUS,defendant-count,person,15,observed,15,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R93C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Northern Territory(e)(f),Non-Indigenous
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NT,NOT_STATED,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R98C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Northern Territory(e)(f),Not stated
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,NT,TOTAL,defendant-count,person,116,observed,116,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R103C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Northern Territory(e)(f),Total
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,QLD,INDIGENOUS,defendant-count,person,685,observed,685,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R28C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Queensland,Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,QLD,NON_INDIGENOUS,defendant-count,person,329,observed,329,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R33C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Queensland,Non-Indigenous
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,QLD,NOT_STATED,defendant-count,person,18,observed,18,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R38C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Queensland,Not stated
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,QLD,TOTAL,defendant-count,person,1032,observed,1032,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R43C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Queensland,Total
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,SA,INDIGENOUS,defendant-count,person,83,observed,83,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R48C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,South Australia(b)(c),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,SA,NON_INDIGENOUS,defendant-count,person,76,observed,76,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R53C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,South Australia(b)(c),Non-Indigenous
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,SA,NOT_STATED,defendant-count,person,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R58C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,South Australia(b)(c),Not stated
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,SA,TOTAL,defendant-count,person,165,observed,165,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R63C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,South Australia(b)(c),Total
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,TAS,INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R68C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Tasmania(d),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,TAS,NON_INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R73C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Tasmania(d),Non-Indigenous
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,TAS,NOT_STATED,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R78C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Tasmania(d),Not stated
2025-06-30,2015-06-30,CHAR_10_13_YEARS,2015-06-30,TAS,TOTAL,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R83C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,10–13 years,2014–15,Tasmania(d),Total
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,ACT,INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R109C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Australian Capital Territory(g)(h),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,ACT,NON_INDIGENOUS,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R114C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Australian Capital Territory(g)(h),Non-Indigenous
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,ACT,NOT_STATED,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R119C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Australian Capital Territory(g)(h),Not stated
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,ACT,TOTAL,defendant-count,person,,not_available,na,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R124C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,Australian Capital Territory(g)(h),Total
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NSW,INDIGENOUS,defendant-count,person,1524,observed,1524,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R9C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,New South Wales(a),Aboriginal and Torres Strait Islander
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NSW,NON_INDIGENOUS,defendant-count,person,2875,observed,2875,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R14C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,New South Wales(a),Non-Indigenous
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NSW,NOT_STATED,defendant-count,person,204,observed,204,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R19C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,New South Wales(a),Not stated
2025-06-30,2015-06-30,CHAR_14_17_YEARS,2015-06-30,NSW,TOTAL,defendant-count,person,4606,observed,4606,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 88,R24C4,sha256:56388fc97e10de59c7e39b439a02bcec7c59260cee604ad24cb95821c53776af,criminal-courts-australia,sha256:f4c3663f72b0d9612060ed71d9ba77173755fca4672c93caedb28677b0359c82,tidy.table-family-acceptance/v1,sha256:ae81f521c3dd4d38fa379e88bc5a5e51627ebf51de55df96457d8527606c9ce3,sha256:7dace28805a9d0259f796dcd6b21b3f1f9b3c68aee5b7bff0e6fa7a50204a132,sha256:ba2a180648fd75a7e2f624b35c9e7bba04b800aebfafd1a1cc0b389d4d88cba9,human-authored/deterministic-map-v1,replay:sha256:c1cd791fca5864f1ec6d7830ce9f2a769545cf8667a175d7f48062c4da42065d,14–17 years,2014–15,New South Wales(a),Total
