publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,observation_period_id,sentence_statistic_id,characteristic_group_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_observation_period,raw_sentence_statistic,raw_characteristic_group,raw_jurisdiction,raw_classification_context
2025-06-30,2024-06-30,CHAR_25_29_YEARS,COUNT,2024-06-30,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,611,observed,611,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R46C4,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,25–29 years,25–29 years,2023–24,Fully suspended sentence of imprisonment,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_25_29_YEARS,COUNT,2024-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,1591,observed,1591,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R46C8,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,25–29 years,25–29 years,2023–24,Good behaviour (incl. bonds),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_25_29_YEARS,COUNT,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,419,observed,419,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R46C3,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,25–29 years,25–29 years,2023–24,Intensive penalty in the community,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_25_29_YEARS,COUNT,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,2206,observed,2206,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R46C6,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,25–29 years,25–29 years,2023–24,Moderate penalty in the community,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_25_29_YEARS,COUNT,2024-06-30,SENTENCE_NOMINAL_PENALTY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,666,observed,666,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R46C9,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,25–29 years,25–29 years,2023–24,Nominal penalty(a),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_25_29_YEARS,COUNT,2024-06-30,SENTENCE_TOTAL,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,11225,observed,11225,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R46C11,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,25–29 years,25–29 years,2023–24,Total(a)(c),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,421,observed,421,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C5,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Community service / work,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_CONFERENCE_OR_DIVERSION_PROGRAM,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C10,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Conference or diversion program(b),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,3127,observed,3127,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C2,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Custody in a correctional institution,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_FINES,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,3006,observed,3006,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C7,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Fines,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,626,observed,626,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C4,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Fully suspended sentence of imprisonment,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,1751,observed,1751,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C8,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Good behaviour (incl. bonds),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,403,observed,403,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C3,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Intensive penalty in the community,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,2298,observed,2298,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C6,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Moderate penalty in the community,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_NOMINAL_PENALTY,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,826,observed,826,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C9,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Nominal penalty(a),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_30_34_YEARS,COUNT,2024-06-30,SENTENCE_TOTAL,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,12539,observed,12539,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R47C11,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,30–34 years,30–34 years,2023–24,Total(a)(c),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_35_39_YEARS,COUNT,2024-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,365,observed,365,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R48C5,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,35–39 years,35–39 years,2023–24,Community service / work,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_35_39_YEARS,COUNT,2024-06-30,SENTENCE_CONFERENCE_OR_DIVERSION_PROGRAM,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R48C10,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,35–39 years,35–39 years,2023–24,Conference or diversion program(b),Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
2025-06-30,2024-06-30,CHAR_35_39_YEARS,COUNT,2024-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,GROUP_AGE,AUSTRALIA,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,2737,observed,2737,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 4,R48C2,sha256:8545307277c337ada14e4d4f6a54f6213d55be99f78c6d1ecaa7711c42ec39be,criminal-courts-australia,sha256:165e89c84ffeb2d274b0e5c76a32c8737276d1e1c2771f91427cde10364a8259,tidy.table-family-acceptance/v2,sha256:fb3c48aef1e00331c1d983c94d1a0eba4893bb3bb0d5e3f853f8bb6f4f0415ce,sha256:36eacd0cf8a99bbf7afd2b6896a0b3d0484a8d22c8d83b3f048e289dc4be3fb2,sha256:14c65b58ab28160ab6caa3e675c626c9dd20afcdbb7fac0dd608d8525e4c25ea,human-authored/deterministic-map-v1,replay:sha256:36fd05f859ee3a7b31511d41da1b6d0a7ff7e6a0a92c69030326bf7f34c80fed,35–39 years,35–39 years,2023–24,Custody in a correctional institution,Age,"FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25","FDV Table 4 Experimental data – Family and domestic violence defendants with a guilty outcome, Summary characteristics by principal sentence, Australia, 2023–24 to 2024–25"
