publication_vintage_date,reference_date,observation_period_id,jurisdiction_id,indigenous_status_id,rate_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_jurisdiction,raw_indigenous_status,raw_rate_basis
2025-06-30,2025-06-30,2018_19_3fe15a03,ACT_ee71241e,NON_INDIGENOUS_2f231fea,CRUDE_RATE_6a584428,published-value,published-unit,557.4,observed,557.4,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C15,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,ACT(j),Non-Indigenous,Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,ACT_ee71241e,RATIO_393f0dca,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,7.2,observed,7.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C16,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,ACT(j),Ratio(k),Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,ACT_ee71241e,RATIO_393f0dca,CRUDE_RATE_6a584428,published-value,published-unit,8,observed,8,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C16,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,ACT(j),Ratio(k),Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,NSW_647faf01,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,4727.6,observed,4727.6,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C2,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NSW(d)(e),Aboriginal and Torres Strait Islander,Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,NSW_647faf01,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,CRUDE_RATE_6a584428,published-value,published-unit,5126.9,observed,5126.9,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C2,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NSW(d)(e),Aboriginal and Torres Strait Islander,Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,NSW_647faf01,NON_INDIGENOUS_2f231fea,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,1065.9,observed,1065.9,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C3,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NSW(d)(e),Non-Indigenous,Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,NSW_647faf01,NON_INDIGENOUS_2f231fea,CRUDE_RATE_6a584428,published-value,published-unit,983.4,observed,983.4,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C3,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NSW(d)(e),Non-Indigenous,Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,NSW_647faf01,RATIO_393f0dca,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,4.4,observed,4.4,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C4,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NSW(d)(e),Ratio(k),Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,NSW_647faf01,RATIO_393f0dca,CRUDE_RATE_6a584428,published-value,published-unit,5.2,observed,5.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C4,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NSW(d)(e),Ratio(k),Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,NT_ff9ec9f7,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,6861.8,observed,6861.8,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C11,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NT(h)(i),Aboriginal and Torres Strait Islander,Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,NT_ff9ec9f7,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,CRUDE_RATE_6a584428,published-value,published-unit,7834.2,observed,7834.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C11,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NT(h)(i),Aboriginal and Torres Strait Islander,Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,NT_ff9ec9f7,NON_INDIGENOUS_2f231fea,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,826.8,observed,826.8,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C12,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NT(h)(i),Non-Indigenous,Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,NT_ff9ec9f7,NON_INDIGENOUS_2f231fea,CRUDE_RATE_6a584428,published-value,published-unit,851.4,observed,851.4,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C12,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NT(h)(i),Non-Indigenous,Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,NT_ff9ec9f7,RATIO_393f0dca,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,8.3,observed,8.3,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C13,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NT(h)(i),Ratio(k),Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,NT_ff9ec9f7,RATIO_393f0dca,CRUDE_RATE_6a584428,published-value,published-unit,9.2,observed,9.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C13,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,NT(h)(i),Ratio(k),Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,QLD_cfd8a309,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,7778,observed,7778,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C5,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,Qld(f),Aboriginal and Torres Strait Islander,Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,QLD_cfd8a309,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,CRUDE_RATE_6a584428,published-value,published-unit,8754.7,observed,8754.7,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C5,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,Qld(f),Aboriginal and Torres Strait Islander,Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,QLD_cfd8a309,NON_INDIGENOUS_2f231fea,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,1615.2,observed,1615.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C6,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,Qld(f),Non-Indigenous,Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,QLD_cfd8a309,NON_INDIGENOUS_2f231fea,CRUDE_RATE_6a584428,published-value,published-unit,1495.2,observed,1495.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C6,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,Qld(f),Non-Indigenous,Crude rate(l)
2025-06-30,2025-06-30,2018_19_3fe15a03,QLD_cfd8a309,RATIO_393f0dca,AGE_STANDARDISED_RATE_81289a4f,published-value,published-unit,4.8,observed,4.8,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R20C7,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,Qld(f),Ratio(k),Age standardised rate(l)(m)
2025-06-30,2025-06-30,2018_19_3fe15a03,QLD_cfd8a309,RATIO_393f0dca,CRUDE_RATE_6a584428,published-value,published-unit,5.9,observed,5.9,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 27,R10C7,sha256:3d3bdaecc6f7e28292326e98a4347be324fe31e5853aeb4ff21c62e8b3ceb32f,RecipeV01,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,sha256:6bfc0b761d10ca34f3c6cd4d42da1ad01cca59a40bf198a447d328b51dc85167,recorded-crime-offenders,sha256:540f5338d02ab18744fad10e331eb5b6ad5cf7b52b06a3721c719e50bdaeff88,tidy.table-family-acceptance/v2,sha256:475d3b7634429fc5e44fb3ae38a99a292213d4b74e453dd3afe938dc34ddead6,sha256:ef1a317786f4ca97129dc78bd6771ecfc74bb581e55acbae01c9fc4c8e78895b,sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:7d74830f68c282d5d992e5f58b50b0b46ad3a28480b9ee86698ddbe965b9bcc1,2018–19,Qld(f),Ratio(k),Crude rate(l)
