publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,court_level_id,jurisdiction_id,observation_period_id,characteristic_group_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_court_level,raw_jurisdiction,raw_observation_period,raw_characteristic_group,raw_classification_context
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,AUSTRALIA,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,35,observed,35,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C34,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,Aust.,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,NSW,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,34.9,observed,34.9,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C2,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,NSW,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,NT,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,34.2,observed,34.2,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C26,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,NT,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,QLD,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,34,observed,34,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C10,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,Qld,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,SA,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,35.9,observed,35.9,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C14,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,SA,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,TAS,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,34.4,observed,34.4,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C22,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,Tas.,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,VIC,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,36.3,observed,36.3,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C6,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,Vic.,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_MEDIAN_YEARS,MEDIAN_AGE,MAGISTRATES_COURTS,WA,2020-06-30,GROUP_AGE,FDV_EXPERIMENTAL_RELEASE_2022_23,median-age,year,35.1,observed,35.1,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R115C18,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Median (years),Median (years),Magistrates' Court,WA,2019–20,Age,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,ACT,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,554,observed,554,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C30,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,ACT,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,AUSTRALIA,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,66498,observed,66498,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C34,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,Aust.,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,NSW,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,25645,observed,25645,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C2,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,NSW,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,NT,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,2900,observed,2900,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C26,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,NT,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,QLD,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,13692,observed,13692,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C10,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,Qld,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,SA,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,2423,observed,2423,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C14,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,SA,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,TAS,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1542,observed,1542,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C22,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,Tas.,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,VIC,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,14183,observed,14183,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C6,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,Vic.,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,ALL_COURTS,WA,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,5559,observed,5559,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R52C18,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,All Courts,WA,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,CHILDRENS_COURTS,ACT,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,30,observed,30,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R186C30,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,Children's Courts,ACT,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,CHILDRENS_COURTS,AUSTRALIA,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,2372,observed,2372,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R186C34,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,Children's Courts,Aust.,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,CHILDRENS_COURTS,NSW,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,1360,observed,1360,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R186C2,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,Children's Courts,NSW,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,CHILDRENS_COURTS,NT,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,71,observed,71,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R186C26,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,Children's Courts,NT,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
2023-06-30,2020-06-30,CHAR_TOTAL_FINALISED,COUNT,CHILDRENS_COURTS,QLD,2020-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_RELEASE_2022_23,defendant-count,person,146,observed,146,sha256:d68421b80c9d7c2c90184fa22c6951224c036361c378c11d607129bae75ea54e,FDV Table 4,R186C10,sha256:167ae5c61f9d19152ab3420238495046ada1cac4f2f6ec8f22ff1e95ee2d18e2,criminal-courts-australia,sha256:11a45ab7c9ca5fb4f263d945f32b8401ba07c00da7464d994929c35a9ae15d3e,tidy.table-family-acceptance/v2,sha256:e6607739f0a7b5f7aa68c390cfd157f747a7ced46972adc07d654d6cc8aea46d,sha256:15914c15aaf662c17aa7b1e9bb2a1f8cb17ee3ac3322562db16e6d7eb0ea6cc5,sha256:d334d188cdf7efa941a32974ff748701f0c1a11f2fc4de4009e41701b30ee982,human-authored/deterministic-map-v1,replay:sha256:cca1f4e892677357a201719a1f12b7424b870e614228faae8aeceb4e703cc872,Total finalised,Total finalised,Children's Courts,Qld,2019–20,Method of finalisation,"FDV Table 4 – Experimental data – Family and domestic violence defendants finalised, Summary characteristics by court level and by state and territory, 2019–20 to 2022–23"
