reference_date,observation_period_id,most_serious_offence_or_charge_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_most_serious_offence_or_charge,raw_statistic_basis
2023-06-30,2015_a85e9db4,05_ABDUCTION_HARASSMENT_619e6edd,PROPORTION_13745b70,published-value,published-unit,1.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R29C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,05 Abduction/harassment,PROPORTION (%)
2023-06-30,2015_a85e9db4,06_ROBBERY_EXTORTION_4b18f837,NUMBER_a081e07b,published-value,published-unit,3238,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R12C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,06 Robbery/extortion,NUMBER
2023-06-30,2015_a85e9db4,06_ROBBERY_EXTORTION_4b18f837,PROPORTION_13745b70,published-value,published-unit,9,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R30C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,06 Robbery/extortion,PROPORTION (%)
2023-06-30,2015_a85e9db4,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NUMBER_a081e07b,published-value,published-unit,4055,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R13C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,07 Unlawful entry with intent,NUMBER
2023-06-30,2015_a85e9db4,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,PROPORTION_13745b70,published-value,published-unit,11.2,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R31C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,07 Unlawful entry with intent,PROPORTION (%)
2023-06-30,2015_a85e9db4,08_THEFT_eba67dd5,NUMBER_a081e07b,published-value,published-unit,1479,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R14C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,08 Theft,NUMBER
2023-06-30,2015_a85e9db4,08_THEFT_eba67dd5,PROPORTION_13745b70,published-value,published-unit,4.1,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R32C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,08 Theft,PROPORTION (%)
2023-06-30,2015_a85e9db4,09_FRAUD_DECEPTION_82cf4169,NUMBER_a081e07b,published-value,published-unit,871,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R15C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,09 Fraud/deception,NUMBER
2023-06-30,2015_a85e9db4,09_FRAUD_DECEPTION_82cf4169,PROPORTION_13745b70,published-value,published-unit,2.4,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R33C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,09 Fraud/deception,PROPORTION (%)
2023-06-30,2015_a85e9db4,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,NUMBER_a081e07b,published-value,published-unit,4731,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R16C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,10 Illicit drug offences,NUMBER
2023-06-30,2015_a85e9db4,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,PROPORTION_13745b70,published-value,published-unit,13.1,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R34C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,10 Illicit drug offences,PROPORTION (%)
2023-06-30,2015_a85e9db4,11_WEAPONS_EXPLOSIVES_70c89162,NUMBER_a081e07b,published-value,published-unit,476,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R17C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,11 Weapons/explosives,NUMBER
2023-06-30,2015_a85e9db4,11_WEAPONS_EXPLOSIVES_70c89162,PROPORTION_13745b70,published-value,published-unit,1.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R35C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,11 Weapons/explosives,PROPORTION (%)
2023-06-30,2015_a85e9db4,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,NUMBER_a081e07b,published-value,published-unit,466,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R18C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,12 Property damage and environmental pollution,NUMBER
2023-06-30,2015_a85e9db4,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,PROPORTION_13745b70,published-value,published-unit,1.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R36C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,12 Property damage and environmental pollution,PROPORTION (%)
2023-06-30,2015_a85e9db4,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NUMBER_a081e07b,published-value,published-unit,221,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R19C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,13 Public order offences,NUMBER
2023-06-30,2015_a85e9db4,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,PROPORTION_13745b70,published-value,published-unit,0.6,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R37C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,13 Public order offences,PROPORTION (%)
2023-06-30,2015_a85e9db4,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NUMBER_a081e07b,published-value,published-unit,826,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R20C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,14 Traffic and vehicle regulatory offences,NUMBER
2023-06-30,2015_a85e9db4,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,PROPORTION_13745b70,published-value,published-unit,2.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R38C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,14 Traffic and vehicle regulatory offences,PROPORTION (%)
2023-06-30,2015_a85e9db4,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NUMBER_a081e07b,published-value,published-unit,3330,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R21C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,15 Offences against justice,NUMBER
2023-06-30,2015_a85e9db4,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,PROPORTION_13745b70,published-value,published-unit,9.2,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R39C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,15 Offences against justice,PROPORTION (%)
2023-06-30,2015_a85e9db4,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NUMBER_a081e07b,published-value,published-unit,91,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R22C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,16 Miscellaneous offences,NUMBER
2023-06-30,2015_a85e9db4,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,PROPORTION_13745b70,published-value,published-unit,0.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R40C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,16 Miscellaneous offences,PROPORTION (%)
2023-06-30,2015_a85e9db4,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,36134,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R23C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,Total,NUMBER
2023-06-30,2015_a85e9db4,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,100,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R41C4,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2015,Total,PROPORTION (%)
2023-06-30,2016_da6e2f53,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NUMBER_a081e07b,published-value,published-unit,3042,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R7C5,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2016,01 Homicide and related offences,NUMBER
2023-06-30,2016_da6e2f53,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PROPORTION_13745b70,published-value,published-unit,7.8,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R25C5,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2016,01 Homicide and related offences,PROPORTION (%)
2023-06-30,2016_da6e2f53,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NUMBER_a081e07b,published-value,published-unit,8364,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R8C5,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2016,02 Acts intended to cause injury,NUMBER
2023-06-30,2016_da6e2f53,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,PROPORTION_13745b70,published-value,published-unit,21.5,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_3,R26C5,sha256:6fed305fab385ffd2487270b8ac3795f2b35d7d25280ad211b1e5a2e97e82705,prisoners-in-australia,sha256:c708e9603077298cf5660280b9ac4a4663eb93821ed80083eb66e2c43cdf46bf,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:4138976142df75d17f8c2b186a7a917232b4466a32cbcb45c076a8acfd3f5218,sha256:171d52a711546e354cd9dbdac079cc8c2c2342fa377e252910724fc510842afb,human-authored/deterministic-geometry-v1,replay:sha256:6888f5e717220778872adce3f618cfab8374c50da78be3169ca84b021c0aba86,2016,02 Acts intended to cause injury,PROPORTION (%)
