publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction
2024-06-30,2024-06-30,CHAR_14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,WA,defendant-count,person,455,observed,455,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R35C6,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 Traffic and vehicle regulatory offences,Principal offence,WA
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,ACT,defendant-count,person,55,observed,55,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C9,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),ACT
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,AUS,defendant-count,person,3207,observed,3207,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C10,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),Aust.
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,NSW,defendant-count,person,680,observed,680,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C2,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),NSW
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,NT,defendant-count,person,134,observed,134,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C8,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),NT
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,QLD,defendant-count,person,1203,observed,1203,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C4,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),Qld
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,SA,defendant-count,person,173,observed,173,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C5,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),SA
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,TAS,defendant-count,person,73,observed,73,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C7,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),Tas.
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,VIC,defendant-count,person,368,observed,368,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C3,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),Vic.
2024-06-30,2024-06-30,CHAR_14_YEARS,GROUP_AGE,WA,defendant-count,person,522,observed,522,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R13C6,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,14 years,Age(i),WA
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ACT,defendant-count,person,11,observed,11,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C9,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,ACT
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,AUS,defendant-count,person,556,observed,556,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C10,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,Aust.
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NSW,defendant-count,person,120,observed,120,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C2,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,NSW
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,NT,defendant-count,person,9,observed,9,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C8,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,NT
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,QLD,defendant-count,person,182,observed,182,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C4,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,Qld
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,SA,defendant-count,person,32,observed,32,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C5,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,SA
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,TAS,defendant-count,person,22,observed,22,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C7,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,Tas.
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,VIC,defendant-count,person,81,observed,81,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C3,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,Vic.
2024-06-30,2024-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,WA,defendant-count,person,98,observed,98,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R36C6,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 Offences against justice(c),Principal offence,WA
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,ACT,defendant-count,person,67,observed,67,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C9,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),ACT
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,AUS,defendant-count,person,4831,observed,4831,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C10,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),Aust.
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,NSW,defendant-count,person,1153,observed,1153,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C2,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),NSW
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,NT,defendant-count,person,124,observed,124,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C8,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),NT
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,QLD,defendant-count,person,1737,observed,1737,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C4,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),Qld
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,SA,defendant-count,person,309,observed,309,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C5,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),SA
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,TAS,defendant-count,person,127,observed,127,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C7,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),Tas.
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,VIC,defendant-count,person,662,observed,662,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C3,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),Vic.
2024-06-30,2024-06-30,CHAR_15_YEARS,GROUP_AGE,WA,defendant-count,person,659,observed,659,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 82,R14C6,sha256:186def542ead8eebeac9b9d8111360da2543a7dc06ffc1d0afa37a25a5740f4e,criminal-courts-australia,sha256:ddbb494a0be73c3d339fac4cbdcbe0da2b378f042d0be282bd69029ce22c55ce,tidy.table-family-acceptance/v1,sha256:1b3e26e6ec63f70cfd7f09079763d2d067ddcb66512856e265a53983c7352254,sha256:4ac0ff57e59ae460ff8f6cefcd3e82d3135b7903e102f9059ed921000efb9b5c,sha256:bccde73e06d8914052fc0d8e5e2d3b6dcce9a2d99ea5c663b5aa7d4a4ef04ec9,human-authored/deterministic-map-v1,replay:sha256:af312c1eed8d857bfb0545c18150c77939d76442f694a4c16a0275098f96a7f2,15 years,Age(i),WA
