reference_date,sex_id,age_group_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_age_group,raw_statistic_basis
2023-06-30,FEMALE,TOTAL,PROPORTION,prisoner-proportion,percent,100,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R19C6,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Females,Total,%
2023-06-30,FEMALE,TOTAL,RATE,imprisonment-rate,persons-per-100000-adult-population,30.1,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R19C7,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Females,Total,Imprisonment rate
2023-06-30,MALE,AGE_18_OR_YOUNGER,NUMBER,prisoner-count,person,209,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R7C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,18 years,no.
2023-06-30,MALE,AGE_18_OR_YOUNGER,PROPORTION,prisoner-proportion,percent,0.5,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R7C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,18 years,%
2023-06-30,MALE,AGE_18_OR_YOUNGER,RATE,imprisonment-rate,persons-per-100000-adult-population,129.9,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R7C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,18 years,Imprisonment rate
2023-06-30,MALE,AGE_19,NUMBER,prisoner-count,person,435,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R8C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,19 years,no.
2023-06-30,MALE,AGE_19,PROPORTION,prisoner-proportion,percent,1.1,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R8C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,19 years,%
2023-06-30,MALE,AGE_19,RATE,imprisonment-rate,persons-per-100000-adult-population,262.9,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R8C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,19 years,Imprisonment rate
2023-06-30,MALE,AGE_20_24,NUMBER,prisoner-count,person,3870,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R9C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,20–24 years,no.
2023-06-30,MALE,AGE_20_24,PROPORTION,prisoner-proportion,percent,10,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R9C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,20–24 years,%
2023-06-30,MALE,AGE_20_24,RATE,imprisonment-rate,persons-per-100000-adult-population,436.1,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R9C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,20–24 years,Imprisonment rate
2023-06-30,MALE,AGE_25_29,NUMBER,prisoner-count,person,6075,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R10C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,25–29 years,no.
2023-06-30,MALE,AGE_25_29,PROPORTION,prisoner-proportion,percent,15.7,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R10C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,25–29 years,%
2023-06-30,MALE,AGE_25_29,RATE,imprisonment-rate,persons-per-100000-adult-population,634.5,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R10C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,25–29 years,Imprisonment rate
2023-06-30,MALE,AGE_30_34,NUMBER,prisoner-count,person,7137,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R11C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,30–34 years,no.
2023-06-30,MALE,AGE_30_34,PROPORTION,prisoner-proportion,percent,18.4,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R11C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,30–34 years,%
2023-06-30,MALE,AGE_30_34,RATE,imprisonment-rate,persons-per-100000-adult-population,735.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R11C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,30–34 years,Imprisonment rate
2023-06-30,MALE,AGE_35_39,NUMBER,prisoner-count,person,6311,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R12C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,35–39 years,no.
2023-06-30,MALE,AGE_35_39,PROPORTION,prisoner-proportion,percent,16.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R12C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,35–39 years,%
2023-06-30,MALE,AGE_35_39,RATE,imprisonment-rate,persons-per-100000-adult-population,661.6,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R12C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,35–39 years,Imprisonment rate
2023-06-30,MALE,AGE_40_44,NUMBER,prisoner-count,person,5088,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R13C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,40–44 years,no.
2023-06-30,MALE,AGE_40_44,PROPORTION,prisoner-proportion,percent,13.1,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R13C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,40–44 years,%
2023-06-30,MALE,AGE_40_44,RATE,imprisonment-rate,persons-per-100000-adult-population,584.7,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R13C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,40–44 years,Imprisonment rate
2023-06-30,MALE,AGE_45_49,NUMBER,prisoner-count,person,3443,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R14C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,45–49 years,no.
2023-06-30,MALE,AGE_45_49,PROPORTION,prisoner-proportion,percent,8.9,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R14C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,45–49 years,%
2023-06-30,MALE,AGE_45_49,RATE,imprisonment-rate,persons-per-100000-adult-population,431.4,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R14C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,45–49 years,Imprisonment rate
2023-06-30,MALE,AGE_50_54,NUMBER,prisoner-count,person,2476,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R15C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,50–54 years,no.
2023-06-30,MALE,AGE_50_54,PROPORTION,prisoner-proportion,percent,6.4,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R15C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,50–54 years,%
2023-06-30,MALE,AGE_50_54,RATE,imprisonment-rate,persons-per-100000-adult-population,300.9,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R15C4,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,50–54 years,Imprisonment rate
2023-06-30,MALE,AGE_55_59,NUMBER,prisoner-count,person,1439,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R16C2,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,55–59 years,no.
2023-06-30,MALE,AGE_55_59,PROPORTION,prisoner-proportion,percent,3.7,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_4,R16C3,sha256:bd694b2eb036a4406783135d1abad6a6970e3e7bc0883c118e38455707467250,prisoners-in-australia,sha256:9ad0d11bdb4a8cf309a6ce95d3d2b8fb295b34ce805a1d00d65171541b099f79,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:921a9d908af48b120183b610fc229485a35113553f2f34931c8ac3c08f904861,sha256:35ad44a2232f431e1fc06b09744598379e2620ee04f98c6b185e66e3ddb118d8,human-authored/deterministic-geometry-v1,replay:sha256:46e90894d48f64ef7c4ae7a0bb0db74aee40a3da751ed2308c48e0130eafa7e3,Males,55–59 years,%
