publication_vintage_date,reference_date,sentence_statistic_id,aggregate_sentence_length_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_aggregate_sentence_length,raw_jurisdiction
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_COUNT,TAS,defendant-count,person,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R8C8,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Defendants (no.),Tas.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_COUNT,VIC,defendant-count,person,6,observed,6,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R8C4,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Defendants (no.),Vic.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_COUNT,WA,defendant-count,person,478,observed,478,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R8C7,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Defendants (no.),WA
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,ACT,sentence-mean-duration,month,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C10,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),ACT
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,AUS,sentence-mean-duration,month,5.9,observed,5.9,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C11,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),Aust.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,NSW,sentence-mean-duration,month,9.9,observed,9.9,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C3,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),NSW
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,NT,sentence-mean-duration,month,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C9,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),NT
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,QLD,sentence-mean-duration,month,,suppressed,np,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C5,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),Qld
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,SA,sentence-mean-duration,month,1.8,observed,1.8,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C6,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),SA
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,TAS,sentence-mean-duration,month,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C8,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),Tas.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,VIC,sentence-mean-duration,month,8,observed,8,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C4,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),Vic.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,WA,sentence-mean-duration,month,5.9,observed,5.9,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R9C7,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Mean (months),WA
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,ACT,sentence-median-duration,month,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C10,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),ACT
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,AUS,sentence-median-duration,month,6,observed,6,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C11,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),Aust.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,NSW,sentence-median-duration,month,9,observed,9,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C3,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),NSW
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,NT,sentence-median-duration,month,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C9,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),NT
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,QLD,sentence-median-duration,month,,suppressed,np,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C5,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),Qld
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,SA,sentence-median-duration,month,1.5,observed,1.5,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C6,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),SA
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,TAS,sentence-median-duration,month,0,observed,0,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C8,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),Tas.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,VIC,sentence-median-duration,month,7.5,observed,7.5,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C4,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),Vic.
2024-06-30,2024-06-30,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,WA,sentence-median-duration,month,6,observed,6,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R10C7,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Intensive penalty in the community,Median (months),WA
2024-06-30,2024-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,ACT,defendant-count,person,4,observed,4,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R5C10,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Juvenile detention,Defendants (no.),ACT
2024-06-30,2024-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,AUS,defendant-count,person,832,observed,832,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R5C11,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Juvenile detention,Defendants (no.),Aust.
2024-06-30,2024-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,NSW,defendant-count,person,171,observed,171,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R5C3,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Juvenile detention,Defendants (no.),NSW
2024-06-30,2024-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,NT,defendant-count,person,116,observed,116,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R5C9,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Juvenile detention,Defendants (no.),NT
2024-06-30,2024-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,QLD,defendant-count,person,311,observed,311,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R5C5,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Juvenile detention,Defendants (no.),Qld
2024-06-30,2024-06-30,SENTENCE_JUVENILE_DETENTION,LENGTH_COUNT,SA,defendant-count,person,12,observed,12,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 88,R5C6,sha256:bac6073c9f20c70667cf1c61ae028bbe1ade0b56890d9ee16f6aff71ff30f644,criminal-courts-australia,sha256:248a447c5e27ef92a0d3879867ec2133e7c20c2e6dbda133fa0416bc67f666b6,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:21594c69b7439e6b37bd6bd9b890f0d6c61c7b5a4bbf9dffc9b8ad9cc97c912d,sha256:587dee9c3dce9282971043535a3ed06a6337edb1dc5193a7e8910d1599a4092c,human-authored/deterministic-map-v1,replay:sha256:f46aab544f4d621c12f0545b06621fbf3aff9783b9c02d6c757617dffe13d6b9,Juvenile detention,Defendants (no.),SA
