publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_court_level
2023-06-30,2013-06-30,CHAR_10_19_YEARS,GROUP_AGE,2013-06-30,MAGISTRATES_COURTS,defendant-count,person,39542,observed,39542,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R175C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,10–19 years,Age,2011–12,Magistrates' Courts
2023-06-30,2013-06-30,CHAR_10_ILLICIT_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,ALL_COURTS,defendant-count,person,35447,observed,35447,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R52C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,10 Illicit drug offences,Principal offence,2011–12,All Courts
2023-06-30,2013-06-30,CHAR_10_ILLICIT_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,CHILDRENS_COURTS,defendant-count,person,749,observed,749,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R297C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,10 Illicit drug offences,Principal offence,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_10_ILLICIT_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,HIGHER_COURTS,defendant-count,person,2789,observed,2789,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R133C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,10 Illicit drug offences,Principal offence,2011–12,Higher Courts
2023-06-30,2013-06-30,CHAR_10_ILLICIT_DRUG_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,MAGISTRATES_COURTS,defendant-count,person,31919,observed,31919,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R214C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,10 Illicit drug offences,Principal offence,2011–12,Magistrates' Courts
2023-06-30,2013-06-30,CHAR_10_YEARS,GROUP_AGE,2013-06-30,CHILDRENS_COURTS,defendant-count,person,40,observed,40,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R255C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,10 years,Age,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_11_WEAPONS_EXPLOSIVES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,ALL_COURTS,defendant-count,person,8226,observed,8226,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R58C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,11 Weapons/explosives,Principal offence,2011–12,All Courts
2023-06-30,2013-06-30,CHAR_11_WEAPONS_EXPLOSIVES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,CHILDRENS_COURTS,defendant-count,person,441,observed,441,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R303C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,11 Weapons/explosives,Principal offence,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_11_WEAPONS_EXPLOSIVES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,HIGHER_COURTS,defendant-count,person,177,observed,177,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R139C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,11 Weapons/explosives,Principal offence,2011–12,Higher Courts
2023-06-30,2013-06-30,CHAR_11_WEAPONS_EXPLOSIVES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,MAGISTRATES_COURTS,defendant-count,person,7609,observed,7609,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R220C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,11 Weapons/explosives,Principal offence,2011–12,Magistrates' Courts
2023-06-30,2013-06-30,CHAR_11_YEARS,GROUP_AGE,2013-06-30,CHILDRENS_COURTS,defendant-count,person,157,observed,157,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R256C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,11 years,Age,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,ALL_COURTS,defendant-count,person,14789,observed,14789,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R59C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,12 Property damage and environmental pollution,Principal offence,2011–12,All Courts
2023-06-30,2013-06-30,CHAR_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,CHILDRENS_COURTS,defendant-count,person,2234,observed,2234,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R304C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,12 Property damage and environmental pollution,Principal offence,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,HIGHER_COURTS,defendant-count,person,242,observed,242,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R140C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,12 Property damage and environmental pollution,Principal offence,2011–12,Higher Courts
2023-06-30,2013-06-30,CHAR_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,MAGISTRATES_COURTS,defendant-count,person,12315,observed,12315,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R221C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,12 Property damage and environmental pollution,Principal offence,2011–12,Magistrates' Courts
2023-06-30,2013-06-30,CHAR_12_YEARS,GROUP_AGE,2013-06-30,CHILDRENS_COURTS,defendant-count,person,465,observed,465,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R257C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,12 years,Age,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_132_REGULATED_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,ALL_COURTS,defendant-count,person,4532,observed,4532,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R61C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,132 Regulated public order offences,Principal offence,2011–12,All Courts
2023-06-30,2013-06-30,CHAR_132_REGULATED_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,CHILDRENS_COURTS,defendant-count,person,117,observed,117,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R306C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,132 Regulated public order offences,Principal offence,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_132_REGULATED_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,HIGHER_COURTS,defendant-count,person,10,observed,10,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R142C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,132 Regulated public order offences,Principal offence,2011–12,Higher Courts
2023-06-30,2013-06-30,CHAR_132_REGULATED_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,MAGISTRATES_COURTS,defendant-count,person,4399,observed,4399,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R223C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,132 Regulated public order offences,Principal offence,2011–12,Magistrates' Courts
2023-06-30,2013-06-30,CHAR_13_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,ALL_COURTS,defendant-count,person,37793,observed,37793,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R60C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,13 Public order offences,Principal offence,2011–12,All Courts
2023-06-30,2013-06-30,CHAR_13_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,CHILDRENS_COURTS,defendant-count,person,2149,observed,2149,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R305C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,13 Public order offences,Principal offence,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_13_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,HIGHER_COURTS,defendant-count,person,96,observed,96,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R141C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,13 Public order offences,Principal offence,2011–12,Higher Courts
2023-06-30,2013-06-30,CHAR_13_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,MAGISTRATES_COURTS,defendant-count,person,35547,observed,35547,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R222C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,13 Public order offences,Principal offence,2011–12,Magistrates' Courts
2023-06-30,2013-06-30,CHAR_13_YEARS,GROUP_AGE,2013-06-30,CHILDRENS_COURTS,defendant-count,person,1276,observed,1276,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R258C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,13 years,Age,2011–12,Children's Courts
2023-06-30,2013-06-30,CHAR_141_DRIVER_LICENCE_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2013-06-30,ALL_COURTS,defendant-count,person,68529,observed,68529,sha256:0420ed6d5c31d0c90fc79544fb88d611390e863c508520a8da842ba7e00c2516,Table 7,R63C3,sha256:146baa4b9d51496d239904125dc2a7386c4d2ee99d3f28ec62ca5edc88e9c7c3,criminal-courts-australia,sha256:ed34f6dbe7e333f2ad25ac75b43be3c38d2dab2bb55b1f0b14a601b018826a3e,tidy.table-family-acceptance/v1,sha256:8729be4fe330f38aebc6a1c4f4eec607a2a3508ceac1f383cfa6b2d86dd13ff9,sha256:6b1d58ba369521b3a03b020c0ca28b8d6b66829745e64f66aeff0b45fbb15579,sha256:1512cdc25fd407532d6b6f997a76640a18d440caa6453b104a2b31199c744a15,human-authored/deterministic-map-v1,replay:sha256:0ef08a99c47c026dd456823122e74e2d135afbc0fd1270c1d18fa0d1f0de3103,141 Driver licence offences,Principal offence,2011–12,All Courts
