reference_date,jurisdiction_id,country_of_birth_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_country_of_birth
2021-06-30,TAS,EGYPT,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R29C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Egypt
2021-06-30,TAS,FIJI,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R19C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Fiji
2021-06-30,TAS,GERMANY,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R37C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Germany
2021-06-30,TAS,GREECE,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R35C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Greece
2021-06-30,TAS,HONG_KONG,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R23C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Hong Kong
2021-06-30,TAS,INDIA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R15C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,India
2021-06-30,TAS,IRAN,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R16C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Iran
2021-06-30,TAS,IRAQ,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R18C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Iraq
2021-06-30,TAS,IRELAND,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R33C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Ireland
2021-06-30,TAS,ITALY,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R28C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Italy
2021-06-30,TAS,KENYA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R30C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Kenya
2021-06-30,TAS,LEBANON,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R13C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Lebanon
2021-06-30,TAS,MALAYSIA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R14C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Malaysia
2021-06-30,TAS,NEW_ZEALAND,prisoner-count,person,6,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R8C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,New Zealand
2021-06-30,TAS,OTHER,prisoner-count,person,5,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R38C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Other
2021-06-30,TAS,OVERSEAS_BORN_TOTAL,prisoner-count,person,27,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R39C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Total overseas born
2021-06-30,TAS,PAPUA_NEW_GUINEA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R25C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Papua New Guinea
2021-06-30,TAS,PHILIPPINES,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R17C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Philippines
2021-06-30,TAS,SAMOA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R21C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Samoa
2021-06-30,TAS,SOMALIA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R27C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Somalia
2021-06-30,TAS,SOUTH_AFRICA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R20C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,South Africa
2021-06-30,TAS,SOUTH_KOREA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R36C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,"Korea, Republic of (South)"
2021-06-30,TAS,SRI_LANKA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R32C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Sri Lanka
2021-06-30,TAS,SUDAN,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R11C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Sudan
2021-06-30,TAS,THAILAND,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R24C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Thailand
2021-06-30,TAS,TONGA,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R34C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Tonga
2021-06-30,TAS,TOTAL,prisoner-count,person,642,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R40C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Total
2021-06-30,TAS,TURKIYE,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R26C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Turkey
2021-06-30,TAS,UNITED_KINGDOM,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R10C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,United Kingdom
2021-06-30,TAS,UNITED_STATES,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R31C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,United States of America
2021-06-30,TAS,VIETNAM,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_22,R9C7,sha256:1b2d991cffdce9a37388abdfe36e5cfdfde2a549691806fadef5fd2a5d55c239,prisoners-in-australia,sha256:ae166ccce331a346a1dad3985ae78dddef93e8e5cfbe2d5cbbcdb1d61f3ddb39,tidy.table-family-acceptance/v1,sha256:8a721cbaa65292b0c15ab041f3c894a818096cce7718472a745b39a19d4d4ec6,sha256:bcd1bc1ec539906d7cc1783db6c0bcb06bf82bc2a67dd1b4a9f1e28299d28a9f,sha256:fe671a172d176f37a6e0ced26401a7bc3da152260c0931da6b64b604bd06419d,openai-codex/gpt-5.6-sol,replay:sha256:0a372ca4a69cc2ff10f76932fc92c420076806743df64ede1c8f1df86abf0674,Tas.,Vietnam
