publication_vintage_date,reference_date,principal_offence_id,sex_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_observation_period,raw_statistic_basis
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,MALES_66d5f994,2022_23_819e8237,OFFENDER_RATE_bf190e83,published-value,published-unit,0.9,observed,0.9,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R8C10,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Males,2022-23,Offender rate(b)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,MALES_66d5f994,2023_24_cb6f8507,NUMBER_a081e07b,published-value,published-unit,122,observed,122,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R8C6,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Males,2023-24,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,MALES_66d5f994,2023_24_cb6f8507,OFFENDER_RATE_bf190e83,published-value,published-unit,1,observed,1,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R8C11,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Males,2023-24,Offender rate(b)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,159,observed,159,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C2,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2019-20,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2019_20_b5ba4945,OFFENDER_RATE_bf190e83,published-value,published-unit,0.7,observed,0.7,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C7,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2019-20(d),Offender rate(b)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,154,observed,154,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C3,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2020-21,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2020_21_1ec8ed0a,OFFENDER_RATE_bf190e83,published-value,published-unit,0.7,observed,0.7,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C8,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2020-21(d),Offender rate(b)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,119,observed,119,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C4,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2021-22,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,0.5,observed,0.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C9,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2021-22,Offender rate(b)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2022_23_819e8237,NUMBER_a081e07b,published-value,published-unit,135,observed,135,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C5,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2022-23,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2022_23_819e8237,OFFENDER_RATE_bf190e83,published-value,published-unit,0.6,observed,0.6,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C10,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2022-23,Offender rate(b)
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2023_24_cb6f8507,NUMBER_a081e07b,published-value,published-unit,154,observed,154,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C6,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2023-24,Number
2024-06-30,2024-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PERSONS_4d6dccab,2023_24_cb6f8507,OFFENDER_RATE_bf190e83,published-value,published-unit,0.6,observed,0.6,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R52C11,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,01 Homicide and related offences(e),Persons(i),2023-24,Offender rate(b)
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,7845,observed,7845,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C2,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2019-20,Number
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2019_20_b5ba4945,OFFENDER_RATE_bf190e83,published-value,published-unit,69.3,observed,69.3,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C7,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2019-20(d),Offender rate(b)
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,8558,observed,8558,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C3,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2020-21,Number
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2020_21_1ec8ed0a,OFFENDER_RATE_bf190e83,published-value,published-unit,75.1,observed,75.1,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C8,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2020-21(d),Offender rate(b)
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,9251,observed,9251,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C4,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2021-22,Number
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,80.7,observed,80.7,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C9,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2021-22,Offender rate(b)
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2022_23_819e8237,NUMBER_a081e07b,published-value,published-unit,10240,observed,10240,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C5,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2022-23,Number
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2022_23_819e8237,OFFENDER_RATE_bf190e83,published-value,published-unit,87.4,observed,87.4,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C10,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2022-23,Offender rate(b)
2024-06-30,2024-06-30,021_ASSAULT_17d406a6,FEMALES_29864773,2023_24_cb6f8507,NUMBER_a081e07b,published-value,published-unit,10935,observed,10935,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 38,R36C6,sha256:8660954b1b465c5cb0bdf97bc612e8079a8e1d8462228b392548fc1b9ef26711,RecipeV01,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,sha256:9f66101359240fce1e39df68ac6826062d221173cbb0044472934edc35626af9,recorded-crime-offenders,sha256:3d2d1b2938f247005f23508b72b52ae1af1c2d3ec1d1c653a28fff2e23a9e4b9,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:343acac383b5ae209b1202150619edbd22b4b04fe828565dc82508a14c128c81,sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:41608b42530deb6cc00750bd6eb9ca527f06a139ce99ce9168372a2e56b8a015,021 Assault,Females,2023-24,Number
