publication_vintage_date,reference_date,sentence_statistic_id,characteristic_category_id,sex_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_characteristic_category,raw_sex
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_14_YEARS,PERSONS,defendant-count,person,2262,observed,2262,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R37C5,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),14 years,Persons(b)
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_15_YEARS,FEMALES,defendant-count,person,1094,observed,1094,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R26C6,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),15 years,Females
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_15_YEARS,MALES,defendant-count,person,2770,observed,2770,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R15C6,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),15 years,Males
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_15_YEARS,PERSONS,defendant-count,person,3895,observed,3895,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R37C6,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),15 years,Persons(b)
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_16_YEARS,FEMALES,defendant-count,person,1181,observed,1181,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R26C7,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),16 years,Females
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_16_YEARS,MALES,defendant-count,person,3381,observed,3381,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R15C7,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),16 years,Males
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_16_YEARS,PERSONS,defendant-count,person,4590,observed,4590,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R37C7,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),16 years,Persons(b)
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_17_YEARS,FEMALES,defendant-count,person,1294,observed,1294,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R26C8,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),17 years,Females
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_17_YEARS,MALES,defendant-count,person,4625,observed,4625,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R15C8,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),17 years,Males
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_17_YEARS,PERSONS,defendant-count,person,5933,observed,5933,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R37C8,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),17 years,Persons(b)
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_TOTAL,FEMALES,defendant-count,person,4705,observed,4705,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R26C9,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),Total,Females
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_TOTAL,MALES,defendant-count,person,13198,observed,13198,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R15C9,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),Total,Males
2024-06-30,2024-06-30,SENTENCE_TOTAL_GUILTY_OUTCOME,CHAR_TOTAL,PERSONS,defendant-count,person,18028,observed,18028,sha256:6df72ba46542120e1c948d07b90dcacfe7ebd2d828271e9ff844a6cdb4334e01,Table 85,R37C9,sha256:3d192507eb9c0c0b7b36dd94cafdcf37d2a1cd94915d0d5e35dbbdc648d433ed,criminal-courts-australia,sha256:c5d98fc37d7694673ee8120487e0ebf57f814114ac7a7db7e10d5b9e20f53848,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:9aeb706e5814abbbde635aecbc003f0f93b18f86e615550214e5de90f2a20433,sha256:8ce1aa7d5e1abcee1146554bde2685e61134bf22299350c931bc0bf17ff4c767,human-authored/deterministic-map-v1,replay:sha256:40892056b07b23e0a91b17cdccecc994582d78be2c3feff5692d71b940ed3d63,Total guilty outcome(a),Total,Persons(b)
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_10_11_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R24C2,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,10–11 years,Females
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_10_11_YEARS,MALES,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R11C2,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,10–11 years,Males
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_10_11_YEARS,PERSONS,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R37C2,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,10–11 years,Persons(g)
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_12_YEARS,FEMALES,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R24C3,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,12 years,Females
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_12_YEARS,MALES,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R11C3,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,12 years,Males
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_12_YEARS,PERSONS,defendant-count,person,3,observed,3,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R37C3,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,12 years,Persons(g)
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_13_YEARS,FEMALES,defendant-count,person,12,observed,12,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R24C4,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,13 years,Females
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_13_YEARS,MALES,defendant-count,person,21,observed,21,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R11C4,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,13 years,Males
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_13_YEARS,PERSONS,defendant-count,person,37,observed,37,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R37C4,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,13 years,Persons(g)
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_14_YEARS,FEMALES,defendant-count,person,15,observed,15,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R24C5,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,14 years,Females
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_14_YEARS,MALES,defendant-count,person,55,observed,55,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R11C5,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,14 years,Males
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_14_YEARS,PERSONS,defendant-count,person,76,observed,76,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R37C5,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,14 years,Persons(g)
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_15_YEARS,FEMALES,defendant-count,person,31,observed,31,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R24C6,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,15 years,Females
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_15_YEARS,MALES,defendant-count,person,97,observed,97,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R11C6,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,15 years,Males
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_15_YEARS,PERSONS,defendant-count,person,133,observed,133,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R37C6,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,15 years,Persons(g)
2025-06-30,2025-06-30,SENTENCE_COMMUNITY_SERVICE_WORK,CHAR_16_YEARS,FEMALES,defendant-count,person,32,observed,32,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 90,R24C7,sha256:61e5c84c4ff33932a4adc4586a8c231b7d40bde2c199044231c67512372d4f30,criminal-courts-australia,sha256:dd36050254987cd4d6a0cfac6689e2a72865918d86436b8e071cf28baeae0990,tidy.table-family-acceptance/v1,sha256:54b12d3f555044bd1d414b35ab2941f125a79bcd911ec87f9198fcbdee32452f,sha256:137dd93362450cff0f668c0291cd1a703243f31f85968f24fa0378fae04c4ea5,sha256:69feb3e7a13c147d69a5ae64df187c72a74021736726846ec6de515d4ef5517f,human-authored/deterministic-map-v1,replay:sha256:dd3595b40edc87394c6b6ecdcde2c140184e53342811ac8310b8f129a9431817,Community service / work,16 years,Females
