reference_date,jurisdiction_id,sex_id,security_classification_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_security_classification
2021-06-30,WA,MALE,MEDIUM,prisoner-count,person,2864,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R23C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Males,Medium
2021-06-30,WA,MALE,MINIMUM,prisoner-count,person,1487,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R23C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Males,Minimum
2021-06-30,WA,MALE,TOTAL,prisoner-count,person,6079,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R23C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Males,Total
2021-06-30,WA,MALE,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R23C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Males,Unclassified
2021-06-30,WA,PERSONS,MAXIMUM,prisoner-count,person,1889,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R25C2,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Persons,Maximum
2021-06-30,WA,PERSONS,MEDIUM,prisoner-count,person,3159,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R25C3,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Persons,Medium
2021-06-30,WA,PERSONS,MINIMUM,prisoner-count,person,1666,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R25C4,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Persons,Minimum
2021-06-30,WA,PERSONS,TOTAL,prisoner-count,person,6716,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R25C6,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Persons,Total
2021-06-30,WA,PERSONS,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_33,R25C5,sha256:331cef38fe4e5901561c34e5ddd64987e6619490102ec0513ebd7fb671297cf4,prisoners-in-australia,sha256:00ec22ef2db9480ab1a37247f973dd55509b380fabdb8874998a4468c2519c6f,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:242728dc7ebbef2d7c7ced2298f9b762d41f679dc9dba17f9aaac71d5203390e,sha256:63b5894429484c777b10770f402b84ba4700e3c8ebfaa3c44e937f238b3689a7,openai-codex/gpt-5.6-sol,replay:sha256:4d4a3178a1559b09f951a0f9c2a32486949f7ab518759c0865eb788cfd4bf1dc,WESTERN AUSTRALIA,Persons,Unclassified
2022-06-30,ACT,FEMALE,MAXIMUM,prisoner-count,person,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R36C2,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Females,Maximum
2022-06-30,ACT,FEMALE,MEDIUM,prisoner-count,person,13,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R36C3,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Females,Medium
2022-06-30,ACT,FEMALE,MINIMUM,prisoner-count,person,4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R36C4,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Females,Minimum
2022-06-30,ACT,FEMALE,TOTAL,prisoner-count,person,21,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R36C6,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Females,Total
2022-06-30,ACT,FEMALE,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R36C5,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Females,Unclassified
2022-06-30,ACT,MALE,MAXIMUM,prisoner-count,person,53,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R35C2,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Males,Maximum
2022-06-30,ACT,MALE,MEDIUM,prisoner-count,person,210,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R35C3,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Males,Medium
2022-06-30,ACT,MALE,MINIMUM,prisoner-count,person,70,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R35C4,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Males,Minimum
2022-06-30,ACT,MALE,TOTAL,prisoner-count,person,360,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R35C6,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Males,Total
2022-06-30,ACT,MALE,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R35C5,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Males,Unclassified
2022-06-30,ACT,PERSONS,MAXIMUM,prisoner-count,person,52,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R37C2,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Persons,Maximum
2022-06-30,ACT,PERSONS,MEDIUM,prisoner-count,person,217,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R37C3,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Persons,Medium
2022-06-30,ACT,PERSONS,MINIMUM,prisoner-count,person,80,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R37C4,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Persons,Minimum
2022-06-30,ACT,PERSONS,TOTAL,prisoner-count,person,381,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R37C6,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Persons,Total
2022-06-30,ACT,PERSONS,UNCLASSIFIED,prisoner-count,person,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R37C5,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIAN CAPITAL TERRITORY,Persons,Unclassified
2022-06-30,AUS,FEMALE,MAXIMUM,prisoner-count,person,797,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R40C2,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIA,Females,Maximum
2022-06-30,AUS,FEMALE,MEDIUM,prisoner-count,person,880,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R40C3,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIA,Females,Medium
2022-06-30,AUS,FEMALE,MINIMUM,prisoner-count,person,1178,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R40C4,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIA,Females,Minimum
2022-06-30,AUS,FEMALE,TOTAL,prisoner-count,person,2977,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R40C6,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIA,Females,Total
2022-06-30,AUS,FEMALE,UNCLASSIFIED,prisoner-count,person,120,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R40C5,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIA,Females,Unclassified
2022-06-30,AUS,MALE,MAXIMUM,prisoner-count,person,14045,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R39C2,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIA,Males,Maximum
2022-06-30,AUS,MALE,MEDIUM,prisoner-count,person,12825,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_33,R39C3,sha256:3c215bd2b37c65761b2049352e0ea10291ddcf7449d405240a8b91a59875a641,prisoners-in-australia,sha256:8b71e01393861058b8d0719efef8cdf6be115fc718299021fee314a145fbeb43,tidy.table-family-acceptance/v1,sha256:ba55ca9c890c0475c6e3d33ba701c239457339a1aec95d4bdab780bcc611d2f3,sha256:d42b47c047b338ce5546b84dd1eefb87472eb42a5a3b21d7ddd4258b5c9696f0,sha256:225edf7890ad80181d453a120ef0389bb789dec98cfc75a75208a588414f3cc1,openai-codex/gpt-5.6-sol,replay:sha256:72c705b8db9dfe6d4dec2f645cfb99a494680df59b0a7d8ad3e0be2005a6baf2,AUSTRALIA,Males,Medium
