publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,indigenous_status_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period,raw_indigenous_status,raw_jurisdiction
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,QLD,defendant-count,person,6628,observed,6628,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C6,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,Queensland
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,SA,defendant-count,person,298,observed,298,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C10,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,South Australia
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,TAS,defendant-count,person,277,observed,277,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C14,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,Tasmania
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NON_INDIGENOUS,NSW,defendant-count,person,16374,observed,16374,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C3,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Non-Indigenous,New South Wales
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NON_INDIGENOUS,NT,defendant-count,person,139,observed,139,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C19,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Non-Indigenous,Northern Territory
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NON_INDIGENOUS,QLD,defendant-count,person,22918,observed,22918,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C7,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Non-Indigenous,Queensland
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NON_INDIGENOUS,SA,defendant-count,person,1538,observed,1538,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C11,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Non-Indigenous,South Australia
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NON_INDIGENOUS,TAS,defendant-count,person,1022,observed,1022,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C15,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Non-Indigenous,Tasmania
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NON_INDIGENOUS_AND_NOT_STATED,ACT,defendant-count,person,1375,observed,1375,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C23,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Non-Indigenous and Not stated,Australian Capital Territory
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NOT_STATED,NSW,defendant-count,person,5527,observed,5527,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C4,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Not stated,New South Wales
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NOT_STATED,NT,defendant-count,person,16,observed,16,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C20,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Not stated,Northern Territory
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NOT_STATED,QLD,defendant-count,person,648,observed,648,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C8,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Not stated,Queensland
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NOT_STATED,SA,defendant-count,person,488,observed,488,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C12,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Not stated,South Australia
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NOT_STATED,TAS,defendant-count,person,346,observed,346,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C16,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Not stated,Tasmania
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,TOTAL,ACT,defendant-count,person,1440,observed,1440,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C24,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Total,Australian Capital Territory
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,TOTAL,NSW,defendant-count,person,25636,observed,25636,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C5,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Total,New South Wales
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,TOTAL,NT,defendant-count,person,529,observed,529,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C21,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Total,Northern Territory
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,TOTAL,QLD,defendant-count,person,30197,observed,30197,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C9,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Total,Queensland
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,TOTAL,SA,defendant-count,person,2327,observed,2327,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C13,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Total,South Australia
2023-06-30,2022-06-30,CHAR_FINES,GROUP_PRINCIPAL_SENTENCE,2022-06-30,TOTAL,TAS,defendant-count,person,1649,observed,1649,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R103C17,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fines,Principal sentence,2021–22,Total,Tasmania
2023-06-30,2022-06-30,CHAR_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,ACT,defendant-count,person,26,observed,26,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R99C22,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fully suspended sentence of imprisonment,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,Australian Capital Territory
2023-06-30,2022-06-30,CHAR_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,NSW,defendant-count,person,56,observed,56,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R99C2,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fully suspended sentence of imprisonment,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,New South Wales
2023-06-30,2022-06-30,CHAR_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,NT,defendant-count,person,305,observed,305,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R99C18,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fully suspended sentence of imprisonment,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,Northern Territory
2023-06-30,2022-06-30,CHAR_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,QLD,defendant-count,person,1611,observed,1611,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R99C6,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fully suspended sentence of imprisonment,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,Queensland
2023-06-30,2022-06-30,CHAR_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,SA,defendant-count,person,170,observed,170,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R99C10,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fully suspended sentence of imprisonment,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,South Australia
2023-06-30,2022-06-30,CHAR_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_SENTENCE,2022-06-30,INDIGENOUS,TAS,defendant-count,person,112,observed,112,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R99C14,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fully suspended sentence of imprisonment,Principal sentence,2021–22,Aboriginal and Torres Strait Islander,Tasmania
2023-06-30,2022-06-30,CHAR_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,GROUP_PRINCIPAL_SENTENCE,2022-06-30,NON_INDIGENOUS,NSW,defendant-count,person,79,observed,79,sha256:c73793e4be698a9d8b45418fd9e4b02f6f690ad6a1f6cabdd970bf089e172bc6,Table 13,R99C3,sha256:6f476a7f1782c46cfd778ea5bc5ff9fd0b2a0ff119f71f1515fb19cfeca54fa1,criminal-courts-australia,sha256:b7205eb19f876024652516414031e9b9032e1256a5c427f001b4a305496d007b,tidy.table-family-acceptance/v1,sha256:e3ab7bad8969b2af268797418ca36ab74b0c86725fc5a880ec1eb56b4b76eda4,sha256:e5d5497ad502c54f4b3dc994bab6d165700569e3d39f7c914f79fe6c3217d28b,sha256:6677b7ab013e05004034f5317e615dc715da96efae9836da819ad2b89bcae521,human-authored/deterministic-map-v1,replay:sha256:0d9ff20874526f964bd3f29dc0466c62a78a19209cfc8381943daf725258fd9c,Fully suspended sentence of imprisonment,Principal sentence,2021–22,Non-Indigenous,New South Wales
