reference_date,jurisdiction_id,sex_id,prison_location_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_prison_location
2022-06-30,NSW,MALE,LOCATION_TAMWORTH_CORRECTIONAL_CENTRE,prisoner-count,person,47,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R42C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NEW SOUTH WALES,Males,Tamworth Correctional Centre
2022-06-30,NSW,MALE,LOCATION_WAGGA_COURT_CELLS,prisoner-count,person,3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R43C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NEW SOUTH WALES,Males,Wagga Court Cells
2022-06-30,NSW,MALE,LOCATION_WELLINGTON_CORRECTIONAL_CENTRE,prisoner-count,person,297,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R44C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NEW SOUTH WALES,Males,Wellington Correctional Centre
2022-06-30,NT,FEMALE,LOCATION_ALICE_SPRINGS_CORRECTIONAL_CENTRE,prisoner-count,person,35,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R178C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Females,Alice Springs Correctional Centre
2022-06-30,NT,FEMALE,LOCATION_DARWIN_CORRECTIONAL_CENTRE,prisoner-count,person,84,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R179C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Females,Darwin Correctional Centre
2022-06-30,NT,FEMALE,LOCATION_SUBTOTAL,prisoner-count,person,114,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R180C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Females,Total
2022-06-30,NT,FEMALE,TOTAL_PRISONERS,prisoner-count,person,1934,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R181C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Females,Total prisoners
2022-06-30,NT,MALE,LOCATION_ALICE_SPRINGS_CORRECTIONAL_CENTRE,prisoner-count,person,595,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R171C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Males,Alice Springs Correctional Centre
2022-06-30,NT,MALE,LOCATION_BARKLY_WORK_CAMP,prisoner-count,person,68,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R172C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Males,Barkly Work Camp
2022-06-30,NT,MALE,LOCATION_DARWIN_CORRECTIONAL_CENTRE,prisoner-count,person,1110,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R173C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Males,Darwin Correctional Centre
2022-06-30,NT,MALE,LOCATION_DATJALA_WORK_CAMP,prisoner-count,person,48,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R174C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Males,Datjala Work Camp
2022-06-30,NT,MALE,LOCATION_KATHERINE_POLICE_PRISON,prisoner-count,person,4,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R175C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Males,Katherine Police Prison
2022-06-30,NT,MALE,LOCATION_SUBTOTAL,prisoner-count,person,1816,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R176C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,NORTHERN TERRITORY,Males,Total
2022-06-30,QLD,FEMALE,LOCATION_BRISBANE_WOMEN_S_CORRECTIONAL_CENTRE,prisoner-count,person,280,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R103C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Brisbane Women's Correctional Centre
2022-06-30,QLD,FEMALE,LOCATION_HELANA_JONES_CENTRE,prisoner-count,person,21,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R104C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Helana Jones Centre
2022-06-30,QLD,FEMALE,LOCATION_NUMINBAH_CORRECTIONAL_CENTRE_WOMEN_S_UNIT,prisoner-count,person,80,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R105C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Numinbah Correctional Centre - Women's Unit
2022-06-30,QLD,FEMALE,LOCATION_SOUTHERN_QUEENSLAND_CORRECTIONAL_CENTRE,prisoner-count,person,237,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R106C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Southern Queensland Correctional Centre
2022-06-30,QLD,FEMALE,LOCATION_SUBTOTAL,prisoner-count,person,850,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R109C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Total
2022-06-30,QLD,FEMALE,LOCATION_TOWNSVILLE_CORRECTIONAL_CENTRE_FEMALE_FARM,prisoner-count,person,48,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R107C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Townsville Correctional Centre - Female Farm
2022-06-30,QLD,FEMALE,LOCATION_TOWNSVILLE_WOMENS_CORRECTIONAL_CENTRE,prisoner-count,person,192,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R108C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Townsville Womens Correctional Centre
2022-06-30,QLD,FEMALE,TOTAL_PRISONERS,prisoner-count,person,9376,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R110C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Females,Total prisoners
2022-06-30,QLD,MALE,LOCATION_ARTHUR_GORRIE_CORRECTIONAL_CENTRE,prisoner-count,person,1331,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R88C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Arthur Gorrie Correctional Centre
2022-06-30,QLD,MALE,LOCATION_BORALLON_TRAINING_AND_CORRECTIONAL_CENTRE,prisoner-count,person,748,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R89C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Borallon Training and Correctional Centre
2022-06-30,QLD,MALE,LOCATION_BRISBANE_CORRECTIONAL_CENTRE,prisoner-count,person,671,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R90C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Brisbane Correctional Centre
2022-06-30,QLD,MALE,LOCATION_CAPRICORNIA_CORRECTIONAL_CENTRE,prisoner-count,person,737,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R91C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Capricornia Correctional Centre
2022-06-30,QLD,MALE,LOCATION_CAPRICORNIA_CORRECTIONAL_CENTRE_FARM,prisoner-count,person,80,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R92C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Capricornia Correctional Centre - Farm
2022-06-30,QLD,MALE,LOCATION_LOTUS_GLEN_CORRECTIONAL_CENTRE_FARM,prisoner-count,person,129,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R93C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Lotus Glen Correctional Centre - Farm
2022-06-30,QLD,MALE,LOCATION_LOTUS_GLEN_CORRECTIONAL_CENTRE_MAIN,prisoner-count,person,920,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R94C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Lotus Glen Correctional Centre - Main
2022-06-30,QLD,MALE,LOCATION_MARYBOROUGH_CORRECTIONAL_CENTRE,prisoner-count,person,608,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R95C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Maryborough Correctional Centre
2022-06-30,QLD,MALE,LOCATION_PALEN_CREEK_CORRECTIONAL_CENTRE,prisoner-count,person,212,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_34,R96C2,sha256:a9301d3c6c51c0d52f624d327e1451a6b92ea8b9b3e3ab1020942a9b38a4f40f,prisoners-in-australia,sha256:da0202930a701b585a8814a994fa27991595cdc2bc78b9825d6db4b75add92aa,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:303df0f9f39bd63a648d56628ad3a7a70b7bfbde6d16f947fe9c6fff1d67f459,sha256:9f0300d326d8208b8af98ef033a56392b051fba7c0d3f8441b8025c3a420476b,openai-codex/gpt-5.6-sol,replay:sha256:673f35b6e5189a1960b0f85235f7d320ba11bd233243df3330d7084fc5f53361,QUEENSLAND,Males,Palen Creek Correctional Centre
