publication_vintage_date,reference_date,times_proceeded_id,age_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_age_group,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,55,observed,55,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R9C2,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,New South Wales,Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,25.5,observed,25.5,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R9C7,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,New South Wales,Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,11,observed,11,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R34C2,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Northern Territory(b),Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,NORTHERN_TERRITORY_a1d418fe,PROPORTION_13745b70,published-value,published-unit,32.4,observed,32.4,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R34C7,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Northern Territory(b),Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,90,observed,90,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R19C2,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Queensland,Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,35.2,observed,35.2,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R19C7,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Queensland,Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,22,observed,22,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R24C2,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,South Australia,Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,40,observed,40,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R24C7,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,South Australia,Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,3,observed,3,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R29C2,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Tasmania,Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,15,observed,15,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R29C7,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Tasmania,Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,33,observed,33,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R14C2,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Victoria,Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,10_11_YEARS_ee891258,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,29.7,observed,29.7,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R14C7,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,10–11 years,Victoria,Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,15,observed,15,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R39C3,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,Australian Capital Territory(c),Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,41.7,observed,41.7,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R39C8,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,Australian Capital Territory(c),Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,671,observed,671,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R9C3,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,New South Wales,Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,36.2,observed,36.2,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R9C8,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,New South Wales,Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,72,observed,72,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R34C3,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,Northern Territory(b),Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,NORTHERN_TERRITORY_a1d418fe,PROPORTION_13745b70,published-value,published-unit,42.6,observed,42.6,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R34C8,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,Northern Territory(b),Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,644,observed,644,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R19C3,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,Queensland,Number
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,40.2,observed,40.2,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R19C8,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,Queensland,Proportion (%)
2025-06-30,2025-06-30,2_OR_MORE_80b0f8ac,12_13_YEARS_2b7fd564,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,128,observed,128,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 25,R24C3,sha256:18662b8b207c4c37bf8e38e3674f13f105399ee3d39542174a38444d03de8bcf,RecipeV01,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,sha256:dd228a1061df882a2e89e9b91372f5c84e1c40dbfc737e13e7480b1aaa600e6c,recorded-crime-offenders,sha256:618f84bb273a184ad1a00c255416db86caf8ca0a3ec957203105b00355ef4c3e,tidy.table-family-acceptance/v2,sha256:635bb8d0123d5b659ce02716365aa481d6078e7c11f8132907dce12a2ebebfc3,sha256:d4d163ca17a08e178cada6d3657be0a0744c5200ac5a564c2208af8c674fdb7b,sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:c5e95e2e83f8c911d2af76937e4ed1f4312c53b9e3acb78ab9a610cf64adcafa,2 or more,12–13 years,South Australia,Number
