reference_date,jurisdiction_id,indigenous_status_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_legal_status
2023-06-30,TAS,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,83,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R16C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Sentenced
2023-06-30,TAS,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,169,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R18C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
2023-06-30,TAS,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,85,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R17C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Unsentenced
2023-06-30,TAS,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,22,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R25C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Females,Sentenced
2023-06-30,TAS,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,37,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R27C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Females,Total
2023-06-30,TAS,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,16,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R26C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Females,Unsentenced
2023-06-30,TAS,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,347,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R21C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Males,Sentenced
2023-06-30,TAS,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,547,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R23C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Males,Total
2023-06-30,TAS,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,197,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R22C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Males,Unsentenced
2023-06-30,TAS,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,370,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R29C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Persons,Sentenced
2023-06-30,TAS,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,580,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R31C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Persons,Total
2023-06-30,TAS,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,206,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R30C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,NON-INDIGENOUS,Persons,Unsentenced
2023-06-30,TAS,TOTAL,FEMALE,SENTENCED,prisoner-count,person,26,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R38C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Females,Sentenced
2023-06-30,TAS,TOTAL,FEMALE,TOTAL,prisoner-count,person,47,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R40C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Females,Total
2023-06-30,TAS,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,24,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R39C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Females,Unsentenced
2023-06-30,TAS,TOTAL,MALE,SENTENCED,prisoner-count,person,428,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R34C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Males,Sentenced
2023-06-30,TAS,TOTAL,MALE,TOTAL,prisoner-count,person,702,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R36C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Males,Total
2023-06-30,TAS,TOTAL,MALE,UNSENTENCED,prisoner-count,person,271,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R35C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Males,Unsentenced
2023-06-30,TAS,TOTAL,PERSONS,SENTENCED,prisoner-count,person,452,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R42C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Persons,Sentenced
2023-06-30,TAS,TOTAL,PERSONS,TOTAL,prisoner-count,person,751,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R44C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Persons,Total
2023-06-30,TAS,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,291,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R43C7,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Tas.,TOTAL,Persons,Unsentenced
2023-06-30,VIC,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,17,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R12C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Sentenced
2023-06-30,VIC,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,31,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R14C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2023-06-30,VIC,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,9,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R13C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
2023-06-30,VIC,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,416,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R8C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Sentenced
2023-06-30,VIC,INDIGENOUS,MALE,TOTAL,prisoner-count,person,783,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R10C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Total
2023-06-30,VIC,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,366,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R9C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Unsentenced
2023-06-30,VIC,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,438,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R16C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Sentenced
2023-06-30,VIC,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,812,observed,sha256:59afcaf8a0c52a2754f75954ce5821611ee735f329d90d0e4b80c3dead0827af,Table_30,R18C3,sha256:da4aaa1c75b46be7a0745ff0f13f1092c8c28dd83ab8aeef2b5fc150baa0bb82,prisoners-in-australia,sha256:fab8af0f18769c343dd523d938a21d14bf4a602ab3f6dee35aac989e8b7aa864,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:7da8981b86b527aa64fd04fa2caa9320a2b88783ac415f9a48cb8d92e318611c,sha256:8f40c535f64b6cc96ca5ef7d6dadd6e613608609b1641f91639d091242c8ed1d,openai-codex/gpt-5.6-luna,replay:sha256:b763910da16b43a59c7ce6e783766721b0169504e6ec2a9eb903b270b9a87485,Vic.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
