reference_date,jurisdiction_id,indigenous_status_id,aggregate_sentence_length_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_aggregate_sentence_length
2025-06-30,VIC,NON_INDIGENOUS,MEAN,mean-years,year,7.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R34C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,Mean (years) (e)
2025-06-30,VIC,NON_INDIGENOUS,MEDIAN,median-years,year,5.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R35C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,Median (years) (e)
2025-06-30,VIC,NON_INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,162,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R23C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,3 to under 6 months
2025-06-30,VIC,NON_INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,294,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R24C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,6 to under 12 months
2025-06-30,VIC,NON_INDIGENOUS,OTHER,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R32C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,Other (c)
2025-06-30,VIC,NON_INDIGENOUS,TOTAL,prisoner-count,person,3406,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R33C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,Total (d)
2025-06-30,VIC,NON_INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,49,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R22C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,Under 3 months
2025-06-30,VIC,NON_INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,468,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R28C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,10 to under 15 years
2025-06-30,VIC,NON_INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,190,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R29C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,15 to under 20 years
2025-06-30,VIC,NON_INDIGENOUS,YEARS_1_TO_UNDER_2,prisoner-count,person,368,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R25C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,1 to under 2 years
2025-06-30,VIC,NON_INDIGENOUS,YEARS_20_PLUS,prisoner-count,person,238,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R30C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,20 years & over
2025-06-30,VIC,NON_INDIGENOUS,YEARS_2_TO_UNDER_5,prisoner-count,person,715,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R26C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,2 to under 5 years
2025-06-30,VIC,NON_INDIGENOUS,YEARS_5_TO_UNDER_10,prisoner-count,person,862,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R27C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Non-Indigenous,5 to under 10 years
2025-06-30,VIC,TOTAL,LIFE,prisoner-count,person,66,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R46C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),Life (b)
2025-06-30,VIC,TOTAL,MEAN,mean-years,year,6.9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R49C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),Mean (years) (e)
2025-06-30,VIC,TOTAL,MEDIAN,median-years,year,5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R50C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),Median (years) (e)
2025-06-30,VIC,TOTAL,MONTHS_3_TO_UNDER_6,prisoner-count,person,201,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R38C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),3 to under 6 months
2025-06-30,VIC,TOTAL,MONTHS_6_TO_UNDER_12,prisoner-count,person,368,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R39C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),6 to under 12 months
2025-06-30,VIC,TOTAL,OTHER,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R47C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),Other (c)
2025-06-30,VIC,TOTAL,TOTAL,prisoner-count,person,4008,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R48C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),Total (d)
2025-06-30,VIC,TOTAL,UNDER_3_MONTHS,prisoner-count,person,56,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R37C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),Under 3 months
2025-06-30,VIC,TOTAL,YEARS_10_TO_UNDER_15,prisoner-count,person,503,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R43C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),10 to under 15 years
2025-06-30,VIC,TOTAL,YEARS_15_TO_UNDER_20,prisoner-count,person,205,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R44C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),15 to under 20 years
2025-06-30,VIC,TOTAL,YEARS_1_TO_UNDER_2,prisoner-count,person,457,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R40C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),1 to under 2 years
2025-06-30,VIC,TOTAL,YEARS_20_PLUS,prisoner-count,person,273,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R45C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),20 years & over
2025-06-30,VIC,TOTAL,YEARS_2_TO_UNDER_5,prisoner-count,person,883,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R41C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),2 to under 5 years
2025-06-30,VIC,TOTAL,YEARS_5_TO_UNDER_10,prisoner-count,person,998,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R42C3,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,Vic.,Total (f),5 to under 10 years
2025-06-30,WA,INDIGENOUS,LIFE,prisoner-count,person,73,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R16C6,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,WA,Aboriginal and Torres Strait Islander,Life (b)
2025-06-30,WA,INDIGENOUS,MEAN,mean-years,year,3.2,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R19C6,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,WA,Aboriginal and Torres Strait Islander,Mean (years) (e)
2025-06-30,WA,INDIGENOUS,MEDIAN,median-years,year,2.3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 26,R20C6,sha256:149e55fd7a8b92822e34f01cb79aedc88497009af04e2514b2cd57e6cccf9425,prisoners-in-australia,sha256:34c2cc65e39c101e861b1c2b0f319f21b4a3f02ff0f40740f779c9f268d905fb,tidy.table-family-acceptance/v1,sha256:d615d6c62f1093efcc73ee0526b04204e1527f1a699947eb7dcedbfd0ac8f4cc,sha256:424017bbdbd1f6d6b8838e33e07ef6921e570f1a767b47261ba46709e9ce1153,sha256:8ef104f3189835638c56a58b8012aac13ba68f1f735cfead3c295076eda7019e,openai-codex/gpt-5.6-sol,replay:sha256:f41b36a354b588682b5def1b17dd407f5302ca558aee21957cbfc208c610fc59,WA,Aboriginal and Torres Strait Islander,Median (years) (e)
