publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,23,observed,23,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C6,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Community service / work
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_CONFERENCE_OR_DIVERSION_PROGRAM,defendant-count,person,160,observed,160,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C10,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Conference or diversion program(b)(c)(d)
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_FINES,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C8,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Fines
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,35,observed,35,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C5,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Fully suspended juvenile sentence
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,105,observed,105,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C9,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Good behaviour (incl. bonds)
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,150,observed,150,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C4,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Intensive penalty in the community
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_JUVENILE_DETENTION,defendant-count,person,110,observed,110,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C2,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Juvenile detention
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,396,observed,396,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C7,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion", Moderate penalty in the community
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_NOMINAL_PENALTY,defendant-count,person,121,observed,121,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C11,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Nominal penalty
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_OTHER,defendant-count,person,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C12,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Other(e)
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_OTHER_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,defendant-count,person,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C3,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Other custody in a correctional institution(a)
2025-06-30,2025-06-30,ANZSOC_2023_05_ROBBERY_BLACKMAIL_AND_EXTORTION,SENTENCE_TOTAL,defendant-count,person,1104,observed,1104,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R10C13,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,"05 Robbery, blackmail, and extortion",Total(f)
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,130,observed,130,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C6,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Community service / work
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_CONFERENCE_OR_DIVERSION_PROGRAM,defendant-count,person,562,observed,562,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C10,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Conference or diversion program(b)(c)(d)
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_FINES,defendant-count,person,0,observed,0,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C8,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Fines
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,117,observed,117,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C5,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Fully suspended juvenile sentence
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,210,observed,210,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C9,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Good behaviour (incl. bonds)
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,109,observed,109,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C4,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Intensive penalty in the community
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_JUVENILE_DETENTION,defendant-count,person,293,observed,293,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C2,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Juvenile detention
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,600,observed,600,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C7,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary, Moderate penalty in the community
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_NOMINAL_PENALTY,defendant-count,person,285,observed,285,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C11,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Nominal penalty
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_OTHER,defendant-count,person,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C12,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Other(e)
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_OTHER_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,defendant-count,person,4,observed,4,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C3,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Other custody in a correctional institution(a)
2025-06-30,2025-06-30,ANZSOC_2023_06_BURGLARY,SENTENCE_TOTAL,defendant-count,person,2301,observed,2301,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R11C13,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,06 Burglary,Total(f)
2025-06-30,2025-06-30,ANZSOC_2023_07_THEFT,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,110,observed,110,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R12C6,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,07 Theft,Community service / work
2025-06-30,2025-06-30,ANZSOC_2023_07_THEFT,SENTENCE_CONFERENCE_OR_DIVERSION_PROGRAM,defendant-count,person,1049,observed,1049,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R12C10,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,07 Theft,Conference or diversion program(b)(c)(d)
2025-06-30,2025-06-30,ANZSOC_2023_07_THEFT,SENTENCE_FINES,defendant-count,person,48,observed,48,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R12C8,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,07 Theft,Fines
2025-06-30,2025-06-30,ANZSOC_2023_07_THEFT,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,46,observed,46,sha256:802136280ef2de2a63b018ed340bcd2a9c73a9cbe4b8c04762504f231a963b61,Table 89,R12C5,sha256:b224383efdc8db70d17f67c812ea3ad197dec511a61783673a19748ee2b3e822,criminal-courts-australia,sha256:643ad969d10583f5c0ecee511dad75fe57a54e671f54b59034e5b95bef15b548,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:9e60c7a7ab58c2b1fbaeb6f92469b1592e23b515a4dd2ca905de4f614c8de6ac,sha256:34c38a3219f0bb20d5b4009f361d15d9e9561276587afd839733b2df2f8313ab,human-authored/deterministic-map-v1,replay:sha256:972918686514957fb5a11cb2509e0d2f8e09ab3d5db557f0a0b5b525518d713c,07 Theft,Fully suspended juvenile sentence
