publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2025-06-30,2025-06-30,NORTHERN_TERRITORY_a1d418fe,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,1388,observed,1388,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R13C4,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Northern Territory(e)(f),2018–19,Number
2025-06-30,2025-06-30,NORTHERN_TERRITORY_a1d418fe,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,1383,observed,1383,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R13C5,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Northern Territory(e)(f),2019–20,Number
2025-06-30,2025-06-30,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,1602,observed,1602,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R13C6,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Northern Territory(e)(f),2020–21,Number
2025-06-30,2025-06-30,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,1513,observed,1513,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R13C7,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Northern Territory(e)(f),2021–22,Number
2025-06-30,2025-06-30,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,1806,observed,1806,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R13C8,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Northern Territory(e)(f),2022–23,Number
2025-06-30,2025-06-30,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,1586,observed,1586,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R13C9,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Northern Territory(e)(f),2023–24,Number
2025-06-30,2025-06-30,NORTHERN_TERRITORY_a1d418fe,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,2137,observed,2137,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R13C10,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Northern Territory(e)(f),2024–25,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C2,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2016–17,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C3,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2017–18,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,10755,observed,10755,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C4,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2018–19,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,11669,observed,11669,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C5,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2019–20,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,13284,observed,13284,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C6,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2020–21,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,14488,observed,14488,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C7,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2021–22,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,16409,observed,16409,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C8,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2022–23,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,16091,observed,16091,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C9,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2023–24,Number
2025-06-30,2025-06-30,QUEENSLAND_8f0791ed,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,15841,observed,15841,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R9C10,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Queensland(a)(b),2024–25,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C2,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2016–17,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C3,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2017–18,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C4,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2018–19,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,1774,observed,1774,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C5,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2019–20,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,1840,observed,1840,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C6,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2020–21,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,1645,observed,1645,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C7,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2021–22,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,1705,observed,1705,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C8,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2022–23,Number
