reference_date,jurisdiction_id,indigenous_status_id,expected_time_to_serve_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_expected_time_to_serve
2024-06-30,WA,TOTAL,YEARS_2_TO_UNDER_5,prisoner-count,person,1325,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 28,R41C6,sha256:0d6e216f5697fd664a8fa2f9f7c2ea44f269d8d229ffbcd4190bfef9f6e415e7,prisoners-in-australia,sha256:6feb90084e84d22749323d0f6c527069ad6dcc02d040b2e47237e4f3b9b91718,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:07ea772b59913d5ba56a9dfc267be0e01a36a4aac3ea854398d34722bb9dc356,sha256:b03bb768d5dc8483e292c51c8ba5fa4ac32ac43b031054cb36b910c1af4db126,openai-codex/gpt-5.6-sol,replay:sha256:f17e1e33d4c292d00b509afb3ce36e830311783508a01645392523a5fa52bcbd,WA,Total,2 to under 5 years
2024-06-30,WA,TOTAL,YEARS_5_TO_UNDER_10,prisoner-count,person,753,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 28,R42C6,sha256:0d6e216f5697fd664a8fa2f9f7c2ea44f269d8d229ffbcd4190bfef9f6e415e7,prisoners-in-australia,sha256:6feb90084e84d22749323d0f6c527069ad6dcc02d040b2e47237e4f3b9b91718,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:07ea772b59913d5ba56a9dfc267be0e01a36a4aac3ea854398d34722bb9dc356,sha256:b03bb768d5dc8483e292c51c8ba5fa4ac32ac43b031054cb36b910c1af4db126,openai-codex/gpt-5.6-sol,replay:sha256:f17e1e33d4c292d00b509afb3ce36e830311783508a01645392523a5fa52bcbd,WA,Total,5 to under 10 years
2025-06-30,ACT,INDIGENOUS,LIFE,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R16C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,Life (b)
2025-06-30,ACT,INDIGENOUS,MEAN,mean-years,year,4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R19C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,Mean (years) (e)
2025-06-30,ACT,INDIGENOUS,MEDIAN,median-years,year,2.6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R20C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,Median (years) (e)
2025-06-30,ACT,INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R8C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,3 to under 6 months
2025-06-30,ACT,INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R9C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,6 to under 12 months
2025-06-30,ACT,INDIGENOUS,OTHER,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R17C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,Other (c)
2025-06-30,ACT,INDIGENOUS,TOTAL,prisoner-count,person,86,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R18C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,Total (d)
2025-06-30,ACT,INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R7C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,Under 3 months
2025-06-30,ACT,INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R13C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,10 to under 15 years
2025-06-30,ACT,INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R14C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,15 to under 20 years
2025-06-30,ACT,INDIGENOUS,YEARS_1_TO_UNDER_2,prisoner-count,person,17,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R10C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,1 to under 2 years
2025-06-30,ACT,INDIGENOUS,YEARS_20_PLUS,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R15C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,20 years & over
2025-06-30,ACT,INDIGENOUS,YEARS_2_TO_UNDER_5,prisoner-count,person,22,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R11C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,2 to under 5 years
2025-06-30,ACT,INDIGENOUS,YEARS_5_TO_UNDER_10,prisoner-count,person,13,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R12C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Aboriginal and Torres Strait Islander,5 to under 10 years
2025-06-30,ACT,NON_INDIGENOUS,LIFE,prisoner-count,person,4,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R31C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,Life (b)
2025-06-30,ACT,NON_INDIGENOUS,MEAN,mean-years,year,4.6,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R34C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,Mean (years) (e)
2025-06-30,ACT,NON_INDIGENOUS,MEDIAN,median-years,year,2.7,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R35C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,Median (years) (e)
2025-06-30,ACT,NON_INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R23C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,3 to under 6 months
2025-06-30,ACT,NON_INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,16,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R24C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,6 to under 12 months
2025-06-30,ACT,NON_INDIGENOUS,OTHER,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R32C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,Other (c)
2025-06-30,ACT,NON_INDIGENOUS,TOTAL,prisoner-count,person,197,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R33C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,Total (d)
2025-06-30,ACT,NON_INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,0,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R22C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,Under 3 months
2025-06-30,ACT,NON_INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,9,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R28C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,10 to under 15 years
2025-06-30,ACT,NON_INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,3,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R29C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,15 to under 20 years
2025-06-30,ACT,NON_INDIGENOUS,YEARS_1_TO_UNDER_2,prisoner-count,person,37,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R25C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,1 to under 2 years
2025-06-30,ACT,NON_INDIGENOUS,YEARS_20_PLUS,prisoner-count,person,5,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R30C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,20 years & over
2025-06-30,ACT,NON_INDIGENOUS,YEARS_2_TO_UNDER_5,prisoner-count,person,63,observed,sha256:007a1c21fc2a2b256cbde672405a4710edcac85eff035949f403ca3fbed6ab6e,Table 28,R26C9,sha256:6106f8b67bb7c61f7e7a27f6968bc6f37ad37eda9b6b3d732926d8b8b53fff38,prisoners-in-australia,sha256:9fa7fdc21cf4a00374dabe4be687e1c1669e4e7f552697d610b25e071c3d1a30,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:97ce289c2b53edcc511a127a81c15f88309bbebf3f3693a7e54c879d71fe9c7d,sha256:22e3ef98b8f368dad2809214944b3be4277fbecaef9a3c85a190fe9b653831ad,openai-codex/gpt-5.6-sol,replay:sha256:1247e57a370beca1c318a7a9b8d18ec960c0566edb7b658912f364994e1f2d65,ACT,Non-Indigenous,2 to under 5 years
