reference_date,most_serious_offence_id,indigenous_status_id,expected_time_to_serve_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence,raw_indigenous_status,raw_expected_time_to_serve
2024-06-30,08_THEFT_eba67dd5,NON_INDIGENOUS_2f231fea,MEDIAN_YEARS_51edc4af,published-value,published-unit,0.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R32C16,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Non-Indigenous,Median (years)
2024-06-30,08_THEFT_eba67dd5,NON_INDIGENOUS_2f231fea,OTHER_1c55d9b8,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R32C12,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Non-Indigenous,Other
2024-06-30,08_THEFT_eba67dd5,NON_INDIGENOUS_2f231fea,TOTAL_1d7c16e5,published-value,published-unit,3.1,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R32C14,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Non-Indigenous,Total (%)
2024-06-30,08_THEFT_eba67dd5,NON_INDIGENOUS_2f231fea,TOTAL_ab2882c8,published-value,published-unit,537,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R32C13,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Non-Indigenous,Total
2024-06-30,08_THEFT_eba67dd5,NON_INDIGENOUS_2f231fea,UNDER_3_MONTHS_51315264,published-value,published-unit,46,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R32C2,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Non-Indigenous,Under 3 months
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,10_TO_UNDER_15_YEARS_128cc285,published-value,published-unit,4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C8,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,10 to under 15 years
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,15_TO_UNDER_20_YEARS_d711a388,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C9,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,15 to under 20 years
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,1_TO_UNDER_2_YEARS_50ec4c59,published-value,published-unit,161,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C5,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,1 to under 2 years
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,20_YEARS_OVER_d9ed9a94,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C10,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,20 years & over
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,2_TO_UNDER_5_YEARS_54118536,published-value,published-unit,116,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C6,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,2 to under 5 years
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,3_TO_UNDER_6_MONTHS_bf1c800b,published-value,published-unit,190,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C3,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,3 to under 6 months
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,5_TO_UNDER_10_YEARS_a36098d5,published-value,published-unit,23,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C7,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,5 to under 10 years
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,6_TO_UNDER_12_MONTHS_8b05dfb4,published-value,published-unit,273,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C4,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,6 to under 12 months
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,LIFE_0c23e313,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C11,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,Life
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,MEAN_YEARS_6cb1f395,published-value,published-unit,1.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C15,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,Mean (years)
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,MEDIAN_YEARS_51edc4af,published-value,published-unit,0.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C16,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,Median (years)
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,OTHER_1c55d9b8,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C12,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,Other
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,TOTAL_1d7c16e5,published-value,published-unit,3.1,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C14,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,Total (%)
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,TOTAL_ab2882c8,published-value,published-unit,826,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C13,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,Total
2024-06-30,08_THEFT_eba67dd5,TOTAL_ab2882c8,UNDER_3_MONTHS_51315264,published-value,published-unit,61,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R50C2,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,08 Theft,Total,Under 3 months
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,10_TO_UNDER_15_YEARS_128cc285,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C8,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,10 to under 15 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,15_TO_UNDER_20_YEARS_d711a388,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C9,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,15 to under 20 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,1_TO_UNDER_2_YEARS_50ec4c59,published-value,published-unit,11,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C5,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,1 to under 2 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,20_YEARS_OVER_d9ed9a94,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C10,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,20 years & over
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,2_TO_UNDER_5_YEARS_54118536,published-value,published-unit,10,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C6,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,2 to under 5 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,3_TO_UNDER_6_MONTHS_bf1c800b,published-value,published-unit,17,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C3,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,3 to under 6 months
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,5_TO_UNDER_10_YEARS_a36098d5,published-value,published-unit,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C7,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,5 to under 10 years
2024-06-30,09_FRAUD_DECEPTION_82cf4169,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,6_TO_UNDER_12_MONTHS_8b05dfb4,published-value,published-unit,13,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 12,R15C4,sha256:fafbe3b96dc7e9162e8aa43f000791a0326ef6ae1abefb3cacab3f0184c8de48,prisoners-in-australia,sha256:38b859f277d722145e688efe84ea7411637275a1004a47a15a6dad38b90ca431,tidy.table-family-acceptance/v2,sha256:9da10e6d2ce737bba7ac279ff246973a88be6c0390a318eeb6d94f88a1a0158e,sha256:1033d329d4580499e0b0f67ef769a2f07e2c053c6c2c53d4edf7cfbb9d2d50a7,sha256:6523e4ce38fe7b4dc4803a52733f5da9b801e8af759311bc66241b115ac75af1,human-authored/deterministic-geometry-v1,replay:sha256:5b32c1cbf5b6071d6200b5d901e5be6ee294df170aec6a6872cac9bbd616fe6a,09 Fraud/deception,Aboriginal and Torres Strait Islander,6 to under 12 months
