publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_sex,raw_jurisdiction,raw_statistic_basis
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,18.9,observed,18.9,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R64C6,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Females,South Australia,Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,8,observed,8,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R96C3,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Females,Tasmania(f),Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,21.5,observed,21.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R96C6,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Females,Tasmania(f),Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,137,observed,137,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R32C3,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Females,Victoria,Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,33,observed,33,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R32C6,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Females,Victoria,Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,77,observed,77,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R82C3,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Females,Western Australia,Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,FEMALES_29864773,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,43.6,observed,43.6,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R82C6,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Females,Western Australia,Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,20,observed,20,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R128C2,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Australian Capital Territory(g),Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,78.9,observed,78.9,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R128C5,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Australian Capital Territory(g),Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,AUSTRALIA_80f94363,NUMBER_a081e07b,published-value,published-unit,3937,observed,3937,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R146C2,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Australia,Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,AUSTRALIA_80f94363,OFFENDER_RATE_bf190e83,published-value,published-unit,249.2,observed,249.2,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R146C5,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Australia,Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,1018,observed,1018,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R14C2,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,New South Wales,Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,209.2,observed,209.2,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R14C5,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,New South Wales,Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,126,observed,126,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R110C2,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Northern Territory(g),Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,846.1,observed,846.1,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R110C5,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Northern Territory(g),Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,1210,observed,1210,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R46C2,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Queensland,Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,363.6,observed,363.6,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R46C5,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Queensland,Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,179,observed,179,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R64C2,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,South Australia,Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,158.5,observed,158.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R64C5,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,South Australia,Offender rate(b)
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,77,observed,77,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R96C2,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Tasmania(f),Number
2024-06-30,2024-06-30,50_59_YEARS_1dd59963,AGE_ab864bbd,MALES_66d5f994,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,219.7,observed,219.7,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 47,R96C5,sha256:60730890f76ec69e1aaa0f5b316ea9e71daf15f5d2ff79e9f96d18aa5282ee5d,TargetScopedRecipeV02,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,sha256:e7a8deb17980bf3535546f59f88024a459b8ccc286d893e6294d7f7dc3ca3cca,recorded-crime-offenders,sha256:18d29f194f6e19fc8e700c7685615f29990ae268759e480b0cafb28112ae7d04,tidy.table-family-acceptance/v2,sha256:bf42bda9872903ac6bc9e47524915f0bf9552627ce911321ee2c08fd5889807a,sha256:fdd8121e9e56ef3539c701b7c3b540ea266a9bc5924b5ddfdc63b129abc4ed7d,sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:dc97e18f9fc9c99292a742bb7f9bcb0bc4f29be86f1e9563534f577403902b09,    50–59 years,Age,Males,Tasmania(f),Offender rate(b)
